<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus17;10.94212;10.51203;10.22544;10.05623;10.16418;10.37452;10.96354;11.39321;11.64167;11.91969;11.81516;11.87042;11.49388;11.39578;11.34651;11.53371;12.51813;13.6859;13.3509;13.57538;13.55353;12.92766;12.25082;11.43904;10.886;10.47947;10.00868;10.14062;10.246;10.89329;11.65495;12.11031;12.4723;13.00777;13.07117;12.87712;
Bus18;2.72399;2.61692;2.54557;2.50345;2.53032;2.58269;2.72932;2.83628;2.89814;2.96735;2.94133;2.95508;2.86134;2.83692;2.82466;2.87126;3.11633;3.40704;3.32364;3.37952;3.37409;3.21828;3.04978;2.84769;2.71002;2.60881;2.49161;2.52446;2.55069;2.71183;2.90144;3.0148;3.10492;3.23822;3.254;3.2057;
Bus19;15.69756;15.08055;14.66941;14.42666;14.58153;14.88327;15.72829;16.34468;16.70112;17.09997;16.95002;17.0293;16.4891;16.34837;16.2777;16.54626;17.9585;19.63378;19.1532;19.47522;19.44388;18.54602;17.57502;16.41044;15.61705;15.03384;14.35844;14.54773;14.69891;15.6275;16.72018;17.37345;17.89275;18.66094;18.75189;18.4735;
Bus20;3.18568;3.06046;2.97703;2.92776;2.95919;3.02043;3.19192;3.31701;3.38935;3.47029;3.43986;3.45595;3.34632;3.31776;3.30341;3.35792;3.64452;3.9845;3.88697;3.95232;3.94596;3.76375;3.5667;3.33035;3.16934;3.05099;2.91392;2.95233;2.98301;3.17146;3.39321;3.52579;3.63117;3.78707;3.80553;3.74903;
Bus21;4.24757;4.08062;3.96937;3.90368;3.94559;4.02724;4.25589;4.42268;4.51913;4.62705;4.58648;4.60793;4.46176;4.42368;4.40455;4.47722;4.85936;5.31267;5.18263;5.26977;5.26129;5.01833;4.75559;4.44047;4.22579;4.06798;3.88523;3.93644;3.97735;4.22862;4.52428;4.70105;4.84157;5.04943;5.07404;4.99871;
Bus22;31.25661;30.02803;29.20938;28.72603;29.03439;29.63522;31.31779;32.54515;33.25489;34.04906;33.75048;33.90834;32.83272;32.55249;32.41177;32.94652;35.75855;39.09432;38.13739;38.7786;38.7162;36.92839;34.99497;32.67608;31.0963;29.93503;28.5902;28.96709;29.26812;31.11711;33.29282;34.5936;35.62761;37.15722;37.33833;36.784;
Bus23;11.727;11.26605;10.95891;10.77756;10.89326;11.11868;11.74995;12.21044;12.47672;12.77468;12.66266;12.72189;12.31833;12.21319;12.1604;12.36103;13.41606;14.66759;14.30856;14.54914;14.52572;13.85497;13.12957;12.25956;11.66686;11.23116;10.7266;10.86801;10.98095;11.67466;12.49096;12.97899;13.36693;13.94082;14.00877;13.80079;
Bus25;29.54834;28.38691;27.613;27.15607;27.44758;28.01557;29.60618;30.76646;31.43741;32.18818;31.90592;32.05515;31.03831;30.7734;30.64037;31.1459;33.80424;36.9577;36.05307;36.65924;36.60025;34.91015;33.08239;30.89024;29.3968;28.29899;27.02766;27.38396;27.66853;29.41647;31.47327;32.70296;33.68046;35.12647;35.29768;34.77365;
Bus27;33.05721;31.75785;30.89205;30.38085;30.70698;31.34242;33.12192;34.41998;35.1706;36.01053;35.69475;35.8617;34.72411;34.42775;34.27891;34.84447;37.81849;41.34643;40.33438;41.01253;40.94652;39.05573;37.01093;34.55846;32.88767;31.6595;30.23719;30.6358;30.95417;32.90967;35.21072;36.58644;37.68002;39.29774;39.48928;38.90302;
Bus28;48.66243;46.74969;45.47517;44.72265;45.20273;46.13815;48.75769;50.66852;51.77349;53.00991;52.54506;52.79082;51.11622;50.67995;50.46086;51.2934;55.67136;60.86471;59.37491;60.37319;60.27603;57.49265;54.48256;50.87237;48.41286;46.6049;44.51118;45.09795;45.56661;48.44525;51.83255;53.85769;55.46751;57.84891;58.13087;57.26785;
Bus29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus31;10.01874;9.62494;9.36253;9.2076;9.30645;9.49903;10.03835;10.43175;10.65925;10.9138;10.8181;10.8687;10.52393;10.43411;10.389;10.56041;11.46175;12.53097;12.22425;12.42977;12.40977;11.83672;11.217;10.47372;9.96735;9.59513;9.16407;9.28487;9.38136;9.97402;10.67141;11.08835;11.41978;11.91007;11.96812;11.79044;
Bus33;31.81064;30.56028;29.72713;29.2352;29.54904;30.16052;31.87291;33.12202;33.84434;34.65259;34.34872;34.50937;33.41468;33.12949;32.98627;33.5305;36.39238;39.78727;38.81339;39.46597;39.40245;37.58296;35.61526;33.25528;31.64749;30.46563;29.09696;29.48054;29.7869;31.66867;33.88294;35.20678;36.25912;37.81584;38.00016;37.436;
Bus34;23.36166;22.4434;21.83153;21.47026;21.70074;22.14981;23.40739;24.32473;24.8552;25.44878;25.22562;25.3436;24.53967;24.33022;24.22504;24.62472;26.72648;29.21968;28.50446;28.98371;28.93707;27.60084;26.15577;24.4226;23.24185;22.37389;21.36874;21.65044;21.87543;23.2574;24.88356;25.85578;26.62862;27.77187;27.90723;27.49291;
Bus35;7.84878;7.54027;7.3347;7.21333;7.29076;7.44164;7.86414;8.17234;8.35056;8.54999;8.47501;8.51465;8.24455;8.17419;8.13885;8.27313;8.97925;9.81689;9.5766;9.73761;9.72194;9.27301;8.78751;8.20522;7.80853;7.51692;7.17922;7.27386;7.34945;7.81375;8.36009;8.68672;8.94637;9.33047;9.37595;9.23675;
Bus36;17.63667;16.94344;16.48151;16.20878;16.38277;16.7218;17.67119;18.36373;18.7642;19.21232;19.04385;19.13292;18.52599;18.36788;18.28847;18.59021;20.17691;22.05913;21.51918;21.88099;21.84577;20.837;19.74605;18.43761;17.54622;16.89096;16.13213;16.3448;16.51465;17.55795;18.78561;19.51958;20.10303;20.96611;21.0683;20.75552;
Bus37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus38;41.09067;39.47555;38.39933;37.7639;38.16929;38.95916;41.1711;42.78461;43.71765;44.76169;44.36917;44.57669;43.16265;42.79426;42.60927;43.31226;47.00902;51.3943;50.13631;50.97926;50.89722;48.54693;46.0052;42.95674;40.87993;39.35329;37.58534;38.08081;38.47655;40.90728;43.76752;45.47755;46.83689;48.84775;49.08584;48.3571;
Bus2050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus39;32.73402;31.44737;30.59003;30.08383;30.40677;31.036;32.7981;34.08347;34.82676;35.65847;35.34578;35.51109;34.38463;34.09116;33.94379;34.50381;37.44876;40.9422;39.94005;40.61157;40.54621;38.6739;36.64909;34.2206;32.56615;31.34998;29.94158;30.33629;30.65154;32.58793;34.86648;36.22875;37.31164;38.91354;39.10321;38.52268;
Bus40;62.88257;60.41089;58.76393;57.7915;58.41188;59.62064;63.00566;65.47488;66.90274;68.50047;67.89978;68.21736;66.05341;65.48965;65.20654;66.28236;71.93965;78.6506;76.72545;78.01545;77.8899;74.29316;70.40347;65.73829;62.56007;60.22379;57.51824;58.27648;58.88209;62.60192;66.97906;69.59599;71.67623;74.75352;75.11787;74.00266;
Bus41;29.82536;28.65304;27.87188;27.41065;27.7049;28.27822;29.88374;31.0549;31.73214;32.48994;32.20504;32.35566;31.3293;31.0619;30.92762;31.43789;34.12116;37.30418;36.39107;37.00292;36.94337;35.23743;33.39254;31.17984;29.6724;28.56429;27.28104;27.64068;27.92792;29.69225;31.76833;33.00955;33.99622;35.45578;35.6286;35.09965;
Bus42;6.18668;5.94351;5.78147;5.6858;5.74684;5.86576;6.19879;6.44173;6.58221;6.7394;6.6803;6.71155;6.49865;6.44318;6.41533;6.52117;7.07776;7.73802;7.54861;7.67553;7.66318;7.30931;6.92663;6.46764;6.15496;5.9251;5.65892;5.73352;5.7931;6.15907;6.58972;6.84718;7.05185;7.35461;7.39045;7.28073;
Bus43;15.37437;14.77006;14.36739;14.12964;14.28132;14.57685;15.40447;16.00818;16.35728;16.74791;16.60105;16.67869;16.14962;16.01179;15.94257;16.2056;17.58877;19.22955;18.75887;19.07426;19.04357;18.16419;17.21318;16.07258;15.29552;14.72432;14.06283;14.24821;14.39628;15.30576;16.37594;17.01576;17.52437;18.27674;18.36582;18.09316;
Bus44;97.69421;93.85422;91.2955;89.78474;90.74856;92.62649;97.88545;101.72162;103.93994;106.42217;105.48894;105.98233;102.62042;101.74457;101.30473;102.97612;111.76527;122.19139;119.20048;121.20462;121.00956;115.42168;109.37866;102.13086;97.19318;93.56354;89.3602;90.53821;91.47908;97.2582;104.05851;108.12416;111.35603;116.1369;116.70295;114.97037;
Bus45;42.52191;40.85054;39.73684;39.07928;39.49878;40.31616;42.60515;44.27486;45.2404;46.3208;45.91461;46.12936;44.66607;44.28485;44.09341;44.82089;48.64641;53.18444;51.88263;52.75494;52.67004;50.23789;47.60763;44.45299;42.30384;40.72402;38.89449;39.40722;39.81675;42.33214;45.29201;47.0616;48.46829;50.54919;50.79557;50.04145;
Bus46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus49;29.40984;28.25385;27.48357;27.02877;27.31892;27.88425;29.46741;30.62225;31.29005;32.0373;31.75636;31.90489;30.89282;30.62915;30.49674;30.9999;33.64578;36.78446;35.88408;36.4874;36.42868;34.74651;32.92732;30.74544;29.259;28.16634;26.90097;27.25559;27.53884;29.27858;31.32574;32.54966;33.52258;34.96182;35.13222;34.61064;
Bus50;4.80161;4.61287;4.48711;4.41286;4.46023;4.55253;4.811;4.99955;5.10858;5.23058;5.18471;5.20896;5.04373;5.00068;4.97906;5.06121;5.49319;6.00563;5.85862;5.95713;5.94754;5.6729;5.37589;5.01966;4.77698;4.59859;4.39199;4.44989;4.49614;4.78018;5.11441;5.31423;5.47308;5.70805;5.73587;5.65072;
Bus51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus52;31.7183;30.47157;29.64083;29.15034;29.46326;30.07297;31.78039;33.02587;33.7461;34.552;34.24901;34.4092;33.31769;33.03333;32.89052;33.43317;36.28674;39.67178;38.70072;39.35141;39.28808;37.47386;35.51188;33.15874;31.55563;30.3772;29.0125;29.39497;29.70044;31.57674;33.78459;35.10458;36.15387;37.70607;37.88985;37.32734;
Bus53;46.72332;44.8868;43.66306;42.94053;43.40149;44.29963;46.81478;48.64947;49.71041;50.89756;50.45123;50.6872;49.07933;48.66044;48.45009;49.24945;53.45296;58.43936;57.00892;57.96743;57.87414;55.20167;52.31153;48.84519;46.48369;44.74778;42.73749;43.30088;43.75087;46.51479;49.76711;51.71155;53.25723;55.54373;55.81446;54.98583;
Bus54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus55;13.34292;12.81846;12.469;12.26266;12.3943;12.65078;13.36904;13.89298;14.19596;14.53497;14.40752;14.4749;14.01574;13.89612;13.83604;14.06432;15.26473;16.68871;16.28022;16.55394;16.5273;15.76411;14.93877;13.94887;13.27449;12.77876;12.20468;12.36557;12.49407;13.28337;14.21215;14.76743;15.20883;15.8618;15.93911;15.70247;
Bus56;13.01974;12.50798;12.16698;11.96564;12.09409;12.34436;13.04523;13.55647;13.85211;14.18292;14.05855;14.1243;13.67626;13.55953;13.50091;13.72366;14.89499;16.28449;15.88589;16.15298;16.12698;15.38228;14.57693;13.61101;12.95297;12.46924;11.90906;12.06606;12.19145;12.96163;13.86791;14.40974;14.84045;15.4776;15.55304;15.32214;
Bus1827;50.60154;48.61258;47.28727;46.50476;47.00398;47.97667;50.70059;52.68757;53.83657;55.12226;54.63889;54.89444;53.15311;52.69945;52.47163;53.33735;57.88976;63.29006;61.74089;62.77895;62.67792;59.78363;56.6536;52.89954;50.34202;48.46202;46.28487;46.89503;47.38236;50.3757;53.89798;56.00382;57.67779;60.15408;60.44728;59.54987;
Bus57;12.60422;12.10879;11.77867;11.58376;11.70811;11.95039;12.62889;13.12382;13.41002;13.73027;13.60987;13.67352;13.23978;13.12678;13.07003;13.28567;14.41962;15.76477;15.37889;15.63746;15.61229;14.89136;14.11171;13.17662;12.53957;12.07129;11.52899;11.68097;11.80236;12.54796;13.42532;13.94986;14.36682;14.98364;15.05667;14.83313;
Bus58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus59;16.9903;16.32247;15.87748;15.61474;15.78236;16.10895;17.02356;17.69072;18.07651;18.5082;18.3459;18.43171;17.84703;17.69471;17.61821;17.90889;19.43744;21.25068;20.73052;21.07906;21.04514;20.07334;19.02238;17.76189;16.90316;16.27192;15.5409;15.74578;15.90941;16.91447;18.09713;18.8042;19.36627;20.19772;20.29617;19.99485;
Bus60;16.85179;16.18941;15.74804;15.48744;15.6537;15.97763;16.88478;17.5465;17.92915;18.35732;18.19634;18.28145;17.70154;17.55046;17.47459;17.76289;19.27898;21.07744;20.56152;20.90722;20.87358;19.90969;18.8673;17.61709;16.76536;16.13927;15.41421;15.61741;15.77971;16.77658;17.9496;18.65091;19.20839;20.03307;20.13071;19.83184;
Bus61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus62;3.87822;3.72578;3.62421;3.56423;3.6025;3.67704;3.88581;4.0381;4.12616;4.2247;4.18765;4.20724;4.07378;4.03901;4.02155;4.0879;4.43681;4.8507;4.73197;4.81153;4.80378;4.58196;4.34206;4.05434;3.85833;3.71424;3.54738;3.59414;3.63149;3.86091;4.13087;4.29226;4.42056;4.61035;4.63282;4.56404;
Bus63;6.09435;5.8548;5.69518;5.60094;5.66106;5.77821;6.10628;6.34558;6.48397;6.63881;6.5806;6.61137;6.40165;6.34701;6.31958;6.42384;6.97212;7.62253;7.43595;7.56097;7.5488;7.20022;6.82324;6.37111;6.06309;5.83667;5.57445;5.64794;5.70663;6.06715;6.49136;6.74499;6.9466;7.24483;7.28015;7.17206;
Bus64;6.09435;5.8548;5.69518;5.60094;5.66106;5.77821;6.10628;6.34558;6.48397;6.63881;6.5806;6.61137;6.40165;6.34701;6.31958;6.42384;6.97212;7.62253;7.43595;7.56097;7.5488;7.20022;6.82324;6.37111;6.06309;5.83667;5.57445;5.64794;5.70663;6.06715;6.49136;6.74499;6.9466;7.24483;7.28015;7.17206;
Bus65;10.48043;10.06848;9.79399;9.63192;9.73531;9.93677;10.50094;10.91248;11.15046;11.41675;11.31663;11.36956;11.0089;10.91494;10.86776;11.04706;11.98994;13.10843;12.78758;13.00258;12.98165;12.38219;11.73391;10.95638;10.42668;10.0373;9.58637;9.71275;9.81368;10.43365;11.16318;11.59933;11.94604;12.45892;12.51965;12.33378;
Bus66;5.2633;5.05642;4.91857;4.83717;4.8891;4.99027;5.2736;5.48028;5.59979;5.73352;5.68324;5.70982;5.5287;5.48151;5.45782;5.54786;6.02138;6.58309;6.42195;6.52993;6.51942;6.21837;5.8928;5.50232;5.23631;5.04076;4.8143;4.87777;4.92846;5.23981;5.60618;5.82521;5.99933;6.2569;6.2874;6.19406;
Bus67;4.70927;4.52416;4.40082;4.328;4.37446;4.46498;4.71849;4.90341;5.01034;5.12999;5.08501;5.10879;4.94673;4.90451;4.88331;4.96388;5.38755;5.89013;5.74596;5.84257;5.83316;5.5638;5.27251;4.92313;4.68512;4.51015;4.30753;4.36432;4.40967;4.68825;5.01605;5.21203;5.36782;5.59828;5.62557;5.54205;
Bus68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus71;18.09836;17.38698;16.91297;16.63309;16.81164;17.15954;18.13379;18.84446;19.25541;19.71526;19.54238;19.63378;19.01097;18.84871;18.76723;19.07686;20.7051;22.63659;22.08251;22.45379;22.41765;21.38247;20.26297;18.92027;18.00554;17.33313;16.55444;16.77267;16.94698;18.01759;19.27738;20.03056;20.62928;21.51496;21.61983;21.29886;
Bus72;8.91067;8.56043;8.32705;8.18925;8.27716;8.44845;8.92812;9.27801;9.48034;9.70675;9.62163;9.66663;9.35999;9.2801;9.23999;9.39243;10.19409;11.14506;10.87226;11.05505;11.03726;10.52759;9.97641;9.31534;8.86497;8.53391;8.15053;8.25797;8.34379;8.8709;9.49116;9.86199;10.15676;10.59283;10.64446;10.48643;
Bus73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus75;60.89729;58.50365;56.90868;55.96695;56.56775;57.73835;61.0165;63.40776;64.79054;66.33783;65.7561;66.06365;63.96802;63.42206;63.14789;64.18974;69.66843;76.16751;74.30313;75.55241;75.43082;71.94763;68.18074;63.66286;60.58497;58.32245;55.70232;56.43662;57.02311;60.6255;64.86445;67.39876;69.41333;72.39346;72.74631;71.66631;
Bus76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus78;43.67615;41.9594;40.81547;40.14006;40.57096;41.41052;43.76164;45.47668;46.46842;47.57815;47.16094;47.38151;45.87851;45.48694;45.2903;46.03753;49.96689;54.6281;53.29095;54.18694;54.09974;51.60156;48.89991;45.65964;43.45215;41.82945;39.95026;40.47691;40.89755;43.48122;46.52143;48.33906;49.78393;51.92132;52.17438;51.39979;
Bus79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus80;1.66209;1.59676;1.55323;1.52753;1.54393;1.57588;1.66535;1.73061;1.76835;1.81059;1.79471;1.8031;1.74591;1.731;1.72352;1.75196;1.90149;2.07887;2.02799;2.06208;2.05876;1.9637;1.86088;1.73758;1.65357;1.59182;1.52031;1.54035;1.55635;1.65468;1.77037;1.83954;1.89453;1.97586;1.98549;1.95602;
