<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
35;N.FLU_DESSEM-unit3;175.0;1;FALSE;FALSE;14655
36;N.FLU_DESSEM-unit4;175.0;1;FALSE;FALSE;14655
37;P. NEGRA-unit1;16.0;1;FALSE;FALSE;11002
38;P. NEGRA-unit2;16.0;1;FALSE;FALSE;11002
39;P. NEGRA-unit3;16.0;1;FALSE;FALSE;11002
40;P. NEGRA-unit4;16.0;1;FALSE;FALSE;11002
41;TERMORIO-unit1;80.0;1;FALSE;FALSE;9118
42;TERMORIO-unit2;80.0;1;FALSE;FALSE;9118
43;TERMORIO-unit3;80.0;1;FALSE;FALSE;9118
44;TERMORIO-unit4;80.0;1;FALSE;FALSE;9118
45;TERMORIO-unit5;80.0;1;FALSE;FALSE;9118
46;TERMORIO-unit6;80.0;1;FALSE;FALSE;9118
47;TERMORIO-unit7;80.0;1;FALSE;FALSE;9118
48;TERMORIO-unit8;80.0;1;FALSE;FALSE;9118
49;T.LAGOAS-unit1;45.0;1;FALSE;FALSE;11064
50;T.LAGOAS-unit2;45.0;1;FALSE;FALSE;11064
51;T.LAGOAS-unit3;45.0;1;FALSE;FALSE;11064
52;T.LAGOAS-unit4;45.0;1;FALSE;FALSE;11064
53;T.LAGOAS-unit5;45.0;1;FALSE;FALSE;11064
54;T.LAGOAS-unit6;45.0;1;FALSE;FALSE;11064
55;MARANHAO 3-unit1;155.0;1;FALSE;FALSE;600
56;MARANHAO 3-unit2;0.0;0;FALSE;FALSE;3600
57;MARANHAO 3-unit3;0.0;0;FALSE;FALSE;3600
58;TERMOPERNAMB-unit1;164.7;1;FALSE;FALSE;6323
59;TERMOPERNAMB-unit2;160.5;1;FALSE;FALSE;6323
60;TERMOPERNAMB-unit3;207.80000000000004;1;FALSE;FALSE;6323
61;B FLUMINENSE-unit1;150.0;1;FALSE;FALSE;2160
62;B FLUMINENSE-unit2;150.0;1;FALSE;FALSE;2160
63;B FLUMINENSE-unit3;220.00000000000003;1;FALSE;FALSE;2160
64;MARANHAO 4-unit1;168.872;1;FALSE;FALSE;423
65;MARANHAO 4-unit2;0.0;0;FALSE;FALSE;3600
66;MARANHAO 5-unit1;168.872;1;FALSE;FALSE;318
67;MARANHAO 5-unit2;0.0;0;FALSE;FALSE;3600
68;FORTALEZA-unit1;0;0;FALSE;FALSE;9889
69;FORTALEZA-unit2;0;0;FALSE;FALSE;9889
70;FORTALEZA-unit3;110.00000000000001;1;FALSE;FALSE;193
71;LINHARES-unit1;51.0;1;FALSE;FALSE;9001
72;LINHARES-unit2;51.0;1;FALSE;FALSE;4955
73;LINHARES-unit3;51.0;1;FALSE;FALSE;9001
74;LINHARES-unit4;43.0;1;FALSE;FALSE;4920
75;N VENECIA;178.0;1;FALSE;FALSE;144
76;J.DEFORA-unit1;41.0;1;FALSE;FALSE;41
77;J.DEFORA-unit2;0;0;FALSE;FALSE;486
78;RALMEIDA(L)-unit1;0;0;FALSE;FALSE;8342
79;RALMEIDA(L)-unit2;0;0;FALSE;FALSE;10348
80;RALMEIDA(L)-unit3;0;0;FALSE;FALSE;815
81;RALMEIDA(L)-unit4;0;0;FALSE;FALSE;11064
82;IBIRITE-gas;0;0;FALSE;FALSE;86
83;IBIRITE-steam;0.0;0;FALSE;FALSE;3600
84;TERMOCEARA(L)-unit1;0;0;FALSE;FALSE;8400
85;TERMOCEARA(L)-unit2;0;0;FALSE;FALSE;7344
86;TERMOCEARA(L)-unit3;0;0;FALSE;FALSE;8376
87;TERMOCEARA(L)-unit4;0;0;FALSE;FALSE;8400
88;TERMOBAHIA;0;0;FALSE;FALSE;849
89;VALE DO ACU-unit1;155.0;1;FALSE;FALSE;74
90;VALE DO ACU-unit2;0;0;FALSE;FALSE;4877
91;URUGUAIANA-unit1;0;0;FALSE;FALSE;11396
92;URUGUAIANA-unit2;0;0;FALSE;FALSE;11396
93;URUGUAIANA-unit3;0;0;FALSE;FALSE;11396
94;M.COVAS-unit1;0;0;FALSE;FALSE;480
95;M.COVAS-unit2;0.0;0;FALSE;FALSE;3600
96;M.COVAS-unit3;0.0;0;FALSE;FALSE;3600
97;NPIRATININGA-unit1;0;0;FALSE;FALSE;4657
98;NPIRATININGA-unit2;0;0;FALSE;FALSE;14112
99;NPIRATININGA-unit3;0;0;FALSE;FALSE;1240
100;NPIRATININGA-unit4;0;0;FALSE;FALSE;623
101;NPIRATININGA-unit5;0;0;FALSE;FALSE;13575
102;NPIRATININGA-unit6;0;0;FALSE;FALSE;10571
103;TERMOMACAE-unit1;0;0;FALSE;FALSE;811
104;TERMOMACAE-unit2;0;0;FALSE;FALSE;11064
105;TERMOMACAE-unit3;0;0;FALSE;FALSE;1447
106;TERMOMACAE-unit4;0;0;FALSE;FALSE;1069
107;TERMOMACAE-unit5;0;0;FALSE;FALSE;11064
108;TERMOMACAE-unit6;0;0;FALSE;FALSE;95
109;TERMOMACAE-unit7;0;0;FALSE;FALSE;11064
110;TERMOMACAE-unit8;0;0;FALSE;FALSE;11064
111;TERMOMACAE-unit9;0;0;FALSE;FALSE;11064
112;TERMOMACAE-unit10;0;0;FALSE;FALSE;11064
113;TERMOMACAE-unit11;0;0;FALSE;FALSE;1319
114;TERMOMACAE-unit12;0;0;FALSE;FALSE;1325
115;TERMOMACAE-unit13;0;0;FALSE;FALSE;951
116;TERMOMACAE-unit14;0;0;FALSE;FALSE;1024
117;TERMOMACAE-unit15;0;0;FALSE;FALSE;1259
118;TERMOMACAE-unit16;0;0;FALSE;FALSE;11064
119;TERMOMACAE-unit17;0;0;FALSE;FALSE;993
120;TERMOMACAE-unit18;0;0;FALSE;FALSE;120
121;TERMOMACAE-unit19;0;0;FALSE;FALSE;137
122;TERMOMACAE-unit20;0;0;FALSE;FALSE;816
123;S.TIARAJU(L)-gas;0;0;FALSE;FALSE;814
124;S.TIARAJU(L)-steam;0.0;0;FALSE;FALSE;3600
125;TNORTE 2-unit1;0;0;FALSE;FALSE;11064
126;TNORTE 2-unit2;0;0;FALSE;FALSE;11064
127;TNORTE 2-unit3;0;0;FALSE;FALSE;1470
128;TNORTE 2-unit4;0;0;FALSE;FALSE;1470
129;APAREC B1-unit1;25.0;1;FALSE;FALSE;72
130;APAREC B1-unit2;0;0;FALSE;FALSE;1344
131;APAREC B1-unit3;26.0;1;FALSE;FALSE;16
132;APAREC B1-unit4;40.0;1;FALSE;FALSE;77
133;SUZANO MA;0.0;0;FALSE;FALSE;3600
134;ANGRA 2;1209.5;1;FALSE;FALSE;3431
135;ANGRA 1;640.0;1;FALSE;FALSE;7179
136;CRIST.ROCHA-unit1;17.0;1;FALSE;FALSE;238
137;CRIST.ROCHA-unit2;12.0;1;FALSE;FALSE;223
138;CRIST.ROCHA-unit3;12.0;1;FALSE;FALSE;3
139;CRIST.ROCHA-unit4;12.0;1;FALSE;FALSE;772
140;CRIST.ROCHA-unit5;12.0;1;FALSE;FALSE;24
141;TAMBAQUI-unit1;0;0;FALSE;FALSE;550
142;TAMBAQUI-unit2;38.0;1;FALSE;FALSE;9520
143;TAMBAQUI-unit3;25.0;1;FALSE;FALSE;4274
144;MARACANAU-unit1;0;0;FALSE;FALSE;2097
145;MARACANAU-unit2;0;0;FALSE;FALSE;2097
146;MARACANAU-unit3;0;0;FALSE;FALSE;815
147;MARACANAU-unit4;0;0;FALSE;FALSE;815
148;MARACANAU-unit5;0;0;FALSE;FALSE;857
149;MARACANAU-unit6;0;0;FALSE;FALSE;2097
150;MARACANAU-unit7;0;0;FALSE;FALSE;815
151;MARACANAU-unit8;0;0;FALSE;FALSE;815
152;T.NORDESTE-unit1;0;0;FALSE;FALSE;324
153;T.NORDESTE-unit2;0;0;FALSE;FALSE;162
154;T.NORDESTE-unit3;0;0;FALSE;FALSE;324
155;T.PARAIBA-unit1;0;0;FALSE;FALSE;162
156;T.PARAIBA-unit2;0;0;FALSE;FALSE;158
157;T.PARAIBA-unit3;0;0;FALSE;FALSE;163
158;GERAMAR I-unit1;0;0;FALSE;FALSE;815
159;GERAMAR I-unit2;0;0;FALSE;FALSE;815
160;GERAMAR I-unit3;0;0;FALSE;FALSE;815
161;GERAMAR I-unit4;0;0;FALSE;FALSE;815
162;GERAMAR I-unit5;0.0;0;FALSE;FALSE;3600
163;GERAMAR I-unit6;0.0;0;FALSE;FALSE;3600
164;GERAMAR I-unit7;0.0;0;FALSE;FALSE;3600
165;GERAMAR I-unit8;0.0;0;FALSE;FALSE;3600
166;GERAMAR I-unit9;0.0;0;FALSE;FALSE;3600
167;GERAMAR I-unit10;0.0;0;FALSE;FALSE;3600
168;GERAMAR I-unit11;0.0;0;FALSE;FALSE;3600
169;GERAMAR I-unit12;0.0;0;FALSE;FALSE;3600
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;815
178;GERAMAR II-unit2;0;0;FALSE;FALSE;815
179;GERAMAR II-unit3;0;0;FALSE;FALSE;815
180;GERAMAR II-unit4;0;0;FALSE;FALSE;815
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;438
197;UTE VIANA-unit2;0;0;FALSE;FALSE;438
198;UTE VIANA-unit3;0;0;FALSE;FALSE;438
199;UTE VIANA-unit4;0;0;FALSE;FALSE;438
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;824
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;815
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;817
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;815
204;SUAPE 2-unit1;0;0;FALSE;FALSE;11396
205;SUAPE 2-unit2;0;0;FALSE;FALSE;11396
206;SUAPE 2-unit3;0;0;FALSE;FALSE;11396
207;SUAPE 2-unit4;0;0;FALSE;FALSE;11396
208;SUAPE 2-unit5;0;0;FALSE;FALSE;978
209;SUAPE 2-unit6;0;0;FALSE;FALSE;929
210;SUAPE 2-unit7;0;0;FALSE;FALSE;11396
211;SUAPE 2-unit8;0;0;FALSE;FALSE;11396
212;SUAPE 2-unit9;0;0;FALSE;FALSE;11396
213;SUAPE 2-unit10;0;0;FALSE;FALSE;11396
214;SUAPE 2-unit11;0;0;FALSE;FALSE;11396
215;SUAPE 2-unit12;0;0;FALSE;FALSE;11396
216;SUAPE 2-unit13;0;0;FALSE;FALSE;964
217;SUAPE 2-unit14;0;0;FALSE;FALSE;906
218;SUAPE 2-unit15;0;0;FALSE;FALSE;823
219;SUAPE 2-unit16;0;0;FALSE;FALSE;814
220;SUAPE 2-unit17;0;0;FALSE;FALSE;11396
221;GLOBAL I-unit1;0;0;FALSE;FALSE;7488
222;GLOBAL I-unit2;0;0;FALSE;FALSE;7488
223;GLOBAL I-unit3;0;0;FALSE;FALSE;7488
224;GLOBAL I-unit4;0;0;FALSE;FALSE;7488
225;GLOBAL II-unit1;0;0;FALSE;FALSE;11396
226;GLOBAL II-unit2;0;0;FALSE;FALSE;7488
227;GLOBAL II-unit3;0;0;FALSE;FALSE;8828
228;GLOBAL II-unit4;0;0;FALSE;FALSE;7488
229;IGARAPE;0.0;0;FALSE;FALSE;3600
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;10617
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;11064
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;10594
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;10595
234;MAUA 3-unit1;188.33333333333334;1;FALSE;FALSE;4949
235;MAUA 3-unit2;188.33333333333334;1;FALSE;FALSE;4949
236;MAUA 3-unit3;188.33333333333334;1;FALSE;FALSE;4949
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;7345
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;8710
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;7344
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;815
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;990
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;1038
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;11396
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;11396
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;11064
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;11064
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;11064
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;11064
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;11064
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;11064
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;11064
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;11064
253;P.FERRO-unit1;0;0;FALSE;FALSE;8710
254;P.FERRO-unit2;0;0;FALSE;FALSE;8710
255;P.FERRO-unit3;0;0;FALSE;FALSE;8710
256;P.FERRO-unit4;0;0;FALSE;FALSE;8710
257;P.FERRO-unit5;0;0;FALSE;FALSE;8710
258;P.FERRO-unit6;0;0;FALSE;FALSE;8710
259;P.FERRO-unit7;0;0;FALSE;FALSE;8710
260;T.MANAUS-unit1;0;0;FALSE;FALSE;8710
261;T.MANAUS-unit2;0;0;FALSE;FALSE;8710
262;T.MANAUS-unit3;0;0;FALSE;FALSE;8710
263;T.MANAUS-unit4;0;0;FALSE;FALSE;8710
264;T.MANAUS-unit5;0;0;FALSE;FALSE;8710
265;T.MANAUS-unit6;0;0;FALSE;FALSE;8710
266;T.MANAUS-unit7;0;0;FALSE;FALSE;8710
267;T.MANAUS-unit8;0;0;FALSE;FALSE;8710
268;T.MANAUS-unit9;0;0;FALSE;FALSE;8710
269;T.MANAUS-unit10;0;0;FALSE;FALSE;8710
270;T.MANAUS-unit11;0;0;FALSE;FALSE;8710
271;T.MANAUS-unit12;0;0;FALSE;FALSE;8710
272;ATLANTICO-unit1;130.0;1;FALSE;FALSE;4824
273;ATLANTICO-unit2;130.0;1;FALSE;FALSE;4824
274;ATLANTICO 2;130.0;1;FALSE;FALSE;4824
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;11396
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;11396
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;161
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;5081
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;11396
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;11396
281;CAMPOS-unit1;0;0;FALSE;FALSE;11396
282;CAMPOS-unit2;0;0;FALSE;FALSE;11396
283;DAIA-unit1;0;0;FALSE;FALSE;11396
284;DAIA-unit2;0;0;FALSE;FALSE;11396
285;DAIA-unit3;0;0;FALSE;FALSE;11396
286;STA VITORIA;0;0;FALSE;FALSE;144
287;XAVANTES-unit1;0;0;FALSE;FALSE;11066
288;XAVANTES-unit2;0;0;FALSE;FALSE;11066
289;ALTOS;0;0;FALSE;FALSE;11396
290;ARACATI;0;0;FALSE;FALSE;11396
291;BAHIA-unit1;0;0;FALSE;FALSE;1105
292;BAHIA-unit2;0;0;FALSE;FALSE;7488
293;BAHIA-unit3;0;0;FALSE;FALSE;7488
294;BATURITE;0;0;FALSE;FALSE;11396
295;IGUATU;0;0;FALSE;FALSE;11396
296;JUAZEIRO N;0;0;FALSE;FALSE;11396
297;MARAMBAIA;0;0;FALSE;FALSE;11396
298;MURICY-unit1;0;0;FALSE;FALSE;8828
299;MURICY-unit2;0;0;FALSE;FALSE;11064
300;MURICY-unit3;0;0;FALSE;FALSE;8828
301;MURICY-unit4;0;0;FALSE;FALSE;11064
302;MURICY-unit5;0;0;FALSE;FALSE;8828
303;MURICY-unit6;0;0;FALSE;FALSE;8828
304;MURICY-unit7;0;0;FALSE;FALSE;8828
305;MURICY-unit8;0;0;FALSE;FALSE;11064
306;NAZARIA;0;0;FALSE;FALSE;11396
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;5328
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;5559
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;7032
310;PSERGIPE I-steam;0;0;FALSE;FALSE;5582
311;POTIGUAR-unit1;0;0;FALSE;FALSE;8710
312;POTIGUAR-unit2;0;0;FALSE;FALSE;8710
313;POTIGUAR-unit3;0;0;FALSE;FALSE;8710
314;POTIGUAR-unit4;0;0;FALSE;FALSE;8710
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;8710
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;8710
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;8710
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;8710
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;8710
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;8830
321;PROSPERIDA-unit1;9.34;1;FALSE;FALSE;2328
322;PROSPERIDA-unit2;9.34;1;FALSE;FALSE;2328
323;PROSPERIDA-unit3;9.32;1;FALSE;FALSE;2328
324;SYKUE I;0;0;FALSE;FALSE;622
325;TERMOCABO-unit1;0;0;FALSE;FALSE;815
326;TERMOCABO-unit2;0;0;FALSE;FALSE;815
327;TERMOCABO-unit3;0;0;FALSE;FALSE;815
328;PARNAIB_IV;0;0;FALSE;FALSE;192
</Thermal plants>
</END>
