<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
97;NPIRATININGA-unit1;0;0;FALSE;FALSE;10416
98;NPIRATININGA-unit2;0;0;FALSE;FALSE;10416
99;NPIRATININGA-unit3;0;0;FALSE;FALSE;10416
100;NPIRATININGA-unit4;0;0;FALSE;FALSE;9879
101;NPIRATININGA-unit5;0;0;FALSE;FALSE;9879
102;NPIRATININGA-unit6;0;0;FALSE;FALSE;6875
103;TERMOMACAE-unit1;0;0;FALSE;FALSE;4964
104;TERMOMACAE-unit2;0;0;FALSE;FALSE;7368
105;TERMOMACAE-unit3;0;0;FALSE;FALSE;3155
106;TERMOMACAE-unit4;0;0;FALSE;FALSE;7368
107;TERMOMACAE-unit5;0;0;FALSE;FALSE;7368
108;TERMOMACAE-unit6;0;0;FALSE;FALSE;7368
109;TERMOMACAE-unit7;0;0;FALSE;FALSE;7368
110;TERMOMACAE-unit8;0;0;FALSE;FALSE;7368
111;TERMOMACAE-unit9;0;0;FALSE;FALSE;7368
112;TERMOMACAE-unit10;0;0;FALSE;FALSE;7368
113;TERMOMACAE-unit11;0;0;FALSE;FALSE;7368
114;TERMOMACAE-unit12;0;0;FALSE;FALSE;4968
115;TERMOMACAE-unit13;0;0;FALSE;FALSE;7368
116;TERMOMACAE-unit14;0;0;FALSE;FALSE;5068
117;TERMOMACAE-unit15;0;0;FALSE;FALSE;7368
118;TERMOMACAE-unit16;0;0;FALSE;FALSE;7368
119;TERMOMACAE-unit17;0;0;FALSE;FALSE;7368
120;TERMOMACAE-unit18;0;0;FALSE;FALSE;7368
121;TERMOMACAE-unit19;0;0;FALSE;FALSE;4968
122;TERMOMACAE-unit20;0;0;FALSE;FALSE;7368
123;S.TIARAJU(L)-gas;0;0;FALSE;FALSE;2163
124;S.TIARAJU(L)-steam;0.0;0;FALSE;FALSE;3600
125;TNORTE 2-unit1;0;0;FALSE;FALSE;7368
126;TNORTE 2-unit2;0;0;FALSE;FALSE;7368
127;TNORTE 2-unit3;0;0;FALSE;FALSE;7368
128;TNORTE 2-unit4;0;0;FALSE;FALSE;7368
129;APAREC B1-unit1;43.0;1;FALSE;FALSE;209
130;APAREC B1-unit2;0;0;FALSE;FALSE;529
131;APAREC B1-unit3;40.0;1;FALSE;FALSE;480
132;APAREC B1-unit4;28.999999999999996;1;FALSE;FALSE;192
133;SUZANO MA;0.0;0;FALSE;FALSE;3600
134;ANGRA 2;0;0;FALSE;FALSE;1080
135;ANGRA 1;640.0;1;FALSE;FALSE;3483
136;CRIST.ROCHA-unit1;17.08;1;FALSE;FALSE;317
137;CRIST.ROCHA-unit2;17.08;1;FALSE;FALSE;190
138;CRIST.ROCHA-unit3;4.0;1;FALSE;FALSE;1
139;CRIST.ROCHA-unit4;14.85;1;FALSE;FALSE;131
140;CRIST.ROCHA-unit5;12.0;1;FALSE;FALSE;172
141;TAMBAQUI-unit1;0;0;FALSE;FALSE;526
142;TAMBAQUI-unit2;38.0;1;FALSE;FALSE;5824
143;TAMBAQUI-unit3;25.0;1;FALSE;FALSE;578
144;MARACANAU-unit1;0;0;FALSE;FALSE;5013
145;MARACANAU-unit2;0;0;FALSE;FALSE;7700
146;MARACANAU-unit3;0;0;FALSE;FALSE;5013
147;MARACANAU-unit4;0;0;FALSE;FALSE;5013
148;MARACANAU-unit5;0;0;FALSE;FALSE;5013
149;MARACANAU-unit6;0;0;FALSE;FALSE;5013
150;MARACANAU-unit7;0;0;FALSE;FALSE;5013
151;MARACANAU-unit8;0;0;FALSE;FALSE;5013
152;T.NORDESTE-unit1;0;0;FALSE;FALSE;3408
153;T.NORDESTE-unit2;0;0;FALSE;FALSE;5205
154;T.NORDESTE-unit3;0;0;FALSE;FALSE;246
155;T.PARAIBA-unit1;0;0;FALSE;FALSE;3401
156;T.PARAIBA-unit2;0;0;FALSE;FALSE;3967
157;T.PARAIBA-unit3;0;0;FALSE;FALSE;249
158;GERAMAR I-unit1;0;0;FALSE;FALSE;7700
159;GERAMAR I-unit2;0;0;FALSE;FALSE;7700
160;GERAMAR I-unit3;0;0;FALSE;FALSE;7700
161;GERAMAR I-unit4;0;0;FALSE;FALSE;7700
162;GERAMAR I-unit5;0.0;0;FALSE;FALSE;3600
163;GERAMAR I-unit6;0.0;0;FALSE;FALSE;3600
164;GERAMAR I-unit7;0.0;0;FALSE;FALSE;3600
165;GERAMAR I-unit8;0.0;0;FALSE;FALSE;3600
166;GERAMAR I-unit9;0.0;0;FALSE;FALSE;3600
167;GERAMAR I-unit10;0.0;0;FALSE;FALSE;3600
168;GERAMAR I-unit11;0.0;0;FALSE;FALSE;3600
169;GERAMAR I-unit12;0.0;0;FALSE;FALSE;3600
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;7700
178;GERAMAR II-unit2;0;0;FALSE;FALSE;7700
179;GERAMAR II-unit3;0;0;FALSE;FALSE;7700
180;GERAMAR II-unit4;0;0;FALSE;FALSE;7700
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;5584
197;UTE VIANA-unit2;0;0;FALSE;FALSE;5560
198;UTE VIANA-unit3;0;0;FALSE;FALSE;5560
199;UTE VIANA-unit4;0;0;FALSE;FALSE;5560
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;5013
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;5013
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;5013
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;5013
204;SUAPE 2-unit1;0;0;FALSE;FALSE;7700
205;SUAPE 2-unit2;0;0;FALSE;FALSE;7700
206;SUAPE 2-unit3;0;0;FALSE;FALSE;7700
207;SUAPE 2-unit4;0;0;FALSE;FALSE;7700
208;SUAPE 2-unit5;0;0;FALSE;FALSE;7700
209;SUAPE 2-unit6;0;0;FALSE;FALSE;7700
210;SUAPE 2-unit7;0;0;FALSE;FALSE;7700
211;SUAPE 2-unit8;0;0;FALSE;FALSE;7700
212;SUAPE 2-unit9;0;0;FALSE;FALSE;7700
213;SUAPE 2-unit10;0;0;FALSE;FALSE;7700
214;SUAPE 2-unit11;0;0;FALSE;FALSE;7700
215;SUAPE 2-unit12;0;0;FALSE;FALSE;7700
216;SUAPE 2-unit13;0;0;FALSE;FALSE;7700
217;SUAPE 2-unit14;0;0;FALSE;FALSE;7700
218;SUAPE 2-unit15;0;0;FALSE;FALSE;7700
219;SUAPE 2-unit16;0;0;FALSE;FALSE;7700
220;SUAPE 2-unit17;0;0;FALSE;FALSE;7700
221;GLOBAL I-unit1;0;0;FALSE;FALSE;3792
222;GLOBAL I-unit2;0;0;FALSE;FALSE;3792
223;GLOBAL I-unit3;0;0;FALSE;FALSE;3792
224;GLOBAL I-unit4;0;0;FALSE;FALSE;3792
225;GLOBAL II-unit1;0;0;FALSE;FALSE;7700
226;GLOBAL II-unit2;0;0;FALSE;FALSE;3792
227;GLOBAL II-unit3;0;0;FALSE;FALSE;5132
228;GLOBAL II-unit4;0;0;FALSE;FALSE;3792
229;IGARAPE;0;0;FALSE;FALSE;6529
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;6921
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;7368
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;6898
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;6899
234;MAUA 3-unit1;189.6;1;FALSE;FALSE;10959
235;MAUA 3-unit2;189.6;1;FALSE;FALSE;10959
236;MAUA 3-unit3;190.80000000000004;1;FALSE;FALSE;10959
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;3649
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;5014
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;3648
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;3649
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;3222
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;7700
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;7700
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;7700
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;7368
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;7368
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;7368
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;7368
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;7368
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;7368
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;7368
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;7368
253;P.FERRO-unit1;0;0;FALSE;FALSE;5014
254;P.FERRO-unit2;0;0;FALSE;FALSE;5014
255;P.FERRO-unit3;0;0;FALSE;FALSE;5014
256;P.FERRO-unit4;0;0;FALSE;FALSE;5014
257;P.FERRO-unit5;0;0;FALSE;FALSE;5014
258;P.FERRO-unit6;0;0;FALSE;FALSE;5014
259;P.FERRO-unit7;0;0;FALSE;FALSE;5014
260;T.MANAUS-unit1;0;0;FALSE;FALSE;5014
261;T.MANAUS-unit2;0;0;FALSE;FALSE;5014
262;T.MANAUS-unit3;0;0;FALSE;FALSE;5014
263;T.MANAUS-unit4;0;0;FALSE;FALSE;5014
264;T.MANAUS-unit5;0;0;FALSE;FALSE;5014
265;T.MANAUS-unit6;0;0;FALSE;FALSE;5014
266;T.MANAUS-unit7;0;0;FALSE;FALSE;5014
267;T.MANAUS-unit8;0;0;FALSE;FALSE;5014
268;T.MANAUS-unit9;0;0;FALSE;FALSE;5014
269;T.MANAUS-unit10;0;0;FALSE;FALSE;5014
270;T.MANAUS-unit11;0;0;FALSE;FALSE;5014
271;T.MANAUS-unit12;0;0;FALSE;FALSE;5014
272;ATLANTICO-unit1;130.0;1;FALSE;FALSE;1128
273;ATLANTICO-unit2;130.0;1;FALSE;FALSE;1128
274;ATLANTICO 2;130.0;1;FALSE;FALSE;1128
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;7700
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;7700
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;962
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;1385
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;7700
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;7700
281;CAMPOS-unit1;0;0;FALSE;FALSE;7700
282;CAMPOS-unit2;0;0;FALSE;FALSE;7700
283;DAIA-unit1;0;0;FALSE;FALSE;7700
284;DAIA-unit2;0;0;FALSE;FALSE;7700
285;DAIA-unit3;0;0;FALSE;FALSE;7700
286;STA VITORIA;13.0;1;FALSE;FALSE;2112
287;XAVANTES-unit1;0;0;FALSE;FALSE;7370
288;XAVANTES-unit2;0;0;FALSE;FALSE;7370
289;ALTOS;0;0;FALSE;FALSE;7700
290;ARACATI;0;0;FALSE;FALSE;7700
291;BAHIA-unit1;0;0;FALSE;FALSE;3792
292;BAHIA-unit2;0;0;FALSE;FALSE;3792
293;BAHIA-unit3;0;0;FALSE;FALSE;3792
294;BATURITE;0;0;FALSE;FALSE;7700
295;IGUATU;0;0;FALSE;FALSE;7700
296;JUAZEIRO N;0;0;FALSE;FALSE;7700
297;MARAMBAIA;0;0;FALSE;FALSE;7700
298;MURICY-unit1;0;0;FALSE;FALSE;5132
299;MURICY-unit2;0;0;FALSE;FALSE;7368
300;MURICY-unit3;0;0;FALSE;FALSE;5132
301;MURICY-unit4;0;0;FALSE;FALSE;7368
302;MURICY-unit5;0;0;FALSE;FALSE;5132
303;MURICY-unit6;0;0;FALSE;FALSE;5132
304;MURICY-unit7;0;0;FALSE;FALSE;5132
305;MURICY-unit8;0;0;FALSE;FALSE;7368
306;NAZARIA;0;0;FALSE;FALSE;7700
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;1632
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;1863
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;3336
310;PSERGIPE I-steam;0;0;FALSE;FALSE;1886
311;POTIGUAR-unit1;0;0;FALSE;FALSE;5014
312;POTIGUAR-unit2;0;0;FALSE;FALSE;5014
313;POTIGUAR-unit3;0;0;FALSE;FALSE;5014
314;POTIGUAR-unit4;0;0;FALSE;FALSE;5014
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;5014
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;5014
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;5014
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;5014
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;5014
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;5134
321;PROSPERIDA-unit1;0;0;FALSE;FALSE;3647
322;PROSPERIDA-unit2;0;0;FALSE;FALSE;3647
323;PROSPERIDA-unit3;0;0;FALSE;FALSE;3702
324;SYKUE I;27.0;1;FALSE;FALSE;2012
325;TERMOCABO-unit1;0;0;FALSE;FALSE;5132
326;TERMOCABO-unit2;0;0;FALSE;FALSE;5132
327;TERMOCABO-unit3;0;0;FALSE;FALSE;5132
328;PARNAIB_IV;0;0;FALSE;FALSE;4271
</Thermal plants>
</END>
