<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
106;TERMOMACAE-unit4;611.82;
107;TERMOMACAE-unit5;611.82;
108;TERMOMACAE-unit6;611.82;
109;TERMOMACAE-unit7;611.82;
110;TERMOMACAE-unit8;611.82;
111;TERMOMACAE-unit9;611.82;
112;TERMOMACAE-unit10;611.82;
113;TERMOMACAE-unit11;611.82;
114;TERMOMACAE-unit12;611.82;
115;TERMOMACAE-unit13;611.82;
116;TERMOMACAE-unit14;611.82;
117;TERMOMACAE-unit15;611.82;
118;TERMOMACAE-unit16;611.82;
119;TERMOMACAE-unit17;611.82;
120;TERMOMACAE-unit18;611.82;
121;TERMOMACAE-unit19;611.82;
122;TERMOMACAE-unit20;611.82;
123;S.TIARAJU(L)-gas;698.14;
124;S.TIARAJU(L)-steam;698.14;
125;TNORTE 2-unit1;910.86;
126;TNORTE 2-unit2;910.86;
127;TNORTE 2-unit3;910.86;
128;TNORTE 2-unit4;910.86;
129;APAREC B1-unit1;58.99;
130;APAREC B1-unit2;58.99;
131;APAREC B1-unit3;58.99;
132;APAREC B1-unit4;58.99;
133;SUZANO MA;800.0;
134;ANGRA 2;20.12;
135;ANGRA 1;31.17;
136;CRIST.ROCHA-unit1;0.0;
137;CRIST.ROCHA-unit2;0.0;
138;CRIST.ROCHA-unit3;0.0;
139;CRIST.ROCHA-unit4;0.0;
140;CRIST.ROCHA-unit5;0.0;
141;TAMBAQUI-unit1;0.0;
142;TAMBAQUI-unit2;0.0;
143;TAMBAQUI-unit3;0.0;
144;MARACANAU-unit1;508.56;
145;MARACANAU-unit2;508.56;
146;MARACANAU-unit3;508.56;
147;MARACANAU-unit4;508.56;
148;MARACANAU-unit5;508.56;
149;MARACANAU-unit6;508.56;
150;MARACANAU-unit7;508.56;
151;MARACANAU-unit8;508.56;
152;T.NORDESTE-unit1;528.68;
153;T.NORDESTE-unit2;528.68;
154;T.NORDESTE-unit3;528.68;
155;T.PARAIBA-unit1;528.68;
156;T.PARAIBA-unit2;528.68;
157;T.PARAIBA-unit3;528.68;
158;GERAMAR I-unit1;528.91;
159;GERAMAR I-unit2;528.91;
160;GERAMAR I-unit3;528.91;
161;GERAMAR I-unit4;528.91;
162;GERAMAR I-unit5;655.0000000000001;
163;GERAMAR I-unit6;655.0000000000001;
164;GERAMAR I-unit7;655.0000000000001;
165;GERAMAR I-unit8;655.0000000000001;
166;GERAMAR I-unit9;655.0000000000001;
167;GERAMAR I-unit10;655.0000000000001;
168;GERAMAR I-unit11;655.0000000000001;
169;GERAMAR I-unit12;655.0000000000001;
170;GERAMAR I-unit13;655.0000000000001;
171;GERAMAR I-unit14;655.0000000000001;
172;GERAMAR I-unit15;655.0000000000001;
173;GERAMAR I-unit16;655.0000000000001;
174;GERAMAR I-unit17;655.0000000000001;
175;GERAMAR I-unit18;655.0000000000001;
176;GERAMAR I-unit19;655.0000000000001;
177;GERAMAR II-unit1;528.91;
178;GERAMAR II-unit2;528.91;
179;GERAMAR II-unit3;528.91;
180;GERAMAR II-unit4;528.91;
181;GERAMAR II-unit5;655.0000000000001;
182;GERAMAR II-unit6;655.0000000000001;
183;GERAMAR II-unit7;655.0000000000001;
184;GERAMAR II-unit8;655.0000000000001;
185;GERAMAR II-unit9;655.0000000000001;
186;GERAMAR II-unit10;655.0000000000001;
187;GERAMAR II-unit11;655.0000000000001;
188;GERAMAR II-unit12;655.0000000000001;
189;GERAMAR II-unit13;655.0000000000001;
190;GERAMAR II-unit14;655.0000000000001;
191;GERAMAR II-unit15;655.0000000000001;
192;GERAMAR II-unit16;655.0000000000001;
193;GERAMAR II-unit17;655.0000000000001;
194;GERAMAR II-unit18;655.0000000000001;
195;GERAMAR II-unit19;655.0000000000001;
196;UTE VIANA-unit1;528.92;
197;UTE VIANA-unit2;528.92;
198;UTE VIANA-unit3;528.92;
199;UTE VIANA-unit4;528.92;
200;CAMPINA GRAN-unit1;528.93;
201;CAMPINA GRAN-unit2;528.93;
202;CAMPINA GRAN-unit3;528.93;
203;CAMPINA GRAN-unit4;528.93;
204;SUAPE 2-unit1;526.52;
205;SUAPE 2-unit2;526.52;
206;SUAPE 2-unit3;526.52;
207;SUAPE 2-unit4;526.52;
208;SUAPE 2-unit5;526.52;
209;SUAPE 2-unit6;526.52;
210;SUAPE 2-unit7;526.52;
211;SUAPE 2-unit8;526.52;
212;SUAPE 2-unit9;526.52;
213;SUAPE 2-unit10;526.52;
214;SUAPE 2-unit11;526.52;
215;SUAPE 2-unit12;526.52;
216;SUAPE 2-unit13;526.52;
217;SUAPE 2-unit14;526.52;
218;SUAPE 2-unit15;526.52;
219;SUAPE 2-unit16;526.52;
220;SUAPE 2-unit17;526.52;
221;GLOBAL I-unit1;600.78;
222;GLOBAL I-unit2;600.78;
223;GLOBAL I-unit3;600.78;
224;GLOBAL I-unit4;600.78;
225;GLOBAL II-unit1;600.78;
226;GLOBAL II-unit2;600.78;
227;GLOBAL II-unit3;600.78;
228;GLOBAL II-unit4;600.78;
229;IGARAPE;939.55;
230;CAMACARI MI-unit1;1167.07;
231;CAMACARI MI-unit2;1167.07;
232;CAMACARI MI-unit3;1167.07;
233;CAMACARI MI-unit4;1167.07;
234;MAUA 3-unit1;58.99;
235;MAUA 3-unit2;58.99;
236;MAUA 3-unit3;58.99;
237;PERNAMBUCO3-unit1;446.42;
238;PERNAMBUCO3-unit2;446.42;
239;PERNAMBUCO3-unit3;446.42;
240;PERNAMBUCO3-unit4;446.42;
241;PALMEIRAS-unit1;924.72;
242;PALMEIRAS-unit2;924.72;
243;GOIANIA 2-unit1;1235.54;
244;GOIANIA 2-unit2;1235.54;
245;PETROLINA(L)-unit1;1280.44;
246;PETROLINA(L)-unit2;1280.44;
247;PETROLINA(L)-unit3;1280.44;
248;PETROLINA(L)-unit4;1280.44;
249;PETROLINA(L)-unit5;1280.44;
250;PETROLINA(L)-unit6;1280.44;
251;PETROLINA(L)-unit7;1280.44;
252;PETROLINA(L)-unit8;1280.44;
253;P.FERRO-unit1;1379.18;
254;P.FERRO-unit2;1379.18;
255;P.FERRO-unit3;1379.18;
256;P.FERRO-unit4;1379.18;
257;P.FERRO-unit5;1379.18;
258;P.FERRO-unit6;1379.18;
259;P.FERRO-unit7;1379.18;
260;T.MANAUS-unit1;1379.18;
261;T.MANAUS-unit2;1379.18;
262;T.MANAUS-unit3;1379.18;
263;T.MANAUS-unit4;1379.18;
264;T.MANAUS-unit5;1379.18;
265;T.MANAUS-unit6;1379.18;
266;T.MANAUS-unit7;1379.18;
267;T.MANAUS-unit8;1379.18;
268;T.MANAUS-unit9;1379.18;
269;T.MANAUS-unit10;1379.18;
270;T.MANAUS-unit11;1379.18;
271;T.MANAUS-unit12;1379.18;
272;ATLANTICO-unit1;0.0;
273;ATLANTICO-unit2;0.0;
274;ATLANTICO 2;0.0;
275;S.CRUZ 34-unit1;310.41;
276;S.CRUZ 34-unit2;310.41;
277;S.CRUZ NV-unit1;103.5;
278;S.CRUZ NV-unit2;103.5;
279;PIRATININGA 12-unit1;470.34;
280;PIRATININGA 12-unit2;470.34;
281;CAMPOS-unit1;978.1;
282;CAMPOS-unit2;978.1;
283;DAIA-unit1;1178.36;
284;DAIA-unit2;1178.36;
285;DAIA-unit3;1178.36;
286;STA VITORIA;116.91;
287;XAVANTES-unit1;1694.77;
288;XAVANTES-unit2;1694.77;
289;ALTOS;1023.94;
290;ARACATI;1023.94;
291;BAHIA-unit1;730.86;
292;BAHIA-unit2;730.86;
293;BAHIA-unit3;730.86;
294;BATURITE;1023.94;
295;IGUATU;1023.94;
296;JUAZEIRO N;1023.94;
297;MARAMBAIA;1023.94;
298;MURICY-unit1;1167.07;
299;MURICY-unit2;1167.07;
300;MURICY-unit3;1167.07;
301;MURICY-unit4;1167.07;
302;MURICY-unit5;1167.07;
303;MURICY-unit6;1167.07;
304;MURICY-unit7;1167.07;
305;MURICY-unit8;1167.07;
306;NAZARIA;1023.94;
307;PSERGIPE I-gas1;187.78;
308;PSERGIPE I-gas2;187.78;
309;PSERGIPE I-gas3;187.78;
310;PSERGIPE I-steam;187.78;
311;POTIGUAR-unit1;1222.82;
312;POTIGUAR-unit2;1222.82;
313;POTIGUAR-unit3;1222.82;
314;POTIGUAR-unit4;1222.82;
315;POTIGUAR_3-unit1;1222.81;
316;POTIGUAR_3-unit2;1222.81;
317;POTIGUAR_3-unit3;1222.81;
318;POTIGUAR_3-unit4;1222.81;
319;POTIGUAR_3-unit5;1222.81;
320;POTIGUAR_3-unit6;1222.81;
321;PROSPERIDA-unit1;159.37;
322;PROSPERIDA-unit2;159.37;
323;PROSPERIDA-unit3;159.37;
324;SYKUE I;510.12;
325;TERMOCABO-unit1;522.68;
326;TERMOCABO-unit2;522.68;
327;TERMOCABO-unit3;522.68;
328;PARNAIB_IV;151.69;
</END>
