<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
64;MARANHAO 4-unit1;195.26;
65;MARANHAO 4-unit2;127.77;
66;MARANHAO 5-unit1;195.26;
67;MARANHAO 5-unit2;127.77;
68;FORTALEZA-unit1;223.72;
69;FORTALEZA-unit2;223.72;
70;FORTALEZA-unit3;223.72;
71;LINHARES-unit1;323.32;
72;LINHARES-unit2;323.32;
73;LINHARES-unit3;323.32;
74;LINHARES-unit4;323.32;
75;N VENECIA;230.29;
76;J.DEFORA-unit1;283.74;
77;J.DEFORA-unit2;283.74;
78;RALMEIDA(L)-unit1;345.02;
79;RALMEIDA(L)-unit2;345.02;
80;RALMEIDA(L)-unit3;345.02;
81;RALMEIDA(L)-unit4;345.02;
82;IBIRITE-gas;346.37;
83;IBIRITE-steam;346.37;
84;TERMOCEARA(L)-unit1;371.29;
85;TERMOCEARA(L)-unit2;371.29;
86;TERMOCEARA(L)-unit3;371.29;
87;TERMOCEARA(L)-unit4;371.29;
88;TERMOBAHIA;429.07;
89;VALE DO ACU-unit1;423.25;
90;VALE DO ACU-unit2;423.25;
91;URUGUAIANA-unit1;278.48;
92;URUGUAIANA-unit2;278.48;
93;URUGUAIANA-unit3;278.48;
94;M.COVAS-unit1;398.4;
95;M.COVAS-unit2;511.77;
96;M.COVAS-unit3;511.77;
97;NPIRATININGA-unit1;548.04;
98;NPIRATININGA-unit2;548.04;
99;NPIRATININGA-unit3;548.04;
100;NPIRATININGA-unit4;548.04;
101;NPIRATININGA-unit5;548.04;
102;NPIRATININGA-unit6;548.04;
103;TERMOMACAE-unit1;612.13;
104;TERMOMACAE-unit2;612.13;
105;TERMOMACAE-unit3;612.13;
106;TERMOMACAE-unit4;612.13;
107;TERMOMACAE-unit5;612.13;
108;TERMOMACAE-unit6;612.13;
109;TERMOMACAE-unit7;612.13;
110;TERMOMACAE-unit8;612.13;
111;TERMOMACAE-unit9;612.13;
112;TERMOMACAE-unit10;612.13;
113;TERMOMACAE-unit11;612.13;
114;TERMOMACAE-unit12;612.13;
115;TERMOMACAE-unit13;612.13;
116;TERMOMACAE-unit14;612.13;
117;TERMOMACAE-unit15;612.13;
118;TERMOMACAE-unit16;612.13;
119;TERMOMACAE-unit17;612.13;
120;TERMOMACAE-unit18;612.13;
121;TERMOMACAE-unit19;612.13;
122;TERMOMACAE-unit20;612.13;
123;S.TIARAJU(L)-gas;698.14;
124;S.TIARAJU(L)-steam;698.14;
125;TNORTE 2-unit1;910.86;
126;TNORTE 2-unit2;910.86;
127;TNORTE 2-unit3;910.86;
128;TNORTE 2-unit4;910.86;
129;APAREC B1-unit1;68.11;
130;APAREC B1-unit2;68.11;
131;APAREC B1-unit3;68.11;
132;APAREC B1-unit4;68.11;
133;SUZANO MA;800.0;
134;ANGRA 2;20.12;
135;ANGRA 1;31.17;
136;CRIST.ROCHA-unit1;0.0;
137;CRIST.ROCHA-unit2;0.0;
138;CRIST.ROCHA-unit3;0.0;
139;CRIST.ROCHA-unit4;0.0;
140;CRIST.ROCHA-unit5;0.0;
141;TAMBAQUI-unit1;0.0;
142;TAMBAQUI-unit2;0.0;
143;TAMBAQUI-unit3;0.0;
144;MARACANAU-unit1;645.9999999999999;
145;MARACANAU-unit2;645.9999999999999;
146;MARACANAU-unit3;645.9999999999999;
147;MARACANAU-unit4;645.9999999999999;
148;MARACANAU-unit5;645.9999999999999;
149;MARACANAU-unit6;645.9999999999999;
150;MARACANAU-unit7;645.9999999999999;
151;MARACANAU-unit8;645.9999999999999;
152;T.NORDESTE-unit1;665.61;
153;T.NORDESTE-unit2;665.61;
154;T.NORDESTE-unit3;665.61;
155;T.PARAIBA-unit1;665.61;
156;T.PARAIBA-unit2;665.61;
157;T.PARAIBA-unit3;665.61;
158;GERAMAR I-unit1;668.35;
159;GERAMAR I-unit2;668.35;
160;GERAMAR I-unit3;668.35;
161;GERAMAR I-unit4;668.35;
162;GERAMAR I-unit5;655.0000000000001;
163;GERAMAR I-unit6;655.0000000000001;
164;GERAMAR I-unit7;655.0000000000001;
165;GERAMAR I-unit8;655.0000000000001;
166;GERAMAR I-unit9;655.0000000000001;
167;GERAMAR I-unit10;655.0000000000001;
168;GERAMAR I-unit11;655.0000000000001;
169;GERAMAR I-unit12;655.0000000000001;
170;GERAMAR I-unit13;655.0000000000001;
171;GERAMAR I-unit14;655.0000000000001;
172;GERAMAR I-unit15;655.0000000000001;
173;GERAMAR I-unit16;655.0000000000001;
174;GERAMAR I-unit17;655.0000000000001;
175;GERAMAR I-unit18;655.0000000000001;
176;GERAMAR I-unit19;655.0000000000001;
177;GERAMAR II-unit1;668.35;
178;GERAMAR II-unit2;668.35;
179;GERAMAR II-unit3;668.35;
180;GERAMAR II-unit4;668.35;
181;GERAMAR II-unit5;655.0000000000001;
182;GERAMAR II-unit6;655.0000000000001;
183;GERAMAR II-unit7;655.0000000000001;
184;GERAMAR II-unit8;655.0000000000001;
185;GERAMAR II-unit9;655.0000000000001;
186;GERAMAR II-unit10;655.0000000000001;
187;GERAMAR II-unit11;655.0000000000001;
188;GERAMAR II-unit12;655.0000000000001;
189;GERAMAR II-unit13;655.0000000000001;
190;GERAMAR II-unit14;655.0000000000001;
191;GERAMAR II-unit15;655.0000000000001;
192;GERAMAR II-unit16;655.0000000000001;
193;GERAMAR II-unit17;655.0000000000001;
194;GERAMAR II-unit18;655.0000000000001;
195;GERAMAR II-unit19;655.0000000000001;
196;UTE VIANA-unit1;668.36;
197;UTE VIANA-unit2;668.36;
198;UTE VIANA-unit3;668.36;
199;UTE VIANA-unit4;668.36;
200;CAMPINA GRAN-unit1;668.37;
201;CAMPINA GRAN-unit2;668.37;
202;CAMPINA GRAN-unit3;668.37;
203;CAMPINA GRAN-unit4;668.37;
204;SUAPE 2-unit1;673.45;
205;SUAPE 2-unit2;673.45;
206;SUAPE 2-unit3;673.45;
207;SUAPE 2-unit4;673.45;
208;SUAPE 2-unit5;673.45;
209;SUAPE 2-unit6;673.45;
210;SUAPE 2-unit7;673.45;
211;SUAPE 2-unit8;673.45;
212;SUAPE 2-unit9;673.45;
213;SUAPE 2-unit10;673.45;
214;SUAPE 2-unit11;673.45;
215;SUAPE 2-unit12;673.45;
216;SUAPE 2-unit13;673.45;
217;SUAPE 2-unit14;673.45;
218;SUAPE 2-unit15;673.45;
219;SUAPE 2-unit16;673.45;
220;SUAPE 2-unit17;673.45;
221;GLOBAL I-unit1;758.31;
222;GLOBAL I-unit2;758.31;
223;GLOBAL I-unit3;758.31;
224;GLOBAL I-unit4;758.31;
225;GLOBAL II-unit1;758.31;
226;GLOBAL II-unit2;758.31;
227;GLOBAL II-unit3;758.31;
228;GLOBAL II-unit4;758.31;
229;IGARAPE;939.55;
230;CAMACARI MI-unit1;1040.88;
231;CAMACARI MI-unit2;1040.88;
232;CAMACARI MI-unit3;1040.88;
233;CAMACARI MI-unit4;1040.88;
234;MAUA 3-unit1;68.11;
235;MAUA 3-unit2;68.11;
236;MAUA 3-unit3;68.11;
237;PERNAMBUCO3-unit1;569.58;
238;PERNAMBUCO3-unit2;569.58;
239;PERNAMBUCO3-unit3;569.58;
240;PERNAMBUCO3-unit4;569.58;
241;PALMEIRAS-unit1;889.29;
242;PALMEIRAS-unit2;889.29;
243;GOIANIA 2-unit1;1235.94;
244;GOIANIA 2-unit2;1235.94;
245;PETROLINA(L)-unit1;1142.0;
246;PETROLINA(L)-unit2;1142.0;
247;PETROLINA(L)-unit3;1142.0;
248;PETROLINA(L)-unit4;1142.0;
249;PETROLINA(L)-unit5;1142.0;
250;PETROLINA(L)-unit6;1142.0;
251;PETROLINA(L)-unit7;1142.0;
252;PETROLINA(L)-unit8;1142.0;
253;P.FERRO-unit1;1192.17;
254;P.FERRO-unit2;1192.17;
255;P.FERRO-unit3;1192.17;
256;P.FERRO-unit4;1192.17;
257;P.FERRO-unit5;1192.17;
258;P.FERRO-unit6;1192.17;
259;P.FERRO-unit7;1192.17;
260;T.MANAUS-unit1;1192.17;
261;T.MANAUS-unit2;1192.17;
262;T.MANAUS-unit3;1192.17;
263;T.MANAUS-unit4;1192.17;
264;T.MANAUS-unit5;1192.17;
265;T.MANAUS-unit6;1192.17;
266;T.MANAUS-unit7;1192.17;
267;T.MANAUS-unit8;1192.17;
268;T.MANAUS-unit9;1192.17;
269;T.MANAUS-unit10;1192.17;
270;T.MANAUS-unit11;1192.17;
271;T.MANAUS-unit12;1192.17;
272;ATLANTICO-unit1;0.0;
273;ATLANTICO-unit2;0.0;
274;ATLANTICO 2;0.0;
275;S.CRUZ 34-unit1;310.41;
276;S.CRUZ 34-unit2;310.41;
277;S.CRUZ NV-unit1;211.82;
278;S.CRUZ NV-unit2;211.82;
279;PIRATININGA 12-unit1;470.34;
280;PIRATININGA 12-unit2;470.34;
281;CAMPOS-unit1;978.1;
282;CAMPOS-unit2;978.1;
283;DAIA-unit1;1178.79;
284;DAIA-unit2;1178.79;
285;DAIA-unit3;1178.79;
286;STA VITORIA;120.46;
287;XAVANTES-unit1;1695.36;
288;XAVANTES-unit2;1695.36;
289;ALTOS;1024.34;
290;ARACATI;1024.34;
291;BAHIA-unit1;749.72;
292;BAHIA-unit2;749.72;
293;BAHIA-unit3;749.72;
294;BATURITE;1024.34;
295;IGUATU;1024.34;
296;JUAZEIRO N;1024.34;
297;MARAMBAIA;1024.34;
298;MURICY-unit1;1040.88;
299;MURICY-unit2;1040.88;
300;MURICY-unit3;1040.88;
301;MURICY-unit4;1040.88;
302;MURICY-unit5;1040.88;
303;MURICY-unit6;1040.88;
304;MURICY-unit7;1040.88;
305;MURICY-unit8;1040.88;
306;NAZARIA;1024.34;
307;PSERGIPE I-gas1;201.9;
308;PSERGIPE I-gas2;201.9;
309;PSERGIPE I-gas3;201.9;
310;PSERGIPE I-steam;201.9;
311;POTIGUAR-unit1;1054.13;
312;POTIGUAR-unit2;1054.13;
313;POTIGUAR-unit3;1054.13;
314;POTIGUAR-unit4;1054.13;
315;POTIGUAR_3-unit1;1054.12;
316;POTIGUAR_3-unit2;1054.12;
317;POTIGUAR_3-unit3;1054.12;
318;POTIGUAR_3-unit4;1054.12;
319;POTIGUAR_3-unit5;1054.12;
320;POTIGUAR_3-unit6;1054.12;
321;PROSPERIDA-unit1;164.2;
322;PROSPERIDA-unit2;164.2;
323;PROSPERIDA-unit3;164.2;
324;SYKUE I;510.12;
325;TERMOCABO-unit1;660.34;
326;TERMOCABO-unit2;660.34;
327;TERMOCABO-unit3;660.34;
328;PARNAIB_IV;151.69;
</END>
