<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
55;MARANHAO 3-unit1;85.72;
56;MARANHAO 3-unit2;80.44;
57;MARANHAO 3-unit3;80.44;
58;TERMOPERNAMB-unit1;152.94;
59;TERMOPERNAMB-unit2;152.94;
60;TERMOPERNAMB-unit3;152.94;
61;B FLUMINENSE-unit1;159.73;
62;B FLUMINENSE-unit2;159.73;
63;B FLUMINENSE-unit3;159.73;
64;MARANHAO 4-unit1;0.0;
65;MARANHAO 4-unit2;127.77;
66;MARANHAO 5-unit1;0.0;
67;MARANHAO 5-unit2;127.77;
68;FORTALEZA-unit1;223.72;
69;FORTALEZA-unit2;223.72;
70;FORTALEZA-unit3;223.72;
71;LINHARES-unit1;244.51;
72;LINHARES-unit2;244.51;
73;LINHARES-unit3;244.51;
74;LINHARES-unit4;244.51;
75;N VENECIA;0.0;
76;J.DEFORA-unit1;283.74;
77;J.DEFORA-unit2;283.74;
78;RALMEIDA(L)-unit1;345.02;
79;RALMEIDA(L)-unit2;345.02;
80;RALMEIDA(L)-unit3;345.02;
81;RALMEIDA(L)-unit4;345.02;
82;IBIRITE-gas;604.49;
83;IBIRITE-steam;346.37;
84;TERMOCEARA(L)-unit1;427.83;
85;TERMOCEARA(L)-unit2;427.83;
86;TERMOCEARA(L)-unit3;427.83;
87;TERMOCEARA(L)-unit4;427.83;
88;TERMOBAHIA;666.27;
89;VALE DO ACU-unit1;649.9500000000002;
90;VALE DO ACU-unit2;649.9500000000002;
91;URUGUAIANA-unit1;606.28;
92;URUGUAIANA-unit2;606.28;
93;URUGUAIANA-unit3;606.28;
94;M.COVAS-unit1;559.74;
95;M.COVAS-unit2;511.77;
96;M.COVAS-unit3;511.77;
97;NPIRATININGA-unit1;548.04;
98;NPIRATININGA-unit2;548.04;
99;NPIRATININGA-unit3;548.04;
100;NPIRATININGA-unit4;548.04;
101;NPIRATININGA-unit5;548.04;
102;NPIRATININGA-unit6;548.04;
103;TERMOMACAE-unit1;735.42;
104;TERMOMACAE-unit2;735.42;
105;TERMOMACAE-unit3;735.42;
106;TERMOMACAE-unit4;735.42;
107;TERMOMACAE-unit5;735.42;
108;TERMOMACAE-unit6;735.42;
109;TERMOMACAE-unit7;735.42;
110;TERMOMACAE-unit8;735.42;
111;TERMOMACAE-unit9;735.42;
112;TERMOMACAE-unit10;735.42;
113;TERMOMACAE-unit11;735.42;
114;TERMOMACAE-unit12;735.42;
115;TERMOMACAE-unit13;735.42;
116;TERMOMACAE-unit14;735.42;
117;TERMOMACAE-unit15;735.42;
118;TERMOMACAE-unit16;735.42;
119;TERMOMACAE-unit17;735.42;
120;TERMOMACAE-unit18;735.42;
121;TERMOMACAE-unit19;735.42;
122;TERMOMACAE-unit20;735.42;
123;S.TIARAJU(L)-gas;698.14;
124;S.TIARAJU(L)-steam;698.14;
125;TNORTE 2-unit1;910.86;
126;TNORTE 2-unit2;910.86;
127;TNORTE 2-unit3;910.86;
128;TNORTE 2-unit4;910.86;
129;APAREC B1-unit1;82.15;
130;APAREC B1-unit2;82.15;
131;APAREC B1-unit3;82.15;
132;APAREC B1-unit4;82.15;
133;SUZANO MA;800.0;
134;ANGRA 2;20.12;
135;ANGRA 1;31.17;
136;CRIST.ROCHA-unit1;0.0;
137;CRIST.ROCHA-unit2;0.0;
138;CRIST.ROCHA-unit3;0.0;
139;CRIST.ROCHA-unit4;0.0;
140;CRIST.ROCHA-unit5;0.0;
141;TAMBAQUI-unit1;0.0;
142;TAMBAQUI-unit2;0.0;
143;TAMBAQUI-unit3;0.0;
144;MARACANAU-unit1;694.4;
145;MARACANAU-unit2;694.4;
146;MARACANAU-unit3;694.4;
147;MARACANAU-unit4;694.4;
148;MARACANAU-unit5;694.4;
149;MARACANAU-unit6;694.4;
150;MARACANAU-unit7;694.4;
151;MARACANAU-unit8;694.4;
152;T.NORDESTE-unit1;713.79;
153;T.NORDESTE-unit2;713.79;
154;T.NORDESTE-unit3;713.79;
155;T.PARAIBA-unit1;713.79;
156;T.PARAIBA-unit2;713.79;
157;T.PARAIBA-unit3;713.79;
158;GERAMAR I-unit1;717.42;
159;GERAMAR I-unit2;717.42;
160;GERAMAR I-unit3;717.42;
161;GERAMAR I-unit4;717.42;
162;GERAMAR I-unit5;655.0000000000001;
163;GERAMAR I-unit6;655.0000000000001;
164;GERAMAR I-unit7;655.0000000000001;
165;GERAMAR I-unit8;655.0000000000001;
166;GERAMAR I-unit9;655.0000000000001;
167;GERAMAR I-unit10;655.0000000000001;
168;GERAMAR I-unit11;655.0000000000001;
169;GERAMAR I-unit12;655.0000000000001;
170;GERAMAR I-unit13;655.0000000000001;
171;GERAMAR I-unit14;655.0000000000001;
172;GERAMAR I-unit15;655.0000000000001;
173;GERAMAR I-unit16;655.0000000000001;
174;GERAMAR I-unit17;655.0000000000001;
175;GERAMAR I-unit18;655.0000000000001;
176;GERAMAR I-unit19;655.0000000000001;
177;GERAMAR II-unit1;717.42;
178;GERAMAR II-unit2;717.42;
179;GERAMAR II-unit3;717.42;
180;GERAMAR II-unit4;717.42;
181;GERAMAR II-unit5;655.0000000000001;
182;GERAMAR II-unit6;655.0000000000001;
183;GERAMAR II-unit7;655.0000000000001;
184;GERAMAR II-unit8;655.0000000000001;
185;GERAMAR II-unit9;655.0000000000001;
186;GERAMAR II-unit10;655.0000000000001;
187;GERAMAR II-unit11;655.0000000000001;
188;GERAMAR II-unit12;655.0000000000001;
189;GERAMAR II-unit13;655.0000000000001;
190;GERAMAR II-unit14;655.0000000000001;
191;GERAMAR II-unit15;655.0000000000001;
192;GERAMAR II-unit16;655.0000000000001;
193;GERAMAR II-unit17;655.0000000000001;
194;GERAMAR II-unit18;655.0000000000001;
195;GERAMAR II-unit19;655.0000000000001;
196;UTE VIANA-unit1;717.44;
197;UTE VIANA-unit2;717.44;
198;UTE VIANA-unit3;717.44;
199;UTE VIANA-unit4;717.44;
200;CAMPINA GRAN-unit1;717.45;
201;CAMPINA GRAN-unit2;717.45;
202;CAMPINA GRAN-unit3;717.45;
203;CAMPINA GRAN-unit4;717.45;
204;SUAPE 2-unit1;725.23;
205;SUAPE 2-unit2;725.23;
206;SUAPE 2-unit3;725.23;
207;SUAPE 2-unit4;725.23;
208;SUAPE 2-unit5;725.23;
209;SUAPE 2-unit6;725.23;
210;SUAPE 2-unit7;725.23;
211;SUAPE 2-unit8;725.23;
212;SUAPE 2-unit9;725.23;
213;SUAPE 2-unit10;725.23;
214;SUAPE 2-unit11;725.23;
215;SUAPE 2-unit12;725.23;
216;SUAPE 2-unit13;725.23;
217;SUAPE 2-unit14;725.23;
218;SUAPE 2-unit15;725.23;
219;SUAPE 2-unit16;725.23;
220;SUAPE 2-unit17;725.23;
221;GLOBAL I-unit1;813.75;
222;GLOBAL I-unit2;813.75;
223;GLOBAL I-unit3;813.75;
224;GLOBAL I-unit4;813.75;
225;GLOBAL II-unit1;813.75;
226;GLOBAL II-unit2;813.75;
227;GLOBAL II-unit3;813.75;
228;GLOBAL II-unit4;813.75;
229;IGARAPE;939.55;
230;CAMACARI MI-unit1;1019.02;
231;CAMACARI MI-unit2;1019.02;
232;CAMACARI MI-unit3;1019.02;
233;CAMACARI MI-unit4;1019.02;
234;MAUA 3-unit1;82.15;
235;MAUA 3-unit2;82.15;
236;MAUA 3-unit3;82.15;
237;PERNAMBUCO3-unit1;612.97;
238;PERNAMBUCO3-unit2;612.97;
239;PERNAMBUCO3-unit3;612.97;
240;PERNAMBUCO3-unit4;612.97;
241;PALMEIRAS-unit1;761.08;
242;PALMEIRAS-unit2;761.08;
243;GOIANIA 2-unit1;943.31;
244;GOIANIA 2-unit2;943.31;
245;PETROLINA(L)-unit1;1118.01;
246;PETROLINA(L)-unit2;1118.01;
247;PETROLINA(L)-unit3;1118.01;
248;PETROLINA(L)-unit4;1118.01;
249;PETROLINA(L)-unit5;1118.01;
250;PETROLINA(L)-unit6;1118.01;
251;PETROLINA(L)-unit7;1118.01;
252;PETROLINA(L)-unit8;1118.01;
253;P.FERRO-unit1;1133.08;
254;P.FERRO-unit2;1133.08;
255;P.FERRO-unit3;1133.08;
256;P.FERRO-unit4;1133.08;
257;P.FERRO-unit5;1133.08;
258;P.FERRO-unit6;1133.08;
259;P.FERRO-unit7;1133.08;
260;T.MANAUS-unit1;1133.08;
261;T.MANAUS-unit2;1133.08;
262;T.MANAUS-unit3;1133.08;
263;T.MANAUS-unit4;1133.08;
264;T.MANAUS-unit5;1133.08;
265;T.MANAUS-unit6;1133.08;
266;T.MANAUS-unit7;1133.08;
267;T.MANAUS-unit8;1133.08;
268;T.MANAUS-unit9;1133.08;
269;T.MANAUS-unit10;1133.08;
270;T.MANAUS-unit11;1133.08;
271;T.MANAUS-unit12;1133.08;
272;ATLANTICO-unit1;0.0;
273;ATLANTICO-unit2;0.0;
274;ATLANTICO 2;0.0;
275;S.CRUZ 34-unit1;310.41;
276;S.CRUZ 34-unit2;310.41;
277;S.CRUZ NV-unit1;162.46999999999997;
278;S.CRUZ NV-unit2;162.46999999999997;
279;PIRATININGA 12-unit1;470.34;
280;PIRATININGA 12-unit2;470.34;
281;CAMPOS-unit1;978.1;
282;CAMPOS-unit2;978.1;
283;DAIA-unit1;1017.02;
284;DAIA-unit2;1017.02;
285;DAIA-unit3;1017.02;
286;STA VITORIA;121.49;
287;XAVANTES-unit1;1461.57;
288;XAVANTES-unit2;1461.57;
289;ALTOS;881.41;
290;ARACATI;881.41;
291;BAHIA-unit1;815.31;
292;BAHIA-unit2;815.31;
293;BAHIA-unit3;815.31;
294;BATURITE;881.41;
295;IGUATU;881.41;
296;JUAZEIRO N;881.41;
297;MARAMBAIA;881.41;
298;MURICY-unit1;1019.02;
299;MURICY-unit2;1019.02;
300;MURICY-unit3;1019.02;
301;MURICY-unit4;1019.02;
302;MURICY-unit5;1019.02;
303;MURICY-unit6;1019.02;
304;MURICY-unit7;1019.02;
305;MURICY-unit8;1019.02;
306;NAZARIA;881.41;
307;PSERGIPE I-gas1;224.88;
308;PSERGIPE I-gas2;224.88;
309;PSERGIPE I-gas3;224.88;
310;PSERGIPE I-steam;224.88;
311;POTIGUAR-unit1;1000.84;
312;POTIGUAR-unit2;1000.84;
313;POTIGUAR-unit3;1000.84;
314;POTIGUAR-unit4;1000.84;
315;POTIGUAR_3-unit1;1000.83;
316;POTIGUAR_3-unit2;1000.83;
317;POTIGUAR_3-unit3;1000.83;
318;POTIGUAR_3-unit4;1000.83;
319;POTIGUAR_3-unit5;1000.83;
320;POTIGUAR_3-unit6;1000.83;
321;PROSPERIDA-unit1;165.61;
322;PROSPERIDA-unit2;165.61;
323;PROSPERIDA-unit3;165.61;
324;SYKUE I;510.12;
325;TERMOCABO-unit1;708.79;
326;TERMOCABO-unit2;708.79;
327;TERMOCABO-unit3;708.79;
328;PARNAIB_IV;151.69;
</END>
