<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;7220
178;GERAMAR II-unit2;0;0;FALSE;FALSE;7220
179;GERAMAR II-unit3;0;0;FALSE;FALSE;7220
180;GERAMAR II-unit4;0;0;FALSE;FALSE;7220
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;5104
197;UTE VIANA-unit2;0;0;FALSE;FALSE;5080
198;UTE VIANA-unit3;0;0;FALSE;FALSE;5080
199;UTE VIANA-unit4;0;0;FALSE;FALSE;5080
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;4533
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;4533
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;4533
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;4533
204;SUAPE 2-unit1;0;0;FALSE;FALSE;7220
205;SUAPE 2-unit2;0;0;FALSE;FALSE;7220
206;SUAPE 2-unit3;0;0;FALSE;FALSE;7220
207;SUAPE 2-unit4;0;0;FALSE;FALSE;7220
208;SUAPE 2-unit5;0;0;FALSE;FALSE;7220
209;SUAPE 2-unit6;0;0;FALSE;FALSE;7220
210;SUAPE 2-unit7;0;0;FALSE;FALSE;7220
211;SUAPE 2-unit8;0;0;FALSE;FALSE;7220
212;SUAPE 2-unit9;0;0;FALSE;FALSE;7220
213;SUAPE 2-unit10;0;0;FALSE;FALSE;7220
214;SUAPE 2-unit11;0;0;FALSE;FALSE;7220
215;SUAPE 2-unit12;0;0;FALSE;FALSE;7220
216;SUAPE 2-unit13;0;0;FALSE;FALSE;7220
217;SUAPE 2-unit14;0;0;FALSE;FALSE;7220
218;SUAPE 2-unit15;0;0;FALSE;FALSE;7220
219;SUAPE 2-unit16;0;0;FALSE;FALSE;7220
220;SUAPE 2-unit17;0;0;FALSE;FALSE;7220
221;GLOBAL I-unit1;0;0;FALSE;FALSE;3312
222;GLOBAL I-unit2;0;0;FALSE;FALSE;3312
223;GLOBAL I-unit3;0;0;FALSE;FALSE;3312
224;GLOBAL I-unit4;0;0;FALSE;FALSE;3312
225;GLOBAL II-unit1;0;0;FALSE;FALSE;7220
226;GLOBAL II-unit2;0;0;FALSE;FALSE;3312
227;GLOBAL II-unit3;0;0;FALSE;FALSE;4652
228;GLOBAL II-unit4;0;0;FALSE;FALSE;3312
229;IGARAPE;0;0;FALSE;FALSE;6049
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;6441
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;6888
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;6418
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;6419
234;MAUA 3-unit1;0;0;FALSE;FALSE;10479
235;MAUA 3-unit2;0;0;FALSE;FALSE;10479
236;MAUA 3-unit3;189.54999999999998;1;FALSE;FALSE;10479
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;3169
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;4534
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;3168
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;3169
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;2742
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;7220
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;7220
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;7220
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;6888
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;6888
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;6888
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;6888
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;6888
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;6888
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;6888
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;6888
253;P.FERRO-unit1;0;0;FALSE;FALSE;4534
254;P.FERRO-unit2;0;0;FALSE;FALSE;4534
255;P.FERRO-unit3;0;0;FALSE;FALSE;4534
256;P.FERRO-unit4;0;0;FALSE;FALSE;4534
257;P.FERRO-unit5;0;0;FALSE;FALSE;4534
258;P.FERRO-unit6;0;0;FALSE;FALSE;4534
259;P.FERRO-unit7;0;0;FALSE;FALSE;4534
260;T.MANAUS-unit1;0;0;FALSE;FALSE;4534
261;T.MANAUS-unit2;0;0;FALSE;FALSE;4534
262;T.MANAUS-unit3;0;0;FALSE;FALSE;4534
263;T.MANAUS-unit4;0;0;FALSE;FALSE;4534
264;T.MANAUS-unit5;0;0;FALSE;FALSE;4534
265;T.MANAUS-unit6;0;0;FALSE;FALSE;4534
266;T.MANAUS-unit7;0;0;FALSE;FALSE;4534
267;T.MANAUS-unit8;0;0;FALSE;FALSE;4534
268;T.MANAUS-unit9;0;0;FALSE;FALSE;4534
269;T.MANAUS-unit10;0;0;FALSE;FALSE;4534
270;T.MANAUS-unit11;0;0;FALSE;FALSE;4534
271;T.MANAUS-unit12;0;0;FALSE;FALSE;4534
272;ATLANTICO-unit1;131.66666666666666;1;FALSE;FALSE;648
273;ATLANTICO-unit2;131.66666666666666;1;FALSE;FALSE;648
274;ATLANTICO 2;131.66666666666666;1;FALSE;FALSE;648
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;7220
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;7220
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;482
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;905
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;7220
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;7220
281;CAMPOS-unit1;0;0;FALSE;FALSE;7220
282;CAMPOS-unit2;0;0;FALSE;FALSE;7220
283;DAIA-unit1;0;0;FALSE;FALSE;7220
284;DAIA-unit2;0;0;FALSE;FALSE;7220
285;DAIA-unit3;0;0;FALSE;FALSE;7220
286;STA VITORIA;13.0;1;FALSE;FALSE;1632
287;XAVANTES-unit1;0;0;FALSE;FALSE;6890
288;XAVANTES-unit2;0;0;FALSE;FALSE;6890
289;ALTOS;0;0;FALSE;FALSE;7220
290;ARACATI;0;0;FALSE;FALSE;7220
291;BAHIA-unit1;0;0;FALSE;FALSE;3312
292;BAHIA-unit2;0;0;FALSE;FALSE;3312
293;BAHIA-unit3;0;0;FALSE;FALSE;3312
294;BATURITE;0;0;FALSE;FALSE;7220
295;IGUATU;0;0;FALSE;FALSE;7220
296;JUAZEIRO N;0;0;FALSE;FALSE;7220
297;MARAMBAIA;0;0;FALSE;FALSE;7220
298;MURICY-unit1;0;0;FALSE;FALSE;4652
299;MURICY-unit2;0;0;FALSE;FALSE;6888
300;MURICY-unit3;0;0;FALSE;FALSE;4652
301;MURICY-unit4;0;0;FALSE;FALSE;6888
302;MURICY-unit5;0;0;FALSE;FALSE;4652
303;MURICY-unit6;0;0;FALSE;FALSE;4652
304;MURICY-unit7;0;0;FALSE;FALSE;4652
305;MURICY-unit8;0;0;FALSE;FALSE;6888
306;NAZARIA;0;0;FALSE;FALSE;7220
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;1152
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;1383
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;2856
310;PSERGIPE I-steam;0;0;FALSE;FALSE;1406
311;POTIGUAR-unit1;0;0;FALSE;FALSE;4534
312;POTIGUAR-unit2;0;0;FALSE;FALSE;4534
313;POTIGUAR-unit3;0;0;FALSE;FALSE;4534
314;POTIGUAR-unit4;0;0;FALSE;FALSE;4534
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;4534
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;4534
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;4534
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;4534
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;4534
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;4654
321;PROSPERIDA-unit1;0;0;FALSE;FALSE;3167
322;PROSPERIDA-unit2;0;0;FALSE;FALSE;3167
323;PROSPERIDA-unit3;0;0;FALSE;FALSE;3222
324;SYKUE I;24.0;1;FALSE;FALSE;1532
325;TERMOCABO-unit1;0;0;FALSE;FALSE;4652
326;TERMOCABO-unit2;0;0;FALSE;FALSE;4652
327;TERMOCABO-unit3;0;0;FALSE;FALSE;4652
328;PARNAIB_IV;0;0;FALSE;FALSE;3791
</Thermal plants>
</END>
