<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
59;g59;0;118.04921467061544;23.048633886754622;82.63;82.63;0;0;2276;0;27.519592106863968;0;
60;g60;16.532521447923575;190.31338050093598;14.770304370048994;133.22;133.22;1;1;2291;0;44.04033043014293;0;
61;g61;14.499046950682269;75.97679327067102;62.091028461778464;53.18;53.18;2;2;2359;0;66.25885815780794;0;
62;g62;0;460.35818673068445;51.439917348868434;322.25;322.25;0;0;2421;0;23.301984830925317;0;
63;g63;0;212.306055268947;22.710690356770186;148.61;148.61;0;0;2425;0;13.118830061253696;0;
64;g64;0;133.29625289586156;27.336896870253874;93.31;93.31;0;0;2426;0;23.84918733390244;0;
65;g65;673.9150957196907;1976.912545372611;98.67358768349345;1383.84;1383.84;4;4;2446;0;367.2152905811044;0;
66;g66;9.856107216327322;78.74959905623334;79.1543328304432;55.12;55.12;4;4;2468;0;51.69246493918317;0;
67;g67;11.965669570896416;77.02346504562018;54.93412796773003;53.92;53.92;1;1;2481;0;63.0538195125543;0;
68;g68;19.888886394016566;359.0993711821577;152.33236741310182;251.37;251.37;4;4;2489;0;72.96658355938659;0;
69;g69;0;119.22715968113272;26.059520275190895;83.46;83.46;0;0;2550;0;22.685788067275947;0;
70;g70;29.142103316112696;154.02053474691942;23.940596780635925;107.81;107.81;2;2;2600;0;22.776646028049544;0;
71;g71;668.4386686516312;1993.9606747667235;104.72410216505715;1395.77;1395.77;2;2;2627;0;349.2343075122899;0;
72;g72;0;118.65969207831289;27.134699002831145;83.06;83.06;0;0;2653;0;23.57561818770037;0;
73;g73;23.153632110846317;187.31623120001407;15.2308684714935;131.12;131.12;2;2;2719;0;46.867554063953555;0;
74;g74;677.2004302303623;1967.251795921129;96.06786486545639;1377.08;1377.08;1;1;2786;0;335.3673921704758;0;
75;g75;0;203.811128575438;27.93142488653425;142.67;142.67;0;0;2797;0;17.702790761357562;0;
76;g76;27.20352584291399;151.65695800224586;17.79344344799432;106.16;106.16;4;4;2799;0;30.115047677485677;0;
77;g77;673.7812203460667;1976.2393703505559;83.50359276984824;1383.37;1383.37;1;1;2816;0;271.56349684959866;0;
78;g78;0;118.85615119221042;23.692521524624265;83.2;83.2;0;0;2841;0;0;0;
79;g79;0;32.323742089494154;36.45892593180851;22.63;22.63;0;0;2842;0;15.250011083908252;0;
80;g80;0;9.038161533229284;2.7628973983178327;6.33;6.33;0;0;2872;0;0;0;
81;g81;49.4067995410099;211.35899423039584;18.351936422231326;147.95;147.95;2;2;2878;0;37.372929268398764;0;
82;g82;0;118.81950915908072;28.299679014562212;83.17;83.17;0;0;2886;0;0;0;
83;g83;0;35.73490831156491;34.71365091606421;25.01;25.01;0;0;2902;0;0;0;
84;g84;16.84511783226273;74.14391291364235;73.99719218726516;51.9;51.9;2;2;2930;0;61.065218067212655;0;
85;g85;0;6.385254256794472;1.0;4.47;4.47;0;0;2934;0;0.28265494227942795;0;
86;g86;0;493.35;302.78792282837884;345.34;345.34;0;0;2985;0;18.301714880874002;0;
87;g87;18.865125997881226;187.76322236241228;16.696235291744145;131.43;131.43;2;2;3018;0;52.24612060474527;0;
88;g88;360.53866267059567;992.408977623486;76.49160880571546;694.69;694.69;2;2;3028;0;214.54563172405528;0;
89;g89;0;29.495769144066315;20.256491267916736;20.65;20.65;0;0;3114;0;8.278283911502264;0;
90;g90;37.53889501049337;237.544678054463;24.45114566620596;166.28;166.28;4;4;3133;0;50.04215689761236;0;
91;g91;0;253.9588219207074;31.06075485686576;177.77;177.77;0;0;3134;0;12.68412448214608;0;
92;g92;0;118.94741515290876;24.7476872961125;83.26;83.26;0;0;3183;0;0;0;
93;g93;0;540.0;351.7260674364775;378.0;378.0;0;0;3205;0;15.038019877198682;0;
94;g94;0;215.38366753292473;36.63628979278559;150.77;150.77;0;0;3218;0;21.490925619886866;0;
95;g95;0;135.18556865133053;21.025193620082568;94.63;94.63;0;0;3240;0;0;0;
96;g96;357.4298406217818;989.2908327918453;75.04443258942129;692.5;692.5;2;2;3306;0;209.8068593324849;0;
97;g97;0;108.5919273722547;23.734170865829615;76.01;76.01;0;0;3324;0;23.709497232373838;0;
98;g98;13.294592436955115;76.17925264831443;37.807302657251284;53.33;53.33;4;4;3346;0;52.130156309934584;0;
99;g99;16.490651955533103;73.54461113018802;60.37808809104515;51.48;51.48;2;2;3353;0;47.1556347996502;0;
100;g100;3.705306394207256;125.81795370199728;24.363105532753075;88.07;88.07;4;4;3364;0;43.279724087850575;0;
101;g101;0;119.23271216665097;25.6092274366275;83.46;83.46;0;0;3390;0;30.323475197394586;0;
102;g102;0;119.35017646178348;20.43258439970899;83.55;83.55;0;0;3422;0;21.572408837004676;0;
103;g103;428.30980309572345;1186.8656284544518;81.05115750441425;830.81;830.81;4;4;3436;0;343.06440987003253;0;
104;g104;0;466.70677212466836;65.9755149112363;326.69;326.69;0;0;3492;0;32.00534273558747;0;
105;g105;336.88981680645907;883.6543361107658;67.55351346814254;618.56;618.56;1;1;3513;0;200.55010260455256;0;
106;g106;11.075937076368756;77.0352900614523;58.16054708600336;53.92;53.92;4;4;3565;0;53.732916422210096;0;
107;g107;0;591.8682092825768;233.00102341262038;414.31;414.31;0;0;3580;0;0;0;
108;g108;0;222.59762098057487;26.935423049442427;155.82;155.82;0;0;3611;0;25.14453932801285;0;
109;g109;0;113.83498389058579;21.345427908195372;79.68;79.68;0;0;3656;0;25.534040663739113;0;
110;g110;374.87311036868465;991.1568507931966;76.66952222978203;693.81;693.81;2;2;3661;0;207.1812568978468;0;
111;g111;0;109.36378304557842;16.248172067374274;76.55;76.55;0;0;3698;0;0;0;
112;g112;442.43765267028806;1180.280403377285;69.87161511191027;826.2;826.2;4;4;3741;0;245.16730082239164;0;
113;g113;257.37377407362465;700.0;66.70282069544659;490.0;490.0;1;1;3809;0;207.98045379450306;0;
114;g114;348.36519796413603;895.7575451554835;71.96725208732302;627.03;627.03;2;2;3825;0;206.7604208025039;0;
115;g115;357.86142997226233;994.7305029248403;77.1215558440527;696.31;696.31;1;1;3869;0;197.39261188859425;0;
116;g116;0;110.00313857653657;11.72920904383696;77.0;77.0;0;0;3876;0;0;0;
117;g117;0;100.44714739220598;17.356519644766234;70.31;70.31;0;0;3916;0;37.609095755837146;0;
118;g118;0;123.34750048658103;15.894757226598104;86.34;86.34;0;0;3951;0;19.122422319480204;0;
119;g119;0;249.3081488382028;34.32630328219898;174.52;174.52;0;0;3971;0;16.429719836072902;0;
120;g120;16.026339380779426;186.48522006913308;15.680969812303138;130.54;130.54;1;1;4024;0;55.3565128654192;0;
121;g121;0;163.46451021002886;22.892018297112838;114.43;114.43;0;0;4056;0;28.311372682340487;0;
122;g122;0;588.3623111340494;244.88301415533212;411.85;411.85;0;0;4084;0;22.712531770924148;0;
123;g123;9.774670644275318;75.10180183116267;63.59282369313296;52.57;52.57;4;4;4118;0;25.597288078129218;0;
124;g124;12.782650461076203;78.65525105638272;68.49162634742999;55.06;55.06;1;1;4125;0;58.543733076669525;0;
125;g125;0;119.02410908806439;25.151977210975325;83.32;83.32;0;0;4128;0;23.449155464206655;0;
126;g126;2491.987586298086;2491.987586298086;0.0;1744.39;1744.39;2;2;4231;0;0.0;0;
127;g127;6.311775935067583;78.5039245486634;77.75185082365716;54.95;54.95;2;2;4331;0;37.82895275773736;0;
128;g128;0;211.69678013521468;48.490388235732496;148.19;148.19;0;0;4395;0;34.35936655178604;0;
129;g129;367.63793748928265;988.9214046138197;75.22658314091545;692.24;692.24;2;2;4419;0;200.50255467525727;0;
130;g130;385.2358021176604;981.9892503763378;75.18085303462615;687.39;687.39;4;4;4480;0;193.29873838679745;0;
131;g131;10.417951599706345;75.44645128132426;68.3832037976657;52.81;52.81;1;1;4482;0;33.96867732045955;0;
132;g132;0;284.13886444841376;45.61892078451363;198.9;198.9;0;0;4506;0;26.378281277344275;0;
133;g133;0;123.04731467142717;14.947856847387037;86.13;86.13;0;0;4566;0;21.742566855414598;0;
134;g134;7.470823911553225;77.37928591057755;84.70459007220798;54.17;54.17;1;1;4624;0;40.20101974494469;0;
135;g135;0;169.23990792277755;19.217218605578655;118.47;118.47;0;0;4661;0;0;0;
136;g136;38.38447005994836;276.99541558572025;41.173850905647114;193.9;193.9;1;1;4701;0;89.01537417122672;0;
137;g137;392.31359258648723;981.7919623408645;74.5021744320171;687.25;687.25;1;1;4783;0;184.46439091324615;0;
138;g138;0;107.98747187175157;21.392248811374483;75.59;75.59;0;0;4816;0;25.39849214416804;0;
139;g139;400.566144885988;978.234615931437;74.62863049439096;684.76;684.76;4;4;4819;0;212.63600928348504;0;
140;g140;0;10.200940709033091;2.281997472218434;7.14;7.14;0;0;4823;0;0;0;
141;g141;28.412629023370705;153.64477345657636;20.280821859448658;107.55;107.55;4;4;4850;0;27.35001198361091;0;
142;g142;0;123.56075452545507;15.538939549916748;86.49;86.49;0;0;4880;0;26.85931478486048;0;
143;g143;14.57882144100241;76.82187602270842;48.34194387138855;53.78;53.78;2;2;4918;0;56.46241156393773;0;
144;g144;0;105.84077225242092;14.916204274063519;74.09;74.09;0;0;4952;0;21.041580030138697;0;
145;g145;29.575612268710824;218.2893511165079;20.549621861849324;152.8;152.8;4;4;5004;0;38.853207712705625;0;
146;g146;6.432095491302308;79.23460659881874;53.53067512886122;55.46;55.46;2;2;5019;0;16.93171809566867;0;
147;g147;9.630595223582631;146.53599798998795;25.020311594126746;102.58;102.58;4;4;5051;0;40.957452399993024;0;
148;g148;0;597.8165849745725;396.6926800113092;418.47;418.47;0;0;5067;0;21.08132637481634;0;
149;g149;0;137.54886822245635;15.929489303238245;96.28;96.28;0;0;5110;0;0;0;
150;g150;0;119.40615146036838;23.48482787335428;83.58;83.58;0;0;5120;0;29.563189907967153;0;
151;g151;682.2198020806845;1950.7042234016358;80.12844702401608;1365.49;1365.49;2;2;5144;0;213.76117115389906;0;
152;g152;18.83917525642725;148.52792109073255;21.49391779009191;103.97;103.97;4;4;5237;0;34.42858554946373;0;
153;g153;0;119.10708222365692;25.037153442454738;83.37;83.37;0;0;5278;0;0;0;
154;g154;0;284.21190346385293;54.246999247630065;198.95;198.95;0;0;5340;0;23.769373591682236;0;
155;g155;0;27.783538903093167;37.12447567835873;19.45;19.45;0;0;5365;0;18.524493463845033;0;
156;g156;671.2032648186113;1984.957674696454;115.3111047809213;1389.47;1389.47;4;4;5379;0;477.4410864841335;0;
157;g157;0;542.8006230831821;76.39532340788126;379.96;379.96;0;0;5395;0;23.97073794856281;0;
158;g158;9.599849563726798;76.23136748289922;66.24900183450782;53.36;53.36;2;2;5461;0;37.69366108045823;0;
159;g159;682.9566888941825;1947.3212249434541;74.96965123175268;1363.12;1363.12;1;1;5481;0;295.39942470017974;0;
160;g160;57.24167377381518;238.6354106361653;21.350017454857532;167.04;167.04;2;2;5482;0;48.3907893815873;0;
161;g161;398.02930980285646;993.1616017939698;78.01175485892458;695.21;695.21;4;4;5486;0;181.51224560969345;0;
162;g162;0;194.22295662437764;30.644391038063947;135.96;135.96;0;0;5488;0;25.518790652655206;0;
163;g163;2695.8316337581164;2695.8316337581164;0.0;1887.08;1887.08;1;1;5490;0;0.0;0;
164;g164;9.492085762279114;188.53889255170085;15.291629353582461;131.98;131.98;2;2;5533;0;48.37836463571472;0;
165;g165;0;29.798276149095994;40.26384932249564;20.86;20.86;0;0;5546;0;0;0;
166;g166;7.651295172075013;78.31700421104;54.88929593808502;54.82;54.82;4;4;5564;0;22.14770346566268;0;
167;g167;38.10217767962779;232.19627375771336;22.31439933920435;162.54;162.54;4;4;5658;0;51.86352190561488;0;
168;g168;26.536946844248437;152.46997535204227;24.529557633306016;106.73;106.73;1;1;5664;0;25.310009974594877;0;
169;g169;452.3566503379298;1175.7621807560076;79.00564270414353;823.03;823.03;4;4;5709;0;284.8015659448853;0;
170;g170;605.3483531710523;1784.3663522692316;75.72715151317902;1249.06;1249.06;2;2;5781;0;287.3241746204557;0;
171;g171;162.39644420093012;438.62991457973294;51.5159037578002;307.04;307.04;4;4;5814;0;163.39606717945927;0;
172;g172;165.13395613035024;479.66626178026394;60.382560424838076;335.77;335.77;4;4;5856;0;176.31459235828663;0;
173;g173;12.410897403650502;74.97394296718444;49.68185590929611;52.48;52.48;1;1;5881;0;49.736546675490835;0;
174;g174;0;165.23184503806343;27.403762781349812;115.66;115.66;0;0;5940;0;28.20911734486207;0;
175;g175;671.0425197709604;1985.4976762924389;86.7252334496175;1389.85;1389.85;2;2;5971;0;263.2318860572325;0;
176;g176;0;204.0143702705278;32.62796590344506;142.81;142.81;0;0;5983;0;22.44897947410772;0;
177;g177;0;191.89088307681124;20.608365479492228;134.32;134.32;0;0;5994;0;23.67501615468096;0;
178;g178;330.78975324373886;894.8561476027415;70.58380504092227;626.4;626.4;4;4;6036;0;217.7962598761282;0;
179;g179;32.08;759.0645503391715;84.60543126940622;531.35;531.35;1;1;6153;0;105.33876129843668;0;
180;g180;6.385451385063371;52.02793241068168;20.297262594971752;36.42;36.42;1;1;6168;0;16.568575200152697;0;
181;g181;0;117.96651329761804;30.253960022701808;82.58;82.58;0;0;6291;0;28.80826620138395;0;
182;g182;8.607478681084713;76.24081661847686;67.06582986206782;53.37;53.37;4;4;6331;0;36.21694632295203;0;
183;g183;11.425164955533077;192.9722097754839;15.000653337492205;135.08;135.08;4;4;6332;0;46.80658612490441;0;
184;g184;8.37915673936389;77.48584902619439;70.43818330610223;54.24;54.24;4;4;6351;0;39.258440638813184;0;
185;g185;0;251.2310142763195;44.34628956712623;175.86;175.86;0;0;6368;0;0;0;
186;g186;0;119.5346640006212;12.41949666159994;83.67;83.67;0;0;6376;0;0;0;
187;g187;19.913043847147854;192.2001174465803;14.329287132889524;134.54;134.54;1;1;6429;0;44.92540896816647;0;
188;g188;367.5411282674884;990.6928432475959;76.01441235923195;693.48;693.48;1;1;6474;0;215.38473549182166;0;
189;g189;37.14308176329746;277.19073217123275;48.18086189557227;194.03;194.03;1;1;6516;0;117.91530096554659;0;
190;g190;0;326.6484093874412;63.331586492744684;228.65;228.65;0;0;6552;0;19.43188517598082;0;
191;g191;18.50980375839482;710.1935368869179;70.74794920097251;497.14;497.14;4;4;6734;0;79.34526187970427;0;
192;g192;13.545909913138095;151.01780693477562;23.449239383884464;105.71;105.71;1;1;6807;0;31.183896875391937;0;
193;g193;20.463366531558368;152.8580473926748;26.199095238933612;107.0;107.0;1;1;6816;0;24.14311123174071;0;
194;g194;6.494823528481708;31.535145298452186;48.42314734987291;22.07;22.07;4;4;6820;0;16.509308841287655;0;
195;g195;0;147.5257733776328;27.658793614374467;103.27;103.27;0;0;6831;0;24.47106673326097;0;
196;g196;0;118.39868725322677;26.13790728609482;82.88;82.88;0;0;6845;0;30.24250566486066;0;
197;g197;0;476.5412319116513;76.73760957233472;333.58;333.58;0;0;6852;0;27.717007513505973;0;
198;g198;2377.276465966138;2377.276465966138;0.0;1664.09;1664.09;2;2;6857;0;0.0;0;
199;g199;97.73406557291052;294.46277179464556;40.42951034088517;206.12;206.12;4;4;6888;0;120.84702730689008;0;
200;g200;61.82470609586846;274.8595131413806;36.09764153422134;192.4;192.4;2;2;6947;0;95.281041883091;0;
201;g201;16.761130082476225;73.64126314870995;39.99352771449312;51.55;51.55;4;4;6969;0;72.60318382157868;0;
202;g202;0;103.94451168239937;18.638193660386225;72.76;72.76;0;0;6982;0;0;0;
203;g203;10.811061888532283;75.82686448927986;67.7373344946971;53.08;53.08;1;1;7036;0;36.5388981358982;0;
204;g204;0;118.13452099827528;26.390285708242125;82.69;82.69;0;0;7049;0;0;0;
205;g205;218.06275441050394;599.7015153103825;69.04631744870932;419.79;419.79;1;1;7056;0;144.34504701713823;0;
206;g206;26.04760455993755;268.5533884415712;40.28186489114655;187.99;187.99;1;1;7115;0;103.37870145278681;0;
207;g207;371.21700715357326;991.1598548129198;76.79960052274598;693.81;693.81;1;1;7159;0;236.16382269959817;0;
208;g208;673.7801129190024;1976.8427054464491;95.49519066102415;1383.79;1383.79;1;1;7183;0;342.3974225431521;0;
209;g209;0;6.927704224815613;1.8156814727028145;4.85;4.85;0;0;7209;0;0;0;
210;g210;0;129.52155889712174;19.393731725145994;90.67;90.67;0;0;7267;0;26.54622403098622;0;
211;g211;2270.11343940854;2270.11343940854;0.0;1589.08;1589.08;1;1;7282;0;0.0;0;
212;g212;17.31019697484739;151.35228843271315;17.390289173506183;105.95;105.95;4;4;7327;0;31.120617355715336;0;
213;g213;10.04567642977297;77.89664020049686;54.65900847007492;54.53;54.53;2;2;7328;0;40.818147561902336;0;
214;g214;0;332.4124099828397;48.93901599842987;232.69;232.69;0;0;7466;0;22.84098502218039;0;
215;g215;0;118.47268403893011;26.434265862656268;82.93;82.93;0;0;7474;0;0;0;
216;g216;50.53;199.59921183091146;20.230073897764196;139.72;139.72;1;1;7495;0;41.024327711756776;0;
217;g217;349.25358479128914;799.7987238521112;63.714438513051675;559.86;559.86;1;1;7520;0;185.15221457106017;0;
218;g218;376.24526820048334;799.092998597549;65.0572058021612;559.37;559.37;2;2;7522;0;178.3094543344943;0;
219;g219;303.95201739204333;880.0;87.9221454011922;616.0;616.0;1;1;7641;0;164.81425399968975;0;
220;g220;63.953754046833936;276.1341121103674;33.47837504895434;193.29;193.29;1;1;7697;0;85.12039291925058;0;
221;g221;676.3771342948576;1969.2843910220918;103.33144277511776;1378.5;1378.5;1;1;7776;0;392.2678161580299;0;
222;g222;676.5479252141806;1970.1327419887975;89.5990251455087;1379.09;1379.09;4;4;7808;0;340.93653569188666;0;
223;g223;26.03656353097106;185.2486203348927;15.395949710739453;129.67;129.67;1;1;7842;0;50.07490428983464;0;
224;g224;673.6562895406519;1976.2899736166892;105.9044806768979;1383.4;1383.4;4;4;7913;0;354.606645627502;0;
225;g225;336.41813903928585;888.3838578727448;69.56281988453252;621.87;621.87;4;4;7998;0;211.322228854928;0;
226;g226;0;127.52316096974701;22.461082199830535;89.27;89.27;0;0;8043;0;0;0;
227;g227;0;1041.6;331.65411240702645;729.12;729.12;0;0;8109;0;549.3068439802674;0;
228;g228;30.733152482814933;187.7157688684116;15.462049239431423;131.4;131.4;2;2;8158;0;47.203600097669906;0;
229;g229;11.896147736284464;75.52585954895957;63.25762924619338;52.87;52.87;4;4;8222;0;54.44157641095769;0;
230;g230;0;36.608046498436636;37.16932975539513;25.63;25.63;0;0;8225;0;11.876869158580208;0;
231;g231;33.50979658711891;236.33259063291126;25.23871200019283;165.43;165.43;1;1;8267;0;64.20800456195745;0;
232;g232;0;103.20907138676603;17.080909268535276;72.25;72.25;0;0;8311;0;0;0;
233;g233;826.4208678935044;2392.0744776817482;110.14855614787258;1674.45;1674.45;4;4;8312;0;419.49325963005015;0;
234;g234;374.0973870281333;983.8299035284751;75.21325273648617;688.68;688.68;4;4;8458;0;206.57713172191856;0;
235;g235;0;239.01720246834893;34.75569128862571;167.31;167.31;0;0;8473;0;0;0;
236;g236;12.82962430054395;76.73453020076954;58.01601669366146;53.71;53.71;4;4;8486;0;55.20642065106705;0;
237;g237;30.58861707010252;190.9444450939705;15.296912638417131;133.66;133.66;4;4;8515;0;44.71906829187957;0;
238;g238;0;165.80213244247534;36.4545950125583;116.06;116.06;0;0;8522;0;29.100295887319174;0;
239;g239;0;152.81792484908806;33.56911109388951;106.97;106.97;0;0;8564;0;24.474694630634616;0;
240;g240;0;224.32429423893532;23.18625974094624;157.03;157.03;0;0;8670;0;35.00975544554985;0;
241;g241;0;386.41507057439327;48.4352093553362;270.49;270.49;0;0;8676;0;23.122098910708186;0;
242;g242;0;120.97282894535431;14.526213508520419;84.68;84.68;0;0;8683;0;25.910346726716984;0;
243;g243;675.3952182402853;1972.4048909901098;99.06951354264075;1380.68;1380.68;4;4;8721;0;361.20880884709356;0;
244;g244;60.788214259815405;233.73567315385847;21.806374600807604;163.61;163.61;1;1;8795;0;45.36518718253989;0;
245;g245;0;444.1443196976888;94.13630581675451;310.9;310.9;0;0;8807;0;0;0;
246;g246;25.485028150707883;151.84697294992924;18.272793601471605;106.29;106.29;1;1;8818;0;27.150349206914434;0;
