<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
89;VALE DO ACU-unit1;182.56;
90;VALE DO ACU-unit2;182.56;
91;URUGUAIANA-unit1;278.48;
92;URUGUAIANA-unit2;278.48;
93;URUGUAIANA-unit3;278.48;
94;M.COVAS-unit1;309.71;
95;M.COVAS-unit2;511.77;
96;M.COVAS-unit3;511.77;
97;NPIRATININGA-unit1;548.04;
98;NPIRATININGA-unit2;548.04;
99;NPIRATININGA-unit3;548.04;
100;NPIRATININGA-unit4;548.04;
101;NPIRATININGA-unit5;548.04;
102;NPIRATININGA-unit6;548.04;
103;TERMOMACAE-unit1;611.98;
104;TERMOMACAE-unit2;611.98;
105;TERMOMACAE-unit3;611.98;
106;TERMOMACAE-unit4;611.98;
107;TERMOMACAE-unit5;611.98;
108;TERMOMACAE-unit6;611.98;
109;TERMOMACAE-unit7;611.98;
110;TERMOMACAE-unit8;611.98;
111;TERMOMACAE-unit9;611.98;
112;TERMOMACAE-unit10;611.98;
113;TERMOMACAE-unit11;611.98;
114;TERMOMACAE-unit12;611.98;
115;TERMOMACAE-unit13;611.98;
116;TERMOMACAE-unit14;611.98;
117;TERMOMACAE-unit15;611.98;
118;TERMOMACAE-unit16;611.98;
119;TERMOMACAE-unit17;611.98;
120;TERMOMACAE-unit18;611.98;
121;TERMOMACAE-unit19;611.98;
122;TERMOMACAE-unit20;611.98;
123;S.TIARAJU(L)-gas;698.14;
124;S.TIARAJU(L)-steam;698.14;
125;TNORTE 2-unit1;910.86;
126;TNORTE 2-unit2;910.86;
127;TNORTE 2-unit3;910.86;
128;TNORTE 2-unit4;910.86;
129;APAREC B1-unit1;68.11;
130;APAREC B1-unit2;68.11;
131;APAREC B1-unit3;68.11;
132;APAREC B1-unit4;68.11;
133;SUZANO MA;800.0;
134;ANGRA 2;20.12;
135;ANGRA 1;31.17;
136;CRIST.ROCHA-unit1;0.0;
137;CRIST.ROCHA-unit2;0.0;
138;CRIST.ROCHA-unit3;0.0;
139;CRIST.ROCHA-unit4;0.0;
140;CRIST.ROCHA-unit5;0.0;
141;TAMBAQUI-unit1;0.0;
142;TAMBAQUI-unit2;0.0;
143;TAMBAQUI-unit3;0.0;
144;MARACANAU-unit1;578.5;
145;MARACANAU-unit2;578.5;
146;MARACANAU-unit3;578.5;
147;MARACANAU-unit4;578.5;
148;MARACANAU-unit5;578.5;
149;MARACANAU-unit6;578.5;
150;MARACANAU-unit7;578.5;
151;MARACANAU-unit8;578.5;
152;T.NORDESTE-unit1;597.99;
153;T.NORDESTE-unit2;597.99;
154;T.NORDESTE-unit3;597.99;
155;T.PARAIBA-unit1;597.99;
156;T.PARAIBA-unit2;597.99;
157;T.PARAIBA-unit3;597.99;
158;GERAMAR I-unit1;599.65;
159;GERAMAR I-unit2;599.65;
160;GERAMAR I-unit3;599.65;
161;GERAMAR I-unit4;599.65;
162;GERAMAR I-unit5;655.0000000000001;
163;GERAMAR I-unit6;655.0000000000001;
164;GERAMAR I-unit7;655.0000000000001;
165;GERAMAR I-unit8;655.0000000000001;
166;GERAMAR I-unit9;655.0000000000001;
167;GERAMAR I-unit10;655.0000000000001;
168;GERAMAR I-unit11;655.0000000000001;
169;GERAMAR I-unit12;655.0000000000001;
170;GERAMAR I-unit13;655.0000000000001;
171;GERAMAR I-unit14;655.0000000000001;
172;GERAMAR I-unit15;655.0000000000001;
173;GERAMAR I-unit16;655.0000000000001;
174;GERAMAR I-unit17;655.0000000000001;
175;GERAMAR I-unit18;655.0000000000001;
176;GERAMAR I-unit19;655.0000000000001;
177;GERAMAR II-unit1;599.65;
178;GERAMAR II-unit2;599.65;
179;GERAMAR II-unit3;599.65;
180;GERAMAR II-unit4;599.65;
181;GERAMAR II-unit5;655.0000000000001;
182;GERAMAR II-unit6;655.0000000000001;
183;GERAMAR II-unit7;655.0000000000001;
184;GERAMAR II-unit8;655.0000000000001;
185;GERAMAR II-unit9;655.0000000000001;
186;GERAMAR II-unit10;655.0000000000001;
187;GERAMAR II-unit11;655.0000000000001;
188;GERAMAR II-unit12;655.0000000000001;
189;GERAMAR II-unit13;655.0000000000001;
190;GERAMAR II-unit14;655.0000000000001;
191;GERAMAR II-unit15;655.0000000000001;
192;GERAMAR II-unit16;655.0000000000001;
193;GERAMAR II-unit17;655.0000000000001;
194;GERAMAR II-unit18;655.0000000000001;
195;GERAMAR II-unit19;655.0000000000001;
196;UTE VIANA-unit1;599.66;
197;UTE VIANA-unit2;599.66;
198;UTE VIANA-unit3;599.66;
199;UTE VIANA-unit4;599.66;
200;CAMPINA GRAN-unit1;599.67;
201;CAMPINA GRAN-unit2;599.67;
202;CAMPINA GRAN-unit3;599.67;
203;CAMPINA GRAN-unit4;599.67;
204;SUAPE 2-unit1;601.6;
205;SUAPE 2-unit2;601.6;
206;SUAPE 2-unit3;601.6;
207;SUAPE 2-unit4;601.6;
208;SUAPE 2-unit5;601.6;
209;SUAPE 2-unit6;601.6;
210;SUAPE 2-unit7;601.6;
211;SUAPE 2-unit8;601.6;
212;SUAPE 2-unit9;601.6;
213;SUAPE 2-unit10;601.6;
214;SUAPE 2-unit11;601.6;
215;SUAPE 2-unit12;601.6;
216;SUAPE 2-unit13;601.6;
217;SUAPE 2-unit14;601.6;
218;SUAPE 2-unit15;601.6;
219;SUAPE 2-unit16;601.6;
220;SUAPE 2-unit17;601.6;
221;GLOBAL I-unit1;680.64;
222;GLOBAL I-unit2;680.64;
223;GLOBAL I-unit3;680.64;
224;GLOBAL I-unit4;680.64;
225;GLOBAL II-unit1;680.64;
226;GLOBAL II-unit2;680.64;
227;GLOBAL II-unit3;680.64;
228;GLOBAL II-unit4;680.64;
229;IGARAPE;939.55;
230;CAMACARI MI-unit1;1167.47;
231;CAMACARI MI-unit2;1167.47;
232;CAMACARI MI-unit3;1167.47;
233;CAMACARI MI-unit4;1167.47;
234;MAUA 3-unit1;68.11;
235;MAUA 3-unit2;68.11;
236;MAUA 3-unit3;68.11;
237;PERNAMBUCO3-unit1;509.26;
238;PERNAMBUCO3-unit2;509.26;
239;PERNAMBUCO3-unit3;509.26;
240;PERNAMBUCO3-unit4;509.26;
241;PALMEIRAS-unit1;924.82;
242;PALMEIRAS-unit2;924.82;
243;GOIANIA 2-unit1;1235.75;
244;GOIANIA 2-unit2;1235.75;
245;PETROLINA(L)-unit1;1280.89;
246;PETROLINA(L)-unit2;1280.89;
247;PETROLINA(L)-unit3;1280.89;
248;PETROLINA(L)-unit4;1280.89;
249;PETROLINA(L)-unit5;1280.89;
250;PETROLINA(L)-unit6;1280.89;
251;PETROLINA(L)-unit7;1280.89;
252;PETROLINA(L)-unit8;1280.89;
253;P.FERRO-unit1;1379.51;
254;P.FERRO-unit2;1379.51;
255;P.FERRO-unit3;1379.51;
256;P.FERRO-unit4;1379.51;
257;P.FERRO-unit5;1379.51;
258;P.FERRO-unit6;1379.51;
259;P.FERRO-unit7;1379.51;
260;T.MANAUS-unit1;1379.51;
261;T.MANAUS-unit2;1379.51;
262;T.MANAUS-unit3;1379.51;
263;T.MANAUS-unit4;1379.51;
264;T.MANAUS-unit5;1379.51;
265;T.MANAUS-unit6;1379.51;
266;T.MANAUS-unit7;1379.51;
267;T.MANAUS-unit8;1379.51;
268;T.MANAUS-unit9;1379.51;
269;T.MANAUS-unit10;1379.51;
270;T.MANAUS-unit11;1379.51;
271;T.MANAUS-unit12;1379.51;
272;ATLANTICO-unit1;0.0;
273;ATLANTICO-unit2;0.0;
274;ATLANTICO 2;0.0;
275;S.CRUZ 34-unit1;310.41;
276;S.CRUZ 34-unit2;310.41;
277;S.CRUZ NV-unit1;127.52;
278;S.CRUZ NV-unit2;127.52;
279;PIRATININGA 12-unit1;470.34;
280;PIRATININGA 12-unit2;470.34;
281;CAMPOS-unit1;978.1;
282;CAMPOS-unit2;978.1;
283;DAIA-unit1;1178.62;
284;DAIA-unit2;1178.62;
285;DAIA-unit3;1178.62;
286;STA VITORIA;116.91;
287;XAVANTES-unit1;1695.1;
288;XAVANTES-unit2;1695.1;
289;ALTOS;1024.18;
290;ARACATI;1024.18;
291;BAHIA-unit1;731.03;
292;BAHIA-unit2;731.03;
293;BAHIA-unit3;731.03;
294;BATURITE;1024.18;
295;IGUATU;1024.18;
296;JUAZEIRO N;1024.18;
297;MARAMBAIA;1024.18;
298;MURICY-unit1;1167.47;
299;MURICY-unit2;1167.47;
300;MURICY-unit3;1167.47;
301;MURICY-unit4;1167.47;
302;MURICY-unit5;1167.47;
303;MURICY-unit6;1167.47;
304;MURICY-unit7;1167.47;
305;MURICY-unit8;1167.47;
306;NAZARIA;1024.18;
307;PSERGIPE I-gas1;203.1;
308;PSERGIPE I-gas2;203.1;
309;PSERGIPE I-gas3;203.1;
310;PSERGIPE I-steam;203.1;
311;POTIGUAR-unit1;1223.12;
312;POTIGUAR-unit2;1223.12;
313;POTIGUAR-unit3;1223.12;
314;POTIGUAR-unit4;1223.12;
315;POTIGUAR_3-unit1;1223.11;
316;POTIGUAR_3-unit2;1223.11;
317;POTIGUAR_3-unit3;1223.11;
318;POTIGUAR_3-unit4;1223.11;
319;POTIGUAR_3-unit5;1223.11;
320;POTIGUAR_3-unit6;1223.11;
321;PROSPERIDA-unit1;159.37;
322;PROSPERIDA-unit2;159.37;
323;PROSPERIDA-unit3;159.37;
324;SYKUE I;510.12;
325;TERMOCABO-unit1;592.51;
326;TERMOCABO-unit2;592.51;
327;TERMOCABO-unit3;592.51;
328;PARNAIB_IV;151.69;
</END>
