<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
90;VALE DO ACU-unit2;0;0;FALSE;FALSE;3533
91;URUGUAIANA-unit1;0;0;FALSE;FALSE;10052
92;URUGUAIANA-unit2;0;0;FALSE;FALSE;10052
93;URUGUAIANA-unit3;0;0;FALSE;FALSE;10052
94;M.COVAS-unit1;167.4;1;FALSE;FALSE;984
95;M.COVAS-unit2;167.4;1;FALSE;FALSE;984
96;M.COVAS-unit3;150.2;1;FALSE;FALSE;984
97;NPIRATININGA-unit1;0;0;FALSE;FALSE;12768
98;NPIRATININGA-unit2;0;0;FALSE;FALSE;12768
99;NPIRATININGA-unit3;0;0;FALSE;FALSE;12768
100;NPIRATININGA-unit4;0;0;FALSE;FALSE;12231
101;NPIRATININGA-unit5;0;0;FALSE;FALSE;12231
102;NPIRATININGA-unit6;0;0;FALSE;FALSE;9227
103;TERMOMACAE-unit1;0;0;FALSE;FALSE;19
104;TERMOMACAE-unit2;0;0;FALSE;FALSE;9720
105;TERMOMACAE-unit3;0;0;FALSE;FALSE;103
106;TERMOMACAE-unit4;0;0;FALSE;FALSE;9720
107;TERMOMACAE-unit5;0;0;FALSE;FALSE;9720
108;TERMOMACAE-unit6;0;0;FALSE;FALSE;9720
109;TERMOMACAE-unit7;0;0;FALSE;FALSE;9720
110;TERMOMACAE-unit8;0;0;FALSE;FALSE;9720
111;TERMOMACAE-unit9;0;0;FALSE;FALSE;9720
112;TERMOMACAE-unit10;0;0;FALSE;FALSE;9720
113;TERMOMACAE-unit11;0;0;FALSE;FALSE;9720
114;TERMOMACAE-unit12;0;0;FALSE;FALSE;7320
115;TERMOMACAE-unit13;0;0;FALSE;FALSE;9720
116;TERMOMACAE-unit14;0;0;FALSE;FALSE;7420
117;TERMOMACAE-unit15;0;0;FALSE;FALSE;9720
118;TERMOMACAE-unit16;0;0;FALSE;FALSE;9720
119;TERMOMACAE-unit17;0;0;FALSE;FALSE;9720
120;TERMOMACAE-unit18;0;0;FALSE;FALSE;129
121;TERMOMACAE-unit19;0;0;FALSE;FALSE;84
122;TERMOMACAE-unit20;0;0;FALSE;FALSE;24
123;S.TIARAJU(L)-gas;0;0;FALSE;FALSE;4515
124;S.TIARAJU(L)-steam;0.0;0;FALSE;FALSE;3600
125;TNORTE 2-unit1;0;0;FALSE;FALSE;9720
126;TNORTE 2-unit2;0;0;FALSE;FALSE;9720
127;TNORTE 2-unit3;0;0;FALSE;FALSE;126
128;TNORTE 2-unit4;0;0;FALSE;FALSE;126
129;APAREC B1-unit1;25.0;1;FALSE;FALSE;5
130;APAREC B1-unit2;0;0;FALSE;FALSE;1
131;APAREC B1-unit3;25.0;1;FALSE;FALSE;8
132;APAREC B1-unit4;38.0;1;FALSE;FALSE;1
133;SUZANO MA;0.0;0;FALSE;FALSE;3600
134;ANGRA 2;1220.0;1;FALSE;FALSE;2087
135;ANGRA 1;640.0;1;FALSE;FALSE;5835
136;CRIST.ROCHA-unit1;17.08;1;FALSE;FALSE;1148
137;CRIST.ROCHA-unit2;13.77;1;FALSE;FALSE;1055
138;CRIST.ROCHA-unit3;17.08;1;FALSE;FALSE;1068
139;CRIST.ROCHA-unit4;17.08;1;FALSE;FALSE;1162
140;CRIST.ROCHA-unit5;0;0;FALSE;FALSE;932
141;TAMBAQUI-unit1;0;0;FALSE;FALSE;2878
142;TAMBAQUI-unit2;38.0;1;FALSE;FALSE;8176
143;TAMBAQUI-unit3;25.0;1;FALSE;FALSE;2930
144;MARACANAU-unit1;0;0;FALSE;FALSE;753
145;MARACANAU-unit2;0;0;FALSE;FALSE;753
146;MARACANAU-unit3;0;0;FALSE;FALSE;754
147;MARACANAU-unit4;0;0;FALSE;FALSE;753
148;MARACANAU-unit5;0;0;FALSE;FALSE;753
149;MARACANAU-unit6;0;0;FALSE;FALSE;753
150;MARACANAU-unit7;0;0;FALSE;FALSE;751
151;MARACANAU-unit8;0;0;FALSE;FALSE;751
152;T.NORDESTE-unit1;0;0;FALSE;FALSE;1128
153;T.NORDESTE-unit2;0;0;FALSE;FALSE;1945
154;T.NORDESTE-unit3;0;0;FALSE;FALSE;1944
155;T.PARAIBA-unit1;0;0;FALSE;FALSE;606
156;T.PARAIBA-unit2;0;0;FALSE;FALSE;6319
157;T.PARAIBA-unit3;0;0;FALSE;FALSE;604
158;GERAMAR I-unit1;0;0;FALSE;FALSE;10052
159;GERAMAR I-unit2;0;0;FALSE;FALSE;10052
160;GERAMAR I-unit3;0;0;FALSE;FALSE;10052
161;GERAMAR I-unit4;0;0;FALSE;FALSE;10052
162;GERAMAR I-unit5;0.0;0;FALSE;FALSE;3600
163;GERAMAR I-unit6;0.0;0;FALSE;FALSE;3600
164;GERAMAR I-unit7;0.0;0;FALSE;FALSE;3600
165;GERAMAR I-unit8;0.0;0;FALSE;FALSE;3600
166;GERAMAR I-unit9;0.0;0;FALSE;FALSE;3600
167;GERAMAR I-unit10;0.0;0;FALSE;FALSE;3600
168;GERAMAR I-unit11;0.0;0;FALSE;FALSE;3600
169;GERAMAR I-unit12;0.0;0;FALSE;FALSE;3600
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;10052
178;GERAMAR II-unit2;0;0;FALSE;FALSE;10052
179;GERAMAR II-unit3;0;0;FALSE;FALSE;10052
180;GERAMAR II-unit4;0;0;FALSE;FALSE;10052
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;23
197;UTE VIANA-unit2;0;0;FALSE;FALSE;23
198;UTE VIANA-unit3;0;0;FALSE;FALSE;23
199;UTE VIANA-unit4;0;0;FALSE;FALSE;23
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;7365
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;7365
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;7365
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;7365
204;SUAPE 2-unit1;0;0;FALSE;FALSE;10052
205;SUAPE 2-unit2;0;0;FALSE;FALSE;10052
206;SUAPE 2-unit3;0;0;FALSE;FALSE;10052
207;SUAPE 2-unit4;0;0;FALSE;FALSE;10052
208;SUAPE 2-unit5;0;0;FALSE;FALSE;913
209;SUAPE 2-unit6;0;0;FALSE;FALSE;10052
210;SUAPE 2-unit7;0;0;FALSE;FALSE;10052
211;SUAPE 2-unit8;0;0;FALSE;FALSE;10052
212;SUAPE 2-unit9;0;0;FALSE;FALSE;10052
213;SUAPE 2-unit10;0;0;FALSE;FALSE;10052
214;SUAPE 2-unit11;0;0;FALSE;FALSE;10052
215;SUAPE 2-unit12;0;0;FALSE;FALSE;10052
216;SUAPE 2-unit13;0;0;FALSE;FALSE;10052
217;SUAPE 2-unit14;0;0;FALSE;FALSE;10052
218;SUAPE 2-unit15;0;0;FALSE;FALSE;10052
219;SUAPE 2-unit16;0;0;FALSE;FALSE;10052
220;SUAPE 2-unit17;0;0;FALSE;FALSE;10052
221;GLOBAL I-unit1;0;0;FALSE;FALSE;6144
222;GLOBAL I-unit2;0;0;FALSE;FALSE;6144
223;GLOBAL I-unit3;0;0;FALSE;FALSE;6144
224;GLOBAL I-unit4;0;0;FALSE;FALSE;6144
225;GLOBAL II-unit1;0;0;FALSE;FALSE;10052
226;GLOBAL II-unit2;0;0;FALSE;FALSE;6144
227;GLOBAL II-unit3;0;0;FALSE;FALSE;7484
228;GLOBAL II-unit4;0;0;FALSE;FALSE;6144
229;IGARAPE;0.0;0;FALSE;FALSE;3600
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;9273
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;9720
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;9250
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;9251
234;MAUA 3-unit1;188.33333333333334;1;FALSE;FALSE;3605
235;MAUA 3-unit2;188.33333333333334;1;FALSE;FALSE;3605
236;MAUA 3-unit3;188.33333333333334;1;FALSE;FALSE;3605
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;6001
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;7366
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;6000
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;6001
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;55
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;81
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;10052
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;10052
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;9720
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;9720
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;9720
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;9720
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;9720
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;9720
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;9720
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;9720
253;P.FERRO-unit1;0;0;FALSE;FALSE;7366
254;P.FERRO-unit2;0;0;FALSE;FALSE;7366
255;P.FERRO-unit3;0;0;FALSE;FALSE;7366
256;P.FERRO-unit4;0;0;FALSE;FALSE;7366
257;P.FERRO-unit5;0;0;FALSE;FALSE;7366
258;P.FERRO-unit6;0;0;FALSE;FALSE;7366
259;P.FERRO-unit7;0;0;FALSE;FALSE;7366
260;T.MANAUS-unit1;0;0;FALSE;FALSE;7366
261;T.MANAUS-unit2;0;0;FALSE;FALSE;7366
262;T.MANAUS-unit3;0;0;FALSE;FALSE;7366
263;T.MANAUS-unit4;0;0;FALSE;FALSE;7366
264;T.MANAUS-unit5;0;0;FALSE;FALSE;7366
265;T.MANAUS-unit6;0;0;FALSE;FALSE;7366
266;T.MANAUS-unit7;0;0;FALSE;FALSE;7366
267;T.MANAUS-unit8;0;0;FALSE;FALSE;7366
268;T.MANAUS-unit9;0;0;FALSE;FALSE;7366
269;T.MANAUS-unit10;0;0;FALSE;FALSE;7366
270;T.MANAUS-unit11;0;0;FALSE;FALSE;7366
271;T.MANAUS-unit12;0;0;FALSE;FALSE;7366
272;ATLANTICO-unit1;126.66666666666666;1;FALSE;FALSE;3480
273;ATLANTICO-unit2;126.66666666666666;1;FALSE;FALSE;3480
274;ATLANTICO 2;126.66666666666666;1;FALSE;FALSE;3480
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;10052
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;10052
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;3314
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;3737
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;10052
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;10052
281;CAMPOS-unit1;0;0;FALSE;FALSE;10052
282;CAMPOS-unit2;0;0;FALSE;FALSE;10052
283;DAIA-unit1;0;0;FALSE;FALSE;10052
284;DAIA-unit2;0;0;FALSE;FALSE;10052
285;DAIA-unit3;0;0;FALSE;FALSE;10052
286;STA VITORIA;36.0;1;FALSE;FALSE;4464
287;XAVANTES-unit1;0;0;FALSE;FALSE;9722
288;XAVANTES-unit2;0;0;FALSE;FALSE;9722
289;ALTOS;0;0;FALSE;FALSE;10052
290;ARACATI;0;0;FALSE;FALSE;10052
291;BAHIA-unit1;0;0;FALSE;FALSE;6144
292;BAHIA-unit2;0;0;FALSE;FALSE;6144
293;BAHIA-unit3;0;0;FALSE;FALSE;6144
294;BATURITE;0;0;FALSE;FALSE;10052
295;IGUATU;0;0;FALSE;FALSE;10052
296;JUAZEIRO N;0;0;FALSE;FALSE;10052
297;MARAMBAIA;0;0;FALSE;FALSE;10052
298;MURICY-unit1;0;0;FALSE;FALSE;7484
299;MURICY-unit2;0;0;FALSE;FALSE;9720
300;MURICY-unit3;0;0;FALSE;FALSE;7484
301;MURICY-unit4;0;0;FALSE;FALSE;9720
302;MURICY-unit5;0;0;FALSE;FALSE;7484
303;MURICY-unit6;0;0;FALSE;FALSE;7484
304;MURICY-unit7;0;0;FALSE;FALSE;7484
305;MURICY-unit8;0;0;FALSE;FALSE;9720
306;NAZARIA;0;0;FALSE;FALSE;10052
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;3984
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;4215
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;5688
310;PSERGIPE I-steam;0;0;FALSE;FALSE;4238
311;POTIGUAR-unit1;0;0;FALSE;FALSE;7366
312;POTIGUAR-unit2;0;0;FALSE;FALSE;7366
313;POTIGUAR-unit3;0;0;FALSE;FALSE;7366
314;POTIGUAR-unit4;0;0;FALSE;FALSE;7366
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;7366
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;7366
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;7366
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;7366
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;7366
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;7486
321;PROSPERIDA-unit1;9.34;1;FALSE;FALSE;984
322;PROSPERIDA-unit2;9.32;1;FALSE;FALSE;984
323;PROSPERIDA-unit3;9.34;1;FALSE;FALSE;984
324;SYKUE I;0;0;FALSE;FALSE;2280
325;TERMOCABO-unit1;0;0;FALSE;FALSE;7484
326;TERMOCABO-unit2;0;0;FALSE;FALSE;7484
327;TERMOCABO-unit3;0;0;FALSE;FALSE;7484
328;PARNAIB_IV;56.00000000000001;1;FALSE;FALSE;735
</Thermal plants>
</END>
