<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
13;g13;0.0;31.36842304105769;0.0;21.96;21.96;4;4;123;0;3092.88;0;
14;g14;388.20693136404174;978.1720858985841;10000.683406878694;684.72;684.72;2;2;124;0;58986.63;0;
15;g15;0.0;155.4989581483109;0.0;108.85;108.85;2;2;141;0;8309.08;0;
16;g16;18.728631118301575;168.40979682620136;952.1310402922579;117.89;117.89;1;1;142;0;11849.05;0;
17;g17;0.0;102.06065087782741;209.19160453482107;71.44;71.44;1;1;147;0;7193.2;0;
18;g18;27.747792048633926;153.48804103995843;953.669382148463;107.44;107.44;2;2;150;0;6921.1;0;
19;g19;0.0;223.16193861520344;0.0;156.21;156.21;1;1;151;0;5200.64;0;
20;g20;43.49594519951113;298.4734185540541;1756.0686157475811;208.93;208.93;4;4;166;0;32149.58;0;
21;g21;0.0;309.2699935798769;0.0;216.49;216.49;1;1;179;0;5196.55;0;
22;g22;0.0;118.10687103287154;708.9643136712898;82.67;82.67;1;1;190;0;8444.02;0;
23;g23;16.021980701460418;192.7349582428657;664.0415004344364;134.91;134.91;4;4;192;0;13254.83;0;
24;g24;142.09062020642017;291.9899311827472;4598.58857546259;204.39;204.39;2;2;194;0;35531.69;0;
25;g25;16.071455915537868;297.558761645854;671.1551167956177;208.29;208.29;4;4;197;0;28379.1;0;
26;g26;0.4945605976128572;4.840434626447577;0.0;3.39;3.39;1;1;201;0;111.93;0;
27;g27;0.0;36.12783988527899;0.0;25.29;25.29;2;2;209;0;5550.51;0;
28;g28;0.0;275.9296522396831;0.0;193.15;193.15;4;4;214;0;9631.41;0;
29;g29;675.9957966543744;1971.4765142488918;8596.54055124305;1380.03;1380.03;2;2;219;0;88288.08;0;
30;g30;352.13201732805;882.8379963656699;9604.828162798873;617.99;617.99;4;4;220;0;55363.4;0;
31;g31;142.57513581746184;398.9882681558249;6742.093987703188;279.29;279.29;2;2;221;0;43850.94;0;
32;g32;0.0;275.54281559577083;0.0;192.88;192.88;1;1;222;0;6087.35;0;
33;g33;3.7338890504195756;83.03180617345386;656.5545354749966;58.12;58.12;4;4;239;0;9503.56;0;
34;g34;298.167060366607;798.8690878218254;8826.66941370581;559.21;559.21;2;2;246;0;68974.66;0;
35;g35;0.0;291.95584377788583;0.0;204.37;204.37;1;1;248;0;7699.89;0;
36;g36;168.0066432697771;499.862323002607;5633.6396580868595;349.9;349.9;2;2;255;0;52613.18;0;
37;g37;0.0;211.89470666664303;0.0;148.33;148.33;2;2;262;0;8299.62;0;
38;g38;0.0;126.14539649112518;0.0;88.3;88.3;1;1;263;0;7084.25;0;
39;g39;0.0;167.07425211718734;0.0;116.95;116.95;1;1;278;0;4688.92;0;
40;g40;671.0431196984186;1985.126632089708;10444.489308922457;1389.59;1389.59;1;1;282;0;110396.66;0;
41;g41;10.013929421451367;55.89454074318286;0.0;39.13;39.13;4;4;289;0;5014.25;0;
42;g42;163.8962054594094;479.6667155264761;5404.846867291088;335.77;335.77;2;2;294;0;46312.59;0;
43;g43;533.33;1600.0;10896.851920439489;1120.0;1120.0;4;4;299;0;107806.45;0;
44;g44;4.507010479564564;94.32645724845918;748.8116924632707;66.03;66.03;4;4;309;0;6585.55;0;
45;g45;238.5112250355971;699.618243481352;7928.880978813625;489.73;489.73;1;1;310;0;58347.73;0;
46;g46;0.23461078202060692;9.773586244714364;0.0;6.84;6.84;4;4;313;0;144.7;0;
47;g47;608.6947139826917;1797.4610692564268;10459.381640294714;1258.22;1258.22;1;1;320;0;116438.75;0;
48;g48;14.573192263475281;183.31456338309624;669.0649856240605;128.32;128.32;4;4;324;0;17850.63;0;
49;g49;0.0;111.53057828223811;0.0;78.07;78.07;2;2;325;0;5131.42;0;
50;g50;0.0;170.17788336360417;0.0;119.12;119.12;2;2;328;0;8257.93;0;
51;g51;0.0;119.89360918697089;817.3398384032189;83.93;83.93;1;1;338;0;8486.71;0;
52;g52;3.0018965432383973;51.658307038642086;0.0;36.16;36.16;4;4;347;0;2831.16;0;
53;g53;81.08921814517004;231.82224432404672;3121.0438624991657;162.28;162.28;2;2;348;0;15790.31;0;
54;g54;673.6987691671856;1978.9046714009646;9175.141439636624;1385.23;1385.23;2;2;352;0;108495.28;0;
55;g55;154.4850235048917;397.6849219560685;6666.19029795446;278.38;278.38;2;2;361;0;31841.52;0;
56;g56;68.55501103394447;195.7288918654935;1782.0611752068576;137.01;137.01;4;4;366;0;21416.58;0;
57;g57;0.0;157.64792355690486;0.0;110.35;110.35;2;2;372;0;6393.77;0;
58;g58;9.377275042378244;75.68477194413424;0.0;52.98;52.98;4;4;382;0;8165.82;0;
59;g59;0.0;118.74296198087755;788.2032545048417;83.12;83.12;2;2;389;0;8676.36;0;
60;g60;1373.0712431011495;2102.411633806379;0.0;1471.69;1471.69;1;1;394;0;18652.9;0;
61;g61;7.607729387623683;56.713737565013105;254.66951015624682;39.7;39.7;2;2;406;0;4648.92;0;
62;g62;0.0;159.50992027711328;0.0;111.66;111.66;2;2;409;0;7257.99;0;
63;g63;0.0;32.78499814009529;0.0;22.95;22.95;2;2;411;0;3256.72;0;
64;g64;71.96088928814858;273.92615191625794;1973.6713718285664;191.75;191.75;4;4;413;0;31426.03;0;
65;g65;0.0;106.21905695167808;142.94962064376296;74.35;74.35;4;4;423;0;8018.9;0;
66;g66;283.042424863059;699.8194496357327;8824.133887658196;489.87;489.87;4;4;424;0;67149.87;0;
67;g67;170.44479041880373;499.7629316084859;5713.574505919441;349.83;349.83;1;1;433;0;50328.02;0;
68;g68;0.0;93.00291154477746;573.3849690083825;65.1;65.1;4;4;434;0;3866.62;0;
69;g69;12.171005570747473;92.58142321317077;1038.2064211581537;64.81;64.81;4;4;438;0;11873.21;0;
70;g70;12.73847769380199;399.42316327424294;560.4217898931674;279.6;279.6;2;2;439;0;6458.51;0;
71;g71;0.0;118.52006072368154;768.5228615326042;82.96;82.96;2;2;440;0;9871.9;0;
72;g72;0.0;145.13123288124507;0.0;101.59;101.59;4;4;442;0;5974.49;0;
73;g73;0.0;28.698210427260804;0.0;20.09;20.09;2;2;447;0;3524.71;0;
74;g74;0.0;156.48655439135223;0.0;109.54;109.54;1;1;452;0;6651.9;0;
75;g75;0.0;540.0;668.426488480921;378.0;378.0;2;2;453;0;5525.1;0;
76;g76;0.0;112.79089592111248;0.0;78.95;78.95;4;4;456;0;9831.22;0;
77;g77;23.520093401513037;294.1077747474894;896.0665136359794;205.88;205.88;1;1;484;0;25906.8;0;
78;g78;0.0;203.5236074515621;0.0;142.47;142.47;1;1;489;0;5953.01;0;
79;g79;16.5122166152764;194.16730880090194;288.37795148304235;135.92;135.92;4;4;491;0;12952.54;0;
80;g80;0.0;114.91511719744132;702.8381302570972;80.44;80.44;1;1;505;0;8747.08;0;
81;g81;24.76466949300815;192.19163848426163;897.6983838658168;134.53;134.53;2;2;511;0;13927.81;0;
82;g82;233.07517549160366;700.0;7274.884314571694;490.0;490.0;1;1;515;0;57914.71;0;
83;g83;225.01102978914082;599.705859868264;8249.17124934807;419.79;419.79;1;1;516;0;57973.99;0;
84;g84;0.0;578.1082307519744;0.0;404.68;404.68;2;2;518;0;4959.37;0;
85;g85;7.322959198911445;70.58695207663355;0.0;49.41;49.41;2;2;524;0;15287.6;0;
86;g86;0.0;115.23154516667083;731.4203814928518;80.66;80.66;4;4;541;0;10909.1;0;
87;g87;0.0;134.20418892447015;0.0;93.94;93.94;2;2;564;0;7001.34;0;
88;g88;0.0;225.80322129519436;0.0;158.06;158.06;2;2;578;0;6454.93;0;
89;g89;0.0;356.14234125045175;0.0;249.3;249.3;4;4;583;0;9076.78;0;
90;g90;149.2453968338137;398.25831506346947;5552.47487964476;278.78;278.78;4;4;587;0;34379.81;0;
91;g91;79.2492019671439;297.8667283314936;3871.336044315575;208.51;208.51;4;4;590;0;46854.8;0;
92;g92;0.0;30.21106819006568;0.0;21.15;21.15;1;1;615;0;3467.02;0;
93;g93;162.10359940947328;479.9219372159223;5561.370791622126;335.95;335.95;2;2;616;0;44868.99;0;
94;g94;388.6124432731241;798.7178929406834;9405.767818554676;559.1;559.1;2;2;618;0;63364.64;0;
95;g95;24.77696003465601;171.26956975707327;936.8749010706282;119.89;119.89;1;1;628;0;10698.26;0;
96;g96;0.0;119.43443390112687;791.7515747032057;83.6;83.6;2;2;636;0;7183.6;0;
97;g97;2.999838779009623;22.20786201063249;0.0;15.55;15.55;4;4;637;0;3906.3;0;
98;g98;0.0;140.80837588161947;0.0;98.57;98.57;4;4;639;0;8087.92;0;
99;g99;62.75291253326503;270.6426544142703;2542.7051434032114;189.45;189.45;2;2;642;0;33249.08;0;
100;g100;12.547897857346202;74.53064926107898;0.0;52.17;52.17;4;4;648;0;13059.0;0;
101;g101;9.995637671389566;195.3839593461245;358.23861963495926;136.77;136.77;4;4;672;0;15870.57;0;
102;g102;11.633202806014173;75.17922361296512;0.0;52.63;52.63;4;4;682;0;11474.68;0;
103;g103;0.0;111.19274410371551;15.781161350883849;77.83;77.83;4;4;686;0;8030.84;0;
104;g104;157.3318447529348;397.37338302703733;6548.149582446581;278.16;278.16;2;2;692;0;36331.38;0;
105;g105;317.26192084217536;799.3429089285569;8949.273154659139;559.54;559.54;1;1;697;0;59995.95;0;
106;g106;129.88984631114818;293.3439235417592;4300.558754870175;205.34;205.34;4;4;698;0;38514.29;0;
107;g107;10.815835381896461;58.6966561665663;359.69557140121196;41.09;41.09;1;1;709;0;6650.97;0;
108;g108;26.00804778440001;93.57988606618761;1680.071572274487;65.51;65.51;4;4;711;0;7848.43;0;
109;g109;0.0;118.481946569126;780.1821157823583;82.94;82.94;4;4;713;0;9514.04;0;
110;g110;418.1737128844901;799.1535281072593;10107.867920727926;559.41;559.41;2;2;714;0;59138.56;0;
111;g111;127.48785324735276;366.0;4033.720801774419;256.2;256.2;1;1;715;0;48591.32;0;
112;g112;364.9494811989425;797.5955519565503;9051.5332174044;558.32;558.32;4;4;727;0;64830.36;0;
113;g113;13.952107769163481;66.66978704012473;0.0;46.67;46.67;1;1;728;0;16507.93;0;
114;g114;11.737822327757526;167.74556889415842;918.1307288371728;117.42;117.42;2;2;735;0;12373.82;0;
115;g115;42.32491775227346;304.3200502581056;1793.740630331621;213.02;213.02;1;1;738;0;30625.15;0;
116;g116;169.42088267466838;499.8118578010261;4867.390631540935;349.87;349.87;1;1;739;0;40871.87;0;
117;g117;46.726099272810934;232.50838508667016;1794.0321141914872;162.76;162.76;2;2;749;0;15375.58;0;
118;g118;47.47871316271042;297.4574100860035;1934.6829445864832;208.22;208.22;2;2;751;0;32758.99;0;
119;g119;0.0;118.99747635688212;750.577965123966;83.3;83.3;2;2;757;0;7478.67;0;
120;g120;8.235972479249021;56.9074957904174;0.0;39.84;39.84;1;1;763;0;4483.53;0;
121;g121;154.49114224249738;397.6842523583681;5860.168851090447;278.38;278.38;2;2;764;0;30259.21;0;
122;g122;20.99674476801178;170.4958892244194;1150.2055086929113;119.35;119.35;2;2;765;0;10559.74;0;
123;g123;1.6693671923363267;131.7058258392868;692.6038509443849;92.19;92.19;4;4;774;0;14134.67;0;
124;g124;0.0;214.9441318741743;0.0;150.46;150.46;1;1;776;0;7795.36;0;
125;g125;1.2584411643807003;20.709227870870965;0.0;14.5;14.5;2;2;778;0;2955.43;0;
126;g126;0.0;37.47994789132676;176.06045009065951;26.24;26.24;2;2;779;0;105.07;0;
127;g127;6.311775935067583;78.5039245486634;0.0;54.95;54.95;2;2;780;0;11782.78;0;
128;g128;444.72338328294546;1179.2218177960021;9434.339010431626;825.46;825.46;2;2;791;0;77260.32;0;
129;g129;8.76504718518991;76.99824752527644;0.0;53.9;53.9;2;2;795;0;12007.7;0;
130;g130;12.700988151337732;75.007748331906;0.0;52.51;52.51;4;4;796;0;19691.29;0;
131;g131;0.0;182.46259400041163;0.0;127.72;127.72;1;1;803;0;7438.76;0;
132;g132;673.5522393057593;1977.1044632352168;9149.768690844205;1383.97;1383.97;4;4;807;0;103904.42;0;
133;g133;230.36701027566468;601.7968112839005;7473.200826334884;421.26;421.26;2;2;813;0;46124.0;0;
134;g134;673.716587080967;1976.5073529759393;8490.42152833535;1383.56;1383.56;1;1;823;0;82607.75;0;
135;g135;2.4288480560642722;56.75363713812447;0.0;39.73;39.73;1;1;828;0;1511.83;0;
136;g136;0.0;118.23568477841337;728.099071206864;82.76;82.76;1;1;831;0;9278.54;0;
137;g137;221.9421630748178;599.9410439597721;7783.780219728688;419.96;419.96;1;1;832;0;53340.73;0;
138;g138;1.6110708974404273;58.064032020702676;0.0;40.64;40.64;4;4;837;0;1452.05;0;
139;g139;0.0;118.57623392259144;683.607728798029;83.0;83.0;4;4;844;0;8407.37;0;
140;g140;6.097712446579134;95.80537152025292;821.2055150602546;67.06;67.06;1;1;848;0;5741.47;0;
141;g141;3.80387924477015;17.48905778089946;1603.439466001424;12.24;12.24;4;4;849;0;2994.95;0;
142;g142;34.900601085092624;182.61991713162223;1186.2451313803074;127.83;127.83;4;4;851;0;17338.14;0;
143;g143;366.56628483521865;987.5385073696978;9695.43939148064;691.28;691.28;2;2;858;0;59507.49;0;
144;g144;0.0;119.36488515821218;793.4833923039973;83.56;83.56;4;4;861;0;7519.23;0;
145;g145;169.33557725971696;499.71258018185006;5619.308054168954;349.8;349.8;4;4;875;0;48224.79;0;
146;g146;117.42426367068042;299.05704550566134;4447.534283908916;209.34;209.34;2;2;888;0;42634.88;0;
147;g147;852.779413857068;2360.029671335935;6330.773394891668;1652.02;1652.02;4;4;891;0;132714.12;0;
148;g148;33.52926679557384;315.1587452759163;1357.1505529334013;220.61;220.61;4;4;894;0;30874.21;0;
149;g149;3.6388471984828468;87.45781518769806;729.3695658876885;61.22;61.22;1;1;896;0;7771.62;0;
150;g150;566.67;1700.0;11829.231345487391;1190.0;1190.0;4;4;913;0;121612.12;0;
151;g151;18.874707073138428;296.9319589858247;942.3596049857542;207.85;207.85;2;2;916;0;30581.57;0;
152;g152;0.0;32.674932856138824;0.0;22.87;22.87;4;4;917;0;3831.14;0;
153;g153;161.95542804877195;471.7049811107788;5553.05596968702;330.19;330.19;1;1;926;0;40880.98;0;
154;g154;6.545152893616017;57.39191192536828;0.0;40.17;40.17;4;4;927;0;3856.55;0;
155;g155;360.0268189724537;892.994942221582;10214.886326020402;625.1;625.1;4;4;930;0;56764.45;0;
156;g156;671.2032648186113;1984.957674696454;12174.513350296871;1389.47;1389.47;4;4;972;0;148711.05;0;
157;g157;0.0;119.04153868471687;730.391829439428;83.33;83.33;2;2;974;0;9222.16;0;
158;g158;3.170305465369446;106.60067536334577;782.7171122659167;74.62;74.62;2;2;976;0;8038.96;0;
159;g159;2.0414080531838437;15.109504229846909;718.6228563145112;10.58;10.58;1;1;978;0;3152.0;0;
160;g160;672.9182910454676;1979.7477184060053;7268.0683283845665;1385.82;1385.82;2;2;983;0;64109.92;0;
161;g161;533.33;1600.0;10486.073109456063;1120.0;1120.0;4;4;984;0;84575.82;0;
162;g162;0.0;31.178835449644883;0.0;21.83;21.83;2;2;991;0;4570.62;0;
163;g163;12.188527457155056;55.41391889576393;0.0;38.79;38.79;1;1;992;0;6061.42;0;
164;g164;0.0;233.14315271554995;0.0;163.2;163.2;2;2;993;0;7024.43;0;
165;g165;0.0;119.12754408661496;761.5781079566234;83.39;83.39;1;1;1001;0;6945.98;0;
166;g166;6.055997357321285;185.55879071423294;456.93976399126234;129.89;129.89;4;4;1002;0;17603.76;0;
167;g167;9.026461351196442;91.89861674224389;935.6202545974322;64.33;64.33;4;4;1004;0;10376.13;0;
168;g168;0.0;291.9929203097382;0.0;204.4;204.4;1;1;1021;0;5816.82;0;
169;g169;22.366740911464547;183.5376196495349;811.258138874272;128.48;128.48;4;4;1029;0;15361.21;0;
170;g170;128.95770411935877;392.35058926728;6163.2023603014395;274.65;274.65;2;2;1030;0;29915.81;0;
171;g171;133.9056367994058;293.1471664372807;4341.532956845249;205.2;205.2;4;4;1036;0;32397.97;0;
172;g172;360.087851665398;885.3452183758783;9932.861055811994;619.74;619.74;4;4;1043;0;59196.59;0;
173;g173;267.51007066838173;518.72;7023.4821420165545;363.1;363.1;1;1;1050;0;53152.02;0;
174;g174;157.00458570691467;397.40919628113;6483.012994484967;278.19;278.19;4;4;1082;0;54186.99;0;
175;g175;0.0;118.40397075607207;719.8094620425156;82.88;82.88;2;2;1083;0;9884.95;0;
176;g176;0.0;38.095751503038244;325.58905855166734;26.67;26.67;4;4;1088;0;75.35;0;
177;g177;410.54534675152047;1195.1542838223318;10295.079275541579;836.61;836.61;2;2;1093;0;107142.37;0;
178;g178;4.166687174566119;18.13811599529813;847.4345736577993;12.7;12.7;4;4;1097;0;2015.67;0;
179;g179;69.65345734343505;199.618988113809;1703.8823099563429;139.73;139.73;1;1;1098;0;23159.21;0;
180;g180;11.471126046360798;78.62109812385145;0.0;55.03;55.03;1;1;1100;0;15986.07;0;
181;g181;0.0;232.88919839005064;0.0;163.02;163.02;2;2;1102;0;7697.49;0;
182;g182;364.4351553694177;798.9560378384806;9483.199587345109;559.27;559.27;4;4;1103;0;70319.37;0;
183;g183;406.1899320576934;863.739105498337;10101.657525058212;604.62;604.62;4;4;1117;0;69988.08;0;
184;g184;145.83403758999685;291.4201809015445;4400.667577055646;203.99;203.99;4;4;1119;0;33418.24;0;
185;g185;15.912089251916356;359.27945256217737;0.0;251.5;251.5;1;1;1121;0;19787.85;0;
186;g186;33.297801806521385;181.69863865801946;777.4270197925559;127.19;127.19;1;1;1122;0;9384.65;0;
187;g187;51.85869417521451;233.0900023515158;2014.904766795485;163.16;163.16;1;1;1125;0;17565.08;0;
188;g188;338.70574905303215;886.8936188825902;9399.429161865772;620.83;620.83;1;1;1131;0;62403.26;0;
189;g189;374.73826737639143;980.9079565501336;9647.034908186815;686.64;686.64;1;1;1138;0;61905.53;0;
190;g190;42.44162777098091;235.498760108062;1749.9408315617015;164.85;164.85;4;4;1139;0;15293.73;0;
191;g191;53.06033379091409;451.8348905453171;4194.091455091179;316.28;316.28;4;4;1145;0;8014.42;0;
192;g192;0.0;224.73744083233515;0.0;157.32;157.32;1;1;1173;0;7682.56;0;
193;g193;0.0;32.740285992990835;0.0;22.92;22.92;1;1;1174;0;4890.11;0;
194;g194;249.2697712173392;700.0;8062.976876415428;490.0;490.0;4;4;1175;0;61833.28;0;
195;g195;9.093025778826512;92.58127642518606;1394.0800400029602;64.81;64.81;2;2;1176;0;5925.56;0;
196;g196;18.896406838629378;399.14431365259037;1230.0383355882732;279.4;279.4;2;2;1184;0;6090.27;0;
197;g197;16.57822710644586;171.07320521417336;705.6256378620765;119.75;119.75;4;4;1220;0;10618.26;0;
198;g198;45.575628236553435;280.7142108809238;1693.1155337197156;196.5;196.5;2;2;1225;0;30907.47;0;
199;g199;670.4836762497553;1987.0339612124876;12022.858379151941;1390.92;1390.92;4;4;1237;0;125966.09;0;
200;g200;6.615752269976937;60.906874931885035;0.0;42.63;42.63;2;2;1241;0;4904.69;0;
201;g201;11.426328209105682;91.87085710518382;973.4083604963029;64.31;64.31;4;4;1243;0;8825.29;0;
202;g202;1.5667394971950988;61.763783608335785;26.96243578736403;43.23;43.23;1;1;1244;0;2207.27;0;
203;g203;402.64942382819874;1198.7537756761426;9846.096846153632;839.13;839.13;1;1;1251;0;107528.06;0;
204;g204;7.835463799498296;78.2592386332073;0.0;54.78;54.78;1;1;1258;0;15112.7;0;
205;g205;140.25267638195166;399.24242409405053;5618.921819424415;279.47;279.47;1;1;1267;0;64536.06;0;
206;g206;0.0;204.45999753071374;0.0;143.12;143.12;1;1;1271;0;6651.94;0;
207;g207;0.0;233.52676146447163;0.0;163.47;163.47;1;1;1295;0;8538.37;0;
208;g208;0.0;559.0907818532313;0.0;391.36;391.36;1;1;1307;0;7940.26;0;
209;g209;0.0;31.08999782954781;0.0;21.76;21.76;1;1;1313;0;3412.02;0;
210;g210;0.0;349.9529728391467;0.0;244.97;244.97;4;4;1315;0;8268.49;0;
211;g211;3.5673583844338213;359.838459242969;0.0;251.89;251.89;1;1;1320;0;23847.88;0;
212;g212;156.63684824383105;397.4494392487883;6893.20612877966;278.21;278.21;4;4;1337;0;38055.3;0;
213;g213;0.0;119.21954157679724;741.722872350281;83.45;83.45;2;2;1341;0;9514.15;0;
214;g214;0.0;385.0806069272076;0.0;269.56;269.56;2;2;1354;0;7114.4;0;
215;g215;0.0;178.8475168493684;0.0;125.19;125.19;1;1;1361;0;6826.11;0;
216;g216;171.61575313516403;395.8102383361519;6948.479814736753;277.07;277.07;1;1;1365;0;64541.43;0;
217;g217;21.4934475929164;185.8184777920584;938.2325657904177;130.07;130.07;1;1;1371;0;15713.75;0;
218;g218;0.0;112.00928768299583;0.0;78.41;78.41;2;2;1378;0;10614.54;0;
219;g219;0.0;309.5147165581287;0.0;216.66;216.66;1;1;1387;0;8651.15;0;
220;g220;109.07080251227512;297.92231166284444;3874.031150515036;208.55;208.55;1;1;1390;0;34664.75;0;
221;g221;0.0;32.73995377978928;0.0;22.92;22.92;1;1;1391;0;3292.91;0;
222;g222;0.0;292.0909306038847;0.0;204.46;204.46;4;4;1399;0;6813.52;0;
223;g223;128.88901182755376;291.19185791422194;4429.6593349898385;203.83;203.83;1;1;1402;0;40900.51;0;
224;g224;315.359841444411;798.736706757282;9181.512388904857;559.12;559.12;4;4;1409;0;73267.89;0;
225;g225;6.966558538367265;78.41945024807137;0.0;54.89;54.89;4;4;1417;0;8612.75;0;
226;g226;318.0360324197135;788.3996923013281;9027.936946437076;551.88;551.88;1;1;1420;0;67662.1;0;
227;g227;0.0;192.09447970624277;0.0;134.47;134.47;4;4;1422;0;6861.86;0;
228;g228;0.0;500.0;821.6853190350773;350.0;350.0;2;2;1426;0;5731.32;0;
229;g229;7.189514004804774;57.29463118379767;0.0;40.11;40.11;4;4;1433;0;4393.36;0;
230;g230;9.039938080598938;78.3833938072504;0.0;54.87;54.87;2;2;1436;0;16874.22;0;
231;g231;0.0;119.90094797227064;731.4553995389747;83.93;83.93;1;1;1440;0;9290.6;0;
232;g232;0.0;402.99650183533316;0.0;282.1;282.1;1;1;1444;0;14685.11;0;
233;g233;676.1027141957732;1968.7170978955542;9467.75925244398;1378.1;1378.1;4;4;1458;0;123310.19;0;
234;g234;0.0;123.55161838124093;0.0;86.49;86.49;4;4;1474;0;7379.14;0;
235;g235;335.288759619806;885.2170608232851;9283.523693427705;619.65;619.65;1;1;1475;0;65396.28;0;
236;g236;12.82962430054395;76.73453020076954;0.0;53.71;53.71;4;4;1478;0;17195.43;0;
237;g237;213.57830605909405;600.0;5381.839150448092;420.0;420.0;4;4;1481;0;10626.12;0;
238;g238;42.09223839299536;298.5383556429611;1519.9622747653789;208.98;208.98;4;4;1484;0;27283.51;0;
239;g239;16.43910960920148;399.2555874893946;751.8508202934254;279.48;279.48;2;2;1487;0;3879.09;0;
240;g240;151.15484399586526;600.0;4860.956109474387;420.0;420.0;2;2;1492;0;11251.09;0;
241;g241;0.6040213498350878;4.644434523427118;0.0;3.25;3.25;4;4;1498;0;130.0;0;
242;g242;0.0;187.6897077544956;0.0;131.38;131.38;4;4;1507;0;8070.43;0;
243;g243;29.224308433588593;193.4268988939855;651.5924235622416;135.4;135.4;4;4;1508;0;12732.02;0;
244;g244;0.0;112.51757472453575;0.0;78.76;78.76;1;1;1529;0;8349.36;0;
245;g245;155.98944969783332;397.52028663684086;7483.67074346108;278.26;278.26;1;1;1546;0;39816.46;0;
246;g246;163.6027004865456;396.68713843732144;6760.983686157325;277.68;277.68;1;1;1550;0;43707.83;0;
247;g247;374.480031019835;799.6604650600311;9268.588811481388;559.76;559.76;2;2;1555;0;66473.64;0;
248;g248;381.76157296123864;1093.0281163846382;8683.547042128559;765.12;765.12;1;1;1557;0;63950.95;0;
249;g249;0.0;45.5625;412.6999999999999;31.89;31.89;4;4;1558;0;87.43;0;
250;g250;69.82007315220535;199.74441637045066;1840.3827749446432;139.82;139.82;2;2;1570;0;23216.97;0;
251;g251;8.406104034576387;399.61934623239654;378.8286593309456;279.73;279.73;2;2;1582;0;4520.98;0;
252;g252;0.0;119.0376880529603;0.0;83.33;83.33;2;2;1589;0;7192.3;0;
253;g253;18.68965492711045;75.12701704622545;0.0;52.59;52.59;1;1;1604;0;22129.3;0;
254;g254;137.82672479414813;399.57125967301715;5908.72206147621;279.7;279.7;4;4;1606;0;30060.33;0;
255;g255;0.0;224.33973634224765;0.0;157.04;157.04;1;1;1618;0;7351.12;0;
256;g256;5.335139687950929;27.757960029758063;451.1164893261389;19.43;19.43;1;1;1626;0;3844.22;0;
257;g257;10.155420070475014;78.30331873143359;0.0;54.81;54.81;1;1;1642;0;16715.72;0;
258;g258;673.5247004085171;1979.0190436091093;9255.684855167077;1385.31;1385.31;1;1;1680;0;87963.0;0;
259;g259;405.5887620697095;1197.3620236994168;9029.796401690634;838.15;838.15;2;2;1684;0;88436.74;0;
260;g260;0.0;119.29903247093958;762.5019374738715;83.51;83.51;4;4;1685;0;8068.34;0;
261;g261;0.0;299.31734673314986;0.0;209.52;209.52;1;1;1697;0;9565.45;0;
