<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
70;FORTALEZA-unit3;0;0;FALSE;FALSE;4463
71;LINHARES-unit1;51.0;1;FALSE;FALSE;5641
72;LINHARES-unit2;34.0;1;FALSE;FALSE;1595
73;LINHARES-unit3;51.0;1;FALSE;FALSE;5641
74;LINHARES-unit4;51.0;1;FALSE;FALSE;1560
75;N VENECIA;0;0;FALSE;FALSE;5991
76;J.DEFORA-unit1;0;0;FALSE;FALSE;3513
77;J.DEFORA-unit2;0;0;FALSE;FALSE;4799
78;RALMEIDA(L)-unit1;0;0;FALSE;FALSE;4982
79;RALMEIDA(L)-unit2;0;0;FALSE;FALSE;6988
80;RALMEIDA(L)-unit3;0;0;FALSE;FALSE;5351
81;RALMEIDA(L)-unit4;0;0;FALSE;FALSE;7704
82;IBIRITE-gas;0;0;FALSE;FALSE;2690
83;IBIRITE-steam;0.0;0;FALSE;FALSE;3600
84;TERMOCEARA(L)-unit1;0;0;FALSE;FALSE;5040
85;TERMOCEARA(L)-unit2;0;0;FALSE;FALSE;3984
86;TERMOCEARA(L)-unit3;0;0;FALSE;FALSE;5016
87;TERMOCEARA(L)-unit4;0;0;FALSE;FALSE;5040
88;TERMOBAHIA;0;0;FALSE;FALSE;24
89;VALE DO ACU-unit1;155.0;1;FALSE;FALSE;1458
90;VALE DO ACU-unit2;0;0;FALSE;FALSE;1517
91;URUGUAIANA-unit1;0;0;FALSE;FALSE;8036
92;URUGUAIANA-unit2;0;0;FALSE;FALSE;8036
93;URUGUAIANA-unit3;0;0;FALSE;FALSE;8036
94;M.COVAS-unit1;0;0;FALSE;FALSE;5473
95;M.COVAS-unit2;0.0;0;FALSE;FALSE;3600
96;M.COVAS-unit3;0.0;0;FALSE;FALSE;3600
97;NPIRATININGA-unit1;0;0;FALSE;FALSE;10752
98;NPIRATININGA-unit2;0;0;FALSE;FALSE;10752
99;NPIRATININGA-unit3;0;0;FALSE;FALSE;10752
100;NPIRATININGA-unit4;0;0;FALSE;FALSE;10215
101;NPIRATININGA-unit5;0;0;FALSE;FALSE;10215
102;NPIRATININGA-unit6;0;0;FALSE;FALSE;7211
103;TERMOMACAE-unit1;0;0;FALSE;FALSE;5300
104;TERMOMACAE-unit2;0;0;FALSE;FALSE;7704
105;TERMOMACAE-unit3;0;0;FALSE;FALSE;3491
106;TERMOMACAE-unit4;0;0;FALSE;FALSE;7704
107;TERMOMACAE-unit5;0;0;FALSE;FALSE;7704
108;TERMOMACAE-unit6;0;0;FALSE;FALSE;7704
109;TERMOMACAE-unit7;0;0;FALSE;FALSE;7704
110;TERMOMACAE-unit8;0;0;FALSE;FALSE;7704
111;TERMOMACAE-unit9;0;0;FALSE;FALSE;7704
112;TERMOMACAE-unit10;0;0;FALSE;FALSE;7704
113;TERMOMACAE-unit11;0;0;FALSE;FALSE;7704
114;TERMOMACAE-unit12;0;0;FALSE;FALSE;5304
115;TERMOMACAE-unit13;0;0;FALSE;FALSE;7704
116;TERMOMACAE-unit14;0;0;FALSE;FALSE;5404
117;TERMOMACAE-unit15;0;0;FALSE;FALSE;7704
118;TERMOMACAE-unit16;0;0;FALSE;FALSE;7704
119;TERMOMACAE-unit17;0;0;FALSE;FALSE;7704
120;TERMOMACAE-unit18;0;0;FALSE;FALSE;7704
121;TERMOMACAE-unit19;0;0;FALSE;FALSE;5304
122;TERMOMACAE-unit20;0;0;FALSE;FALSE;7704
123;S.TIARAJU(L)-gas;0;0;FALSE;FALSE;2499
124;S.TIARAJU(L)-steam;0.0;0;FALSE;FALSE;3600
125;TNORTE 2-unit1;0;0;FALSE;FALSE;7704
126;TNORTE 2-unit2;0;0;FALSE;FALSE;7704
127;TNORTE 2-unit3;0;0;FALSE;FALSE;7704
128;TNORTE 2-unit4;0;0;FALSE;FALSE;7704
129;APAREC B1-unit1;43.0;1;FALSE;FALSE;96
130;APAREC B1-unit2;0;0;FALSE;FALSE;865
131;APAREC B1-unit3;40.0;1;FALSE;FALSE;169
132;APAREC B1-unit4;28.999999999999996;1;FALSE;FALSE;528
133;SUZANO MA;0.0;0;FALSE;FALSE;3600
134;ANGRA 2;1152.0;1;FALSE;FALSE;71
135;ANGRA 1;640.0;1;FALSE;FALSE;3819
136;CRIST.ROCHA-unit1;17.08;1;FALSE;FALSE;106
137;CRIST.ROCHA-unit2;17.08;1;FALSE;FALSE;29
138;CRIST.ROCHA-unit3;0;0;FALSE;FALSE;7
139;CRIST.ROCHA-unit4;17.08;1;FALSE;FALSE;42
140;CRIST.ROCHA-unit5;13.77;1;FALSE;FALSE;11
141;TAMBAQUI-unit1;0;0;FALSE;FALSE;862
142;TAMBAQUI-unit2;38.0;1;FALSE;FALSE;6160
143;TAMBAQUI-unit3;25.0;1;FALSE;FALSE;914
144;MARACANAU-unit1;0;0;FALSE;FALSE;5349
145;MARACANAU-unit2;0;0;FALSE;FALSE;8036
146;MARACANAU-unit3;0;0;FALSE;FALSE;5349
147;MARACANAU-unit4;0;0;FALSE;FALSE;5349
148;MARACANAU-unit5;0;0;FALSE;FALSE;5349
149;MARACANAU-unit6;0;0;FALSE;FALSE;5349
150;MARACANAU-unit7;0;0;FALSE;FALSE;5349
151;MARACANAU-unit8;0;0;FALSE;FALSE;5349
152;T.NORDESTE-unit1;0;0;FALSE;FALSE;3744
153;T.NORDESTE-unit2;0;0;FALSE;FALSE;5541
154;T.NORDESTE-unit3;0;0;FALSE;FALSE;582
155;T.PARAIBA-unit1;0;0;FALSE;FALSE;3737
156;T.PARAIBA-unit2;0;0;FALSE;FALSE;4303
157;T.PARAIBA-unit3;0;0;FALSE;FALSE;585
158;GERAMAR I-unit1;0;0;FALSE;FALSE;8036
159;GERAMAR I-unit2;0;0;FALSE;FALSE;8036
160;GERAMAR I-unit3;0;0;FALSE;FALSE;8036
161;GERAMAR I-unit4;0;0;FALSE;FALSE;8036
162;GERAMAR I-unit5;0.0;0;FALSE;FALSE;3600
163;GERAMAR I-unit6;0.0;0;FALSE;FALSE;3600
164;GERAMAR I-unit7;0.0;0;FALSE;FALSE;3600
165;GERAMAR I-unit8;0.0;0;FALSE;FALSE;3600
166;GERAMAR I-unit9;0.0;0;FALSE;FALSE;3600
167;GERAMAR I-unit10;0.0;0;FALSE;FALSE;3600
168;GERAMAR I-unit11;0.0;0;FALSE;FALSE;3600
169;GERAMAR I-unit12;0.0;0;FALSE;FALSE;3600
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;8036
178;GERAMAR II-unit2;0;0;FALSE;FALSE;8036
179;GERAMAR II-unit3;0;0;FALSE;FALSE;8036
180;GERAMAR II-unit4;0;0;FALSE;FALSE;8036
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;5920
197;UTE VIANA-unit2;0;0;FALSE;FALSE;5896
198;UTE VIANA-unit3;0;0;FALSE;FALSE;5896
199;UTE VIANA-unit4;0;0;FALSE;FALSE;5896
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;5349
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;5349
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;5349
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;5349
204;SUAPE 2-unit1;0;0;FALSE;FALSE;8036
205;SUAPE 2-unit2;0;0;FALSE;FALSE;8036
206;SUAPE 2-unit3;0;0;FALSE;FALSE;8036
207;SUAPE 2-unit4;0;0;FALSE;FALSE;8036
208;SUAPE 2-unit5;0;0;FALSE;FALSE;8036
209;SUAPE 2-unit6;0;0;FALSE;FALSE;8036
210;SUAPE 2-unit7;0;0;FALSE;FALSE;8036
211;SUAPE 2-unit8;0;0;FALSE;FALSE;8036
212;SUAPE 2-unit9;0;0;FALSE;FALSE;8036
213;SUAPE 2-unit10;0;0;FALSE;FALSE;8036
214;SUAPE 2-unit11;0;0;FALSE;FALSE;8036
215;SUAPE 2-unit12;0;0;FALSE;FALSE;8036
216;SUAPE 2-unit13;0;0;FALSE;FALSE;8036
217;SUAPE 2-unit14;0;0;FALSE;FALSE;8036
218;SUAPE 2-unit15;0;0;FALSE;FALSE;8036
219;SUAPE 2-unit16;0;0;FALSE;FALSE;8036
220;SUAPE 2-unit17;0;0;FALSE;FALSE;8036
221;GLOBAL I-unit1;0;0;FALSE;FALSE;4128
222;GLOBAL I-unit2;0;0;FALSE;FALSE;4128
223;GLOBAL I-unit3;0;0;FALSE;FALSE;4128
224;GLOBAL I-unit4;0;0;FALSE;FALSE;4128
225;GLOBAL II-unit1;0;0;FALSE;FALSE;8036
226;GLOBAL II-unit2;0;0;FALSE;FALSE;4128
227;GLOBAL II-unit3;0;0;FALSE;FALSE;5468
228;GLOBAL II-unit4;0;0;FALSE;FALSE;4128
229;IGARAPE;0;0;FALSE;FALSE;6865
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;7257
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;7704
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;7234
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;7235
234;MAUA 3-unit1;189.6;1;FALSE;FALSE;11295
235;MAUA 3-unit2;100.0;1;FALSE;FALSE;11295
236;MAUA 3-unit3;0.0;0;FALSE;FALSE;3600
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;3985
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;5350
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;3984
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;3985
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;3558
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;8036
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;8036
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;8036
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;7704
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;7704
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;7704
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;7704
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;7704
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;7704
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;7704
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;7704
253;P.FERRO-unit1;0;0;FALSE;FALSE;5350
254;P.FERRO-unit2;0;0;FALSE;FALSE;5350
255;P.FERRO-unit3;0;0;FALSE;FALSE;5350
256;P.FERRO-unit4;0;0;FALSE;FALSE;5350
257;P.FERRO-unit5;0;0;FALSE;FALSE;5350
258;P.FERRO-unit6;0;0;FALSE;FALSE;5350
259;P.FERRO-unit7;0;0;FALSE;FALSE;5350
260;T.MANAUS-unit1;0;0;FALSE;FALSE;5350
261;T.MANAUS-unit2;0;0;FALSE;FALSE;5350
262;T.MANAUS-unit3;0;0;FALSE;FALSE;5350
263;T.MANAUS-unit4;0;0;FALSE;FALSE;5350
264;T.MANAUS-unit5;0;0;FALSE;FALSE;5350
265;T.MANAUS-unit6;0;0;FALSE;FALSE;5350
266;T.MANAUS-unit7;0;0;FALSE;FALSE;5350
267;T.MANAUS-unit8;0;0;FALSE;FALSE;5350
268;T.MANAUS-unit9;0;0;FALSE;FALSE;5350
269;T.MANAUS-unit10;0;0;FALSE;FALSE;5350
270;T.MANAUS-unit11;0;0;FALSE;FALSE;5350
271;T.MANAUS-unit12;0;0;FALSE;FALSE;5350
272;ATLANTICO-unit1;123.33333333333334;1;FALSE;FALSE;1464
273;ATLANTICO-unit2;123.33333333333334;1;FALSE;FALSE;1464
274;ATLANTICO 2;123.33333333333334;1;FALSE;FALSE;1464
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;8036
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;8036
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;1298
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;1721
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;8036
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;8036
281;CAMPOS-unit1;0;0;FALSE;FALSE;8036
282;CAMPOS-unit2;0;0;FALSE;FALSE;8036
283;DAIA-unit1;0;0;FALSE;FALSE;8036
284;DAIA-unit2;0;0;FALSE;FALSE;8036
285;DAIA-unit3;0;0;FALSE;FALSE;8036
286;STA VITORIA;14.000000000000002;1;FALSE;FALSE;2448
287;XAVANTES-unit1;0;0;FALSE;FALSE;7706
288;XAVANTES-unit2;0;0;FALSE;FALSE;7706
289;ALTOS;0;0;FALSE;FALSE;8036
290;ARACATI;0;0;FALSE;FALSE;8036
291;BAHIA-unit1;0;0;FALSE;FALSE;4128
292;BAHIA-unit2;0;0;FALSE;FALSE;4128
293;BAHIA-unit3;0;0;FALSE;FALSE;4128
294;BATURITE;0;0;FALSE;FALSE;8036
295;IGUATU;0;0;FALSE;FALSE;8036
296;JUAZEIRO N;0;0;FALSE;FALSE;8036
297;MARAMBAIA;0;0;FALSE;FALSE;8036
298;MURICY-unit1;0;0;FALSE;FALSE;5468
299;MURICY-unit2;0;0;FALSE;FALSE;7704
300;MURICY-unit3;0;0;FALSE;FALSE;5468
301;MURICY-unit4;0;0;FALSE;FALSE;7704
302;MURICY-unit5;0;0;FALSE;FALSE;5468
303;MURICY-unit6;0;0;FALSE;FALSE;5468
304;MURICY-unit7;0;0;FALSE;FALSE;5468
305;MURICY-unit8;0;0;FALSE;FALSE;7704
306;NAZARIA;0;0;FALSE;FALSE;8036
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;1968
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;2199
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;3672
310;PSERGIPE I-steam;0;0;FALSE;FALSE;2222
311;POTIGUAR-unit1;0;0;FALSE;FALSE;5350
312;POTIGUAR-unit2;0;0;FALSE;FALSE;5350
313;POTIGUAR-unit3;0;0;FALSE;FALSE;5350
314;POTIGUAR-unit4;0;0;FALSE;FALSE;5350
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;5350
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;5350
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;5350
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;5350
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;5350
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;5470
321;PROSPERIDA-unit1;0;0;FALSE;FALSE;230
322;PROSPERIDA-unit2;0;0;FALSE;FALSE;241
323;PROSPERIDA-unit3;0;0;FALSE;FALSE;230
324;SYKUE I;0;0;FALSE;FALSE;264
325;TERMOCABO-unit1;0;0;FALSE;FALSE;5468
326;TERMOCABO-unit2;0;0;FALSE;FALSE;5468
327;TERMOCABO-unit3;0;0;FALSE;FALSE;5468
328;PARNAIB_IV;0;0;FALSE;FALSE;4607
</Thermal plants>
</END>
