<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
70;FORTALEZA-unit3;0;0;FALSE;FALSE;674
71;LINHARES-unit1;51.0;1;FALSE;FALSE;10009
72;LINHARES-unit2;51.0;1;FALSE;FALSE;5963
73;LINHARES-unit3;51.0;1;FALSE;FALSE;10009
74;LINHARES-unit4;43.0;1;FALSE;FALSE;5928
75;N VENECIA;0;0;FALSE;FALSE;640
76;J.DEFORA-unit1;0;0;FALSE;FALSE;333
77;J.DEFORA-unit2;0;0;FALSE;FALSE;438
78;RALMEIDA(L)-unit1;0;0;FALSE;FALSE;9350
79;RALMEIDA(L)-unit2;0;0;FALSE;FALSE;11356
80;RALMEIDA(L)-unit3;0;0;FALSE;FALSE;815
81;RALMEIDA(L)-unit4;0;0;FALSE;FALSE;12072
82;IBIRITE-gas;0;0;FALSE;FALSE;528
83;IBIRITE-steam;0.0;0;FALSE;FALSE;3600
84;TERMOCEARA(L)-unit1;0;0;FALSE;FALSE;882
85;TERMOCEARA(L)-unit2;0;0;FALSE;FALSE;839
86;TERMOCEARA(L)-unit3;0;0;FALSE;FALSE;846
87;TERMOCEARA(L)-unit4;0;0;FALSE;FALSE;9408
88;TERMOBAHIA;0;0;FALSE;FALSE;1857
89;VALE DO ACU-unit1;0;0;FALSE;FALSE;983
90;VALE DO ACU-unit2;0;0;FALSE;FALSE;5885
91;URUGUAIANA-unit1;0;0;FALSE;FALSE;12404
92;URUGUAIANA-unit2;0;0;FALSE;FALSE;12404
93;URUGUAIANA-unit3;0;0;FALSE;FALSE;12404
94;M.COVAS-unit1;0;0;FALSE;FALSE;1488
95;M.COVAS-unit2;0.0;0;FALSE;FALSE;3600
96;M.COVAS-unit3;0.0;0;FALSE;FALSE;3600
97;NPIRATININGA-unit1;0;0;FALSE;FALSE;5665
98;NPIRATININGA-unit2;0;0;FALSE;FALSE;15120
99;NPIRATININGA-unit3;0;0;FALSE;FALSE;2248
100;NPIRATININGA-unit4;0;0;FALSE;FALSE;2248
101;NPIRATININGA-unit5;0;0;FALSE;FALSE;14583
102;NPIRATININGA-unit6;0;0;FALSE;FALSE;11579
103;TERMOMACAE-unit1;0;0;FALSE;FALSE;1819
104;TERMOMACAE-unit2;0;0;FALSE;FALSE;12072
105;TERMOMACAE-unit3;0;0;FALSE;FALSE;2455
106;TERMOMACAE-unit4;0;0;FALSE;FALSE;2077
107;TERMOMACAE-unit5;0;0;FALSE;FALSE;12072
108;TERMOMACAE-unit6;0;0;FALSE;FALSE;1103
109;TERMOMACAE-unit7;0;0;FALSE;FALSE;12072
110;TERMOMACAE-unit8;0;0;FALSE;FALSE;12072
111;TERMOMACAE-unit9;0;0;FALSE;FALSE;12072
112;TERMOMACAE-unit10;0;0;FALSE;FALSE;12072
113;TERMOMACAE-unit11;0;0;FALSE;FALSE;2327
114;TERMOMACAE-unit12;0;0;FALSE;FALSE;2333
115;TERMOMACAE-unit13;0;0;FALSE;FALSE;1959
116;TERMOMACAE-unit14;0;0;FALSE;FALSE;2032
117;TERMOMACAE-unit15;0;0;FALSE;FALSE;2267
118;TERMOMACAE-unit16;0;0;FALSE;FALSE;12072
119;TERMOMACAE-unit17;0;0;FALSE;FALSE;2001
120;TERMOMACAE-unit18;0;0;FALSE;FALSE;1128
121;TERMOMACAE-unit19;0;0;FALSE;FALSE;1145
122;TERMOMACAE-unit20;0;0;FALSE;FALSE;1824
123;S.TIARAJU(L)-gas;0;0;FALSE;FALSE;1822
124;S.TIARAJU(L)-steam;0.0;0;FALSE;FALSE;3600
125;TNORTE 2-unit1;0;0;FALSE;FALSE;12072
126;TNORTE 2-unit2;0;0;FALSE;FALSE;12072
127;TNORTE 2-unit3;0;0;FALSE;FALSE;2478
128;TNORTE 2-unit4;0;0;FALSE;FALSE;2478
129;APAREC B1-unit1;0;0;FALSE;FALSE;1
130;APAREC B1-unit2;0;0;FALSE;FALSE;410
131;APAREC B1-unit3;40.0;1;FALSE;FALSE;143
132;APAREC B1-unit4;40.0;1;FALSE;FALSE;15
133;SUZANO MA;0.0;0;FALSE;FALSE;3600
134;ANGRA 2;1210.0;1;FALSE;FALSE;4439
135;ANGRA 1;640.0;1;FALSE;FALSE;8187
136;CRIST.ROCHA-unit1;13.77;1;FALSE;FALSE;418
137;CRIST.ROCHA-unit2;17.08;1;FALSE;FALSE;51
138;CRIST.ROCHA-unit3;0;0;FALSE;FALSE;3
139;CRIST.ROCHA-unit4;17.08;1;FALSE;FALSE;17
140;CRIST.ROCHA-unit5;17.08;1;FALSE;FALSE;412
141;TAMBAQUI-unit1;0;0;FALSE;FALSE;240
142;TAMBAQUI-unit2;26.899999999999995;1;FALSE;FALSE;10528
143;TAMBAQUI-unit3;36.1;1;FALSE;FALSE;5282
144;MARACANAU-unit1;0;0;FALSE;FALSE;3105
145;MARACANAU-unit2;0;0;FALSE;FALSE;3105
146;MARACANAU-unit3;0;0;FALSE;FALSE;1823
147;MARACANAU-unit4;0;0;FALSE;FALSE;1823
148;MARACANAU-unit5;0;0;FALSE;FALSE;1865
149;MARACANAU-unit6;0;0;FALSE;FALSE;3105
150;MARACANAU-unit7;0;0;FALSE;FALSE;1823
151;MARACANAU-unit8;0;0;FALSE;FALSE;1823
152;T.NORDESTE-unit1;0;0;FALSE;FALSE;1332
153;T.NORDESTE-unit2;0;0;FALSE;FALSE;1170
154;T.NORDESTE-unit3;0;0;FALSE;FALSE;876
155;T.PARAIBA-unit1;0;0;FALSE;FALSE;1170
156;T.PARAIBA-unit2;0;0;FALSE;FALSE;876
157;T.PARAIBA-unit3;0;0;FALSE;FALSE;852
158;GERAMAR I-unit1;0;0;FALSE;FALSE;1823
159;GERAMAR I-unit2;0;0;FALSE;FALSE;1823
160;GERAMAR I-unit3;0;0;FALSE;FALSE;1823
161;GERAMAR I-unit4;0;0;FALSE;FALSE;1823
162;GERAMAR I-unit5;0.0;0;FALSE;FALSE;3600
163;GERAMAR I-unit6;0.0;0;FALSE;FALSE;3600
164;GERAMAR I-unit7;0.0;0;FALSE;FALSE;3600
165;GERAMAR I-unit8;0.0;0;FALSE;FALSE;3600
166;GERAMAR I-unit9;0.0;0;FALSE;FALSE;3600
167;GERAMAR I-unit10;0.0;0;FALSE;FALSE;3600
168;GERAMAR I-unit11;0.0;0;FALSE;FALSE;3600
169;GERAMAR I-unit12;0.0;0;FALSE;FALSE;3600
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;1823
178;GERAMAR II-unit2;0;0;FALSE;FALSE;1823
179;GERAMAR II-unit3;0;0;FALSE;FALSE;1823
180;GERAMAR II-unit4;0;0;FALSE;FALSE;1823
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;70
197;UTE VIANA-unit2;0;0;FALSE;FALSE;70
198;UTE VIANA-unit3;0;0;FALSE;FALSE;70
199;UTE VIANA-unit4;0;0;FALSE;FALSE;70
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;1832
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;1823
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;1825
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;1823
204;SUAPE 2-unit1;0;0;FALSE;FALSE;12404
205;SUAPE 2-unit2;0;0;FALSE;FALSE;12404
206;SUAPE 2-unit3;0;0;FALSE;FALSE;897
207;SUAPE 2-unit4;0;0;FALSE;FALSE;12404
208;SUAPE 2-unit5;0;0;FALSE;FALSE;1986
209;SUAPE 2-unit6;0;0;FALSE;FALSE;1937
210;SUAPE 2-unit7;0;0;FALSE;FALSE;888
211;SUAPE 2-unit8;0;0;FALSE;FALSE;888
212;SUAPE 2-unit9;0;0;FALSE;FALSE;12404
213;SUAPE 2-unit10;0;0;FALSE;FALSE;12404
214;SUAPE 2-unit11;0;0;FALSE;FALSE;839
215;SUAPE 2-unit12;0;0;FALSE;FALSE;12404
216;SUAPE 2-unit13;0;0;FALSE;FALSE;1972
217;SUAPE 2-unit14;0;0;FALSE;FALSE;1914
218;SUAPE 2-unit15;0;0;FALSE;FALSE;1831
219;SUAPE 2-unit16;0;0;FALSE;FALSE;1822
220;SUAPE 2-unit17;0;0;FALSE;FALSE;12404
221;GLOBAL I-unit1;0;0;FALSE;FALSE;8496
222;GLOBAL I-unit2;0;0;FALSE;FALSE;907
223;GLOBAL I-unit3;0;0;FALSE;FALSE;8496
224;GLOBAL I-unit4;0;0;FALSE;FALSE;8496
225;GLOBAL II-unit1;0;0;FALSE;FALSE;12404
226;GLOBAL II-unit2;0;0;FALSE;FALSE;8496
227;GLOBAL II-unit3;0;0;FALSE;FALSE;9836
228;GLOBAL II-unit4;0;0;FALSE;FALSE;8496
229;IGARAPE;0.0;0;FALSE;FALSE;3600
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;11625
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;12072
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;11602
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;11603
234;MAUA 3-unit1;188.33333333333334;1;FALSE;FALSE;5957
235;MAUA 3-unit2;188.33333333333334;1;FALSE;FALSE;5957
236;MAUA 3-unit3;188.33333333333334;1;FALSE;FALSE;5957
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;8353
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;9718
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;8352
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;1823
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;1998
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;2046
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;12404
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;12404
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;12072
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;12072
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;12072
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;12072
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;12072
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;12072
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;12072
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;12072
253;P.FERRO-unit1;0;0;FALSE;FALSE;9718
254;P.FERRO-unit2;0;0;FALSE;FALSE;9718
255;P.FERRO-unit3;0;0;FALSE;FALSE;9718
256;P.FERRO-unit4;0;0;FALSE;FALSE;9718
257;P.FERRO-unit5;0;0;FALSE;FALSE;9718
258;P.FERRO-unit6;0;0;FALSE;FALSE;9718
259;P.FERRO-unit7;0;0;FALSE;FALSE;9718
260;T.MANAUS-unit1;0;0;FALSE;FALSE;9718
261;T.MANAUS-unit2;0;0;FALSE;FALSE;9718
262;T.MANAUS-unit3;0;0;FALSE;FALSE;9718
263;T.MANAUS-unit4;0;0;FALSE;FALSE;9718
264;T.MANAUS-unit5;0;0;FALSE;FALSE;9718
265;T.MANAUS-unit6;0;0;FALSE;FALSE;9718
266;T.MANAUS-unit7;0;0;FALSE;FALSE;9718
267;T.MANAUS-unit8;0;0;FALSE;FALSE;9718
268;T.MANAUS-unit9;0;0;FALSE;FALSE;9718
269;T.MANAUS-unit10;0;0;FALSE;FALSE;9718
270;T.MANAUS-unit11;0;0;FALSE;FALSE;9718
271;T.MANAUS-unit12;0;0;FALSE;FALSE;9718
272;ATLANTICO-unit1;130.66666666666666;1;FALSE;FALSE;5832
273;ATLANTICO-unit2;130.66666666666666;1;FALSE;FALSE;5832
274;ATLANTICO 2;130.66666666666666;1;FALSE;FALSE;5832
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;12404
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;12404
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;36
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;816
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;12404
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;12404
281;CAMPOS-unit1;0;0;FALSE;FALSE;12404
282;CAMPOS-unit2;0;0;FALSE;FALSE;12404
283;DAIA-unit1;0;0;FALSE;FALSE;12404
284;DAIA-unit2;0;0;FALSE;FALSE;12404
285;DAIA-unit3;0;0;FALSE;FALSE;12404
286;STA VITORIA;0;0;FALSE;FALSE;1152
287;XAVANTES-unit1;0;0;FALSE;FALSE;12074
288;XAVANTES-unit2;0;0;FALSE;FALSE;12074
289;ALTOS;0;0;FALSE;FALSE;12404
290;ARACATI;0;0;FALSE;FALSE;12404
291;BAHIA-unit1;0;0;FALSE;FALSE;2113
292;BAHIA-unit2;0;0;FALSE;FALSE;8496
293;BAHIA-unit3;0;0;FALSE;FALSE;8496
294;BATURITE;0;0;FALSE;FALSE;12404
295;IGUATU;0;0;FALSE;FALSE;12404
296;JUAZEIRO N;0;0;FALSE;FALSE;12404
297;MARAMBAIA;0;0;FALSE;FALSE;12404
298;MURICY-unit1;0;0;FALSE;FALSE;9836
299;MURICY-unit2;0;0;FALSE;FALSE;12072
300;MURICY-unit3;0;0;FALSE;FALSE;9836
301;MURICY-unit4;0;0;FALSE;FALSE;12072
302;MURICY-unit5;0;0;FALSE;FALSE;9836
303;MURICY-unit6;0;0;FALSE;FALSE;9836
304;MURICY-unit7;0;0;FALSE;FALSE;9836
305;MURICY-unit8;0;0;FALSE;FALSE;12072
306;NAZARIA;0;0;FALSE;FALSE;12404
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;6336
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;6567
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;8040
310;PSERGIPE I-steam;0;0;FALSE;FALSE;6590
311;POTIGUAR-unit1;0;0;FALSE;FALSE;9718
312;POTIGUAR-unit2;0;0;FALSE;FALSE;9718
313;POTIGUAR-unit3;0;0;FALSE;FALSE;9718
314;POTIGUAR-unit4;0;0;FALSE;FALSE;9718
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;9718
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;9718
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;9718
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;9718
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;9718
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;9838
321;PROSPERIDA-unit1;9.34;1;FALSE;FALSE;271
322;PROSPERIDA-unit2;9.34;1;FALSE;FALSE;816
323;PROSPERIDA-unit3;9.32;1;FALSE;FALSE;3336
324;SYKUE I;0;0;FALSE;FALSE;1630
325;TERMOCABO-unit1;0;0;FALSE;FALSE;1823
326;TERMOCABO-unit2;0;0;FALSE;FALSE;1823
327;TERMOCABO-unit3;0;0;FALSE;FALSE;1823
328;PARNAIB_IV;0;0;FALSE;FALSE;1200
</Thermal plants>
</END>
