<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
47;g47;5.049580422009215;99.27082667819819;15.792282945993177;69.49;69.49;1;1;104;0;103.14233591762866;0;
48;g48;6.813583156132664;98.24208990227625;15.659729666818647;68.77;68.77;4;4;105;0;128.01132222660056;0;
49;g49;5.337079073199483;99.72457756517353;12.48694722043287;69.81;69.81;2;2;107;0;99.05240475415728;0;
50;g50;8.360601180764947;97.7744023666055;17.839932636590174;68.44;68.44;2;2;110;0;157.11836521635743;0;
51;g51;1.6332127366047806;134.7140388921391;17.706092013289297;94.3;94.3;1;1;111;0;217.98715595948968;0;
52;g52;9.39593046531165;97.26145228243728;21.745061349472103;68.08;68.08;4;4;112;0;153.04264046439312;0;
53;g53;4.76931275541238;99.81760270667768;13.598732046378696;69.87;69.87;2;2;113;0;133.90622532674846;0;
54;g54;5.51198247794891;98.51959120440861;17.2629861606933;68.96;68.96;2;2;116;0;103.84564799663798;0;
</Thermal plants>
<Deficit cost>
Deficit cost  in ($/(MWh/h))
5000
</Deficit cost>
</END>
