<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
58;TERMOPERNAMB-unit1;164.7;1;FALSE;FALSE;6827
59;TERMOPERNAMB-unit2;160.5;1;FALSE;FALSE;6827
60;TERMOPERNAMB-unit3;207.80000000000004;1;FALSE;FALSE;6827
61;B FLUMINENSE-unit1;0.0;0;FALSE;FALSE;3600
62;B FLUMINENSE-unit2;0.0;0;FALSE;FALSE;3600
63;B FLUMINENSE-unit3;0.0;0;FALSE;FALSE;3600
64;MARANHAO 4-unit1;168.872;1;FALSE;FALSE;927
65;MARANHAO 4-unit2;0.0;0;FALSE;FALSE;3600
66;MARANHAO 5-unit1;168.872;1;FALSE;FALSE;264
67;MARANHAO 5-unit2;0.0;0;FALSE;FALSE;3600
68;FORTALEZA-unit1;0;0;FALSE;FALSE;10393
69;FORTALEZA-unit2;0;0;FALSE;FALSE;10393
70;FORTALEZA-unit3;0;0;FALSE;FALSE;170
71;LINHARES-unit1;51.0;1;FALSE;FALSE;9505
72;LINHARES-unit2;51.0;1;FALSE;FALSE;5459
73;LINHARES-unit3;51.0;1;FALSE;FALSE;9505
74;LINHARES-unit4;43.0;1;FALSE;FALSE;5424
75;N VENECIA;0;0;FALSE;FALSE;136
76;J.DEFORA-unit1;0;0;FALSE;FALSE;73
77;J.DEFORA-unit2;0;0;FALSE;FALSE;308
78;RALMEIDA(L)-unit1;0;0;FALSE;FALSE;8846
79;RALMEIDA(L)-unit2;0;0;FALSE;FALSE;10852
80;RALMEIDA(L)-unit3;0;0;FALSE;FALSE;311
81;RALMEIDA(L)-unit4;0;0;FALSE;FALSE;11568
82;IBIRITE-gas;0;0;FALSE;FALSE;590
83;IBIRITE-steam;0.0;0;FALSE;FALSE;3600
84;TERMOCEARA(L)-unit1;0;0;FALSE;FALSE;378
85;TERMOCEARA(L)-unit2;0;0;FALSE;FALSE;335
86;TERMOCEARA(L)-unit3;0;0;FALSE;FALSE;342
87;TERMOCEARA(L)-unit4;0;0;FALSE;FALSE;8904
88;TERMOBAHIA;0;0;FALSE;FALSE;1353
89;VALE DO ACU-unit1;0;0;FALSE;FALSE;479
90;VALE DO ACU-unit2;0;0;FALSE;FALSE;5381
91;URUGUAIANA-unit1;0;0;FALSE;FALSE;11900
92;URUGUAIANA-unit2;0;0;FALSE;FALSE;11900
93;URUGUAIANA-unit3;0;0;FALSE;FALSE;11900
94;M.COVAS-unit1;0;0;FALSE;FALSE;984
95;M.COVAS-unit2;0.0;0;FALSE;FALSE;3600
96;M.COVAS-unit3;0.0;0;FALSE;FALSE;3600
97;NPIRATININGA-unit1;0;0;FALSE;FALSE;5161
98;NPIRATININGA-unit2;0;0;FALSE;FALSE;14616
99;NPIRATININGA-unit3;0;0;FALSE;FALSE;1744
100;NPIRATININGA-unit4;0;0;FALSE;FALSE;1127
101;NPIRATININGA-unit5;0;0;FALSE;FALSE;14079
102;NPIRATININGA-unit6;0;0;FALSE;FALSE;11075
103;TERMOMACAE-unit1;0;0;FALSE;FALSE;1315
104;TERMOMACAE-unit2;0;0;FALSE;FALSE;11568
105;TERMOMACAE-unit3;0;0;FALSE;FALSE;1951
106;TERMOMACAE-unit4;0;0;FALSE;FALSE;1573
107;TERMOMACAE-unit5;0;0;FALSE;FALSE;11568
108;TERMOMACAE-unit6;0;0;FALSE;FALSE;599
109;TERMOMACAE-unit7;0;0;FALSE;FALSE;11568
110;TERMOMACAE-unit8;0;0;FALSE;FALSE;11568
111;TERMOMACAE-unit9;0;0;FALSE;FALSE;11568
112;TERMOMACAE-unit10;0;0;FALSE;FALSE;11568
113;TERMOMACAE-unit11;0;0;FALSE;FALSE;1823
114;TERMOMACAE-unit12;0;0;FALSE;FALSE;1829
115;TERMOMACAE-unit13;0;0;FALSE;FALSE;1455
116;TERMOMACAE-unit14;0;0;FALSE;FALSE;1528
117;TERMOMACAE-unit15;0;0;FALSE;FALSE;1763
118;TERMOMACAE-unit16;0;0;FALSE;FALSE;11568
119;TERMOMACAE-unit17;0;0;FALSE;FALSE;1497
120;TERMOMACAE-unit18;0;0;FALSE;FALSE;624
121;TERMOMACAE-unit19;0;0;FALSE;FALSE;641
122;TERMOMACAE-unit20;0;0;FALSE;FALSE;1320
123;S.TIARAJU(L)-gas;0;0;FALSE;FALSE;1318
124;S.TIARAJU(L)-steam;0.0;0;FALSE;FALSE;3600
125;TNORTE 2-unit1;0;0;FALSE;FALSE;11568
126;TNORTE 2-unit2;0;0;FALSE;FALSE;11568
127;TNORTE 2-unit3;0;0;FALSE;FALSE;1974
128;TNORTE 2-unit4;0;0;FALSE;FALSE;1974
129;APAREC B1-unit1;25.0;1;FALSE;FALSE;3
130;APAREC B1-unit2;0;0;FALSE;FALSE;1848
131;APAREC B1-unit3;30.0;1;FALSE;FALSE;6
132;APAREC B1-unit4;40.0;1;FALSE;FALSE;29
133;SUZANO MA;0.0;0;FALSE;FALSE;3600
134;ANGRA 2;1205.0;1;FALSE;FALSE;3935
135;ANGRA 1;640.0;1;FALSE;FALSE;7683
136;CRIST.ROCHA-unit1;17.08;1;FALSE;FALSE;216
137;CRIST.ROCHA-unit2;0;0;FALSE;FALSE;88
138;CRIST.ROCHA-unit3;17.08;1;FALSE;FALSE;507
139;CRIST.ROCHA-unit4;17.08;1;FALSE;FALSE;1276
140;CRIST.ROCHA-unit5;13.77;1;FALSE;FALSE;528
141;TAMBAQUI-unit1;0;0;FALSE;FALSE;1054
142;TAMBAQUI-unit2;26.899999999999995;1;FALSE;FALSE;10024
143;TAMBAQUI-unit3;36.1;1;FALSE;FALSE;4778
144;MARACANAU-unit1;0;0;FALSE;FALSE;2601
145;MARACANAU-unit2;0;0;FALSE;FALSE;2601
146;MARACANAU-unit3;0;0;FALSE;FALSE;1319
147;MARACANAU-unit4;0;0;FALSE;FALSE;1319
148;MARACANAU-unit5;0;0;FALSE;FALSE;1361
149;MARACANAU-unit6;0;0;FALSE;FALSE;2601
150;MARACANAU-unit7;0;0;FALSE;FALSE;1319
151;MARACANAU-unit8;0;0;FALSE;FALSE;1319
152;T.NORDESTE-unit1;0;0;FALSE;FALSE;828
153;T.NORDESTE-unit2;0;0;FALSE;FALSE;666
154;T.NORDESTE-unit3;0;0;FALSE;FALSE;372
155;T.PARAIBA-unit1;0;0;FALSE;FALSE;666
156;T.PARAIBA-unit2;0;0;FALSE;FALSE;372
157;T.PARAIBA-unit3;0;0;FALSE;FALSE;348
158;GERAMAR I-unit1;0;0;FALSE;FALSE;1319
159;GERAMAR I-unit2;0;0;FALSE;FALSE;1319
160;GERAMAR I-unit3;0;0;FALSE;FALSE;1319
161;GERAMAR I-unit4;0;0;FALSE;FALSE;1319
162;GERAMAR I-unit5;0.0;0;FALSE;FALSE;3600
163;GERAMAR I-unit6;0.0;0;FALSE;FALSE;3600
164;GERAMAR I-unit7;0.0;0;FALSE;FALSE;3600
165;GERAMAR I-unit8;0.0;0;FALSE;FALSE;3600
166;GERAMAR I-unit9;0.0;0;FALSE;FALSE;3600
167;GERAMAR I-unit10;0.0;0;FALSE;FALSE;3600
168;GERAMAR I-unit11;0.0;0;FALSE;FALSE;3600
169;GERAMAR I-unit12;0.0;0;FALSE;FALSE;3600
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;1319
178;GERAMAR II-unit2;0;0;FALSE;FALSE;1319
179;GERAMAR II-unit3;0;0;FALSE;FALSE;1319
180;GERAMAR II-unit4;0;0;FALSE;FALSE;1319
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;43.6;1;FALSE;FALSE;12
197;UTE VIANA-unit2;43.6;1;FALSE;FALSE;12
198;UTE VIANA-unit3;43.6;1;FALSE;FALSE;12
199;UTE VIANA-unit4;43.6;1;FALSE;FALSE;12
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;1328
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;1319
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;1321
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;1319
204;SUAPE 2-unit1;0;0;FALSE;FALSE;11900
205;SUAPE 2-unit2;0;0;FALSE;FALSE;11900
206;SUAPE 2-unit3;0;0;FALSE;FALSE;393
207;SUAPE 2-unit4;0;0;FALSE;FALSE;11900
208;SUAPE 2-unit5;0;0;FALSE;FALSE;1482
209;SUAPE 2-unit6;0;0;FALSE;FALSE;1433
210;SUAPE 2-unit7;0;0;FALSE;FALSE;384
211;SUAPE 2-unit8;0;0;FALSE;FALSE;11900
212;SUAPE 2-unit9;0;0;FALSE;FALSE;11900
213;SUAPE 2-unit10;0;0;FALSE;FALSE;11900
214;SUAPE 2-unit11;0;0;FALSE;FALSE;335
215;SUAPE 2-unit12;0;0;FALSE;FALSE;11900
216;SUAPE 2-unit13;0;0;FALSE;FALSE;1468
217;SUAPE 2-unit14;0;0;FALSE;FALSE;1410
218;SUAPE 2-unit15;0;0;FALSE;FALSE;1327
219;SUAPE 2-unit16;0;0;FALSE;FALSE;1318
220;SUAPE 2-unit17;0;0;FALSE;FALSE;11900
221;GLOBAL I-unit1;0;0;FALSE;FALSE;7992
222;GLOBAL I-unit2;0;0;FALSE;FALSE;403
223;GLOBAL I-unit3;0;0;FALSE;FALSE;7992
224;GLOBAL I-unit4;0;0;FALSE;FALSE;7992
225;GLOBAL II-unit1;0;0;FALSE;FALSE;11900
226;GLOBAL II-unit2;0;0;FALSE;FALSE;7992
227;GLOBAL II-unit3;0;0;FALSE;FALSE;9332
228;GLOBAL II-unit4;0;0;FALSE;FALSE;7992
229;IGARAPE;0.0;0;FALSE;FALSE;3600
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;11121
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;11568
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;11098
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;11099
234;MAUA 3-unit1;188.33333333333334;1;FALSE;FALSE;5453
235;MAUA 3-unit2;188.33333333333334;1;FALSE;FALSE;5453
236;MAUA 3-unit3;188.33333333333334;1;FALSE;FALSE;5453
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;7849
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;9214
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;7848
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;1319
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;1494
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;1542
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;11900
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;11900
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;11568
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;11568
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;11568
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;11568
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;11568
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;11568
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;11568
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;11568
253;P.FERRO-unit1;0;0;FALSE;FALSE;9214
254;P.FERRO-unit2;0;0;FALSE;FALSE;9214
255;P.FERRO-unit3;0;0;FALSE;FALSE;9214
256;P.FERRO-unit4;0;0;FALSE;FALSE;9214
257;P.FERRO-unit5;0;0;FALSE;FALSE;9214
258;P.FERRO-unit6;0;0;FALSE;FALSE;9214
259;P.FERRO-unit7;0;0;FALSE;FALSE;9214
260;T.MANAUS-unit1;0;0;FALSE;FALSE;9214
261;T.MANAUS-unit2;0;0;FALSE;FALSE;9214
262;T.MANAUS-unit3;0;0;FALSE;FALSE;9214
263;T.MANAUS-unit4;0;0;FALSE;FALSE;9214
264;T.MANAUS-unit5;0;0;FALSE;FALSE;9214
265;T.MANAUS-unit6;0;0;FALSE;FALSE;9214
266;T.MANAUS-unit7;0;0;FALSE;FALSE;9214
267;T.MANAUS-unit8;0;0;FALSE;FALSE;9214
268;T.MANAUS-unit9;0;0;FALSE;FALSE;9214
269;T.MANAUS-unit10;0;0;FALSE;FALSE;9214
270;T.MANAUS-unit11;0;0;FALSE;FALSE;9214
271;T.MANAUS-unit12;0;0;FALSE;FALSE;9214
272;ATLANTICO-unit1;123.33333333333334;1;FALSE;FALSE;5328
273;ATLANTICO-unit2;123.33333333333334;1;FALSE;FALSE;5328
274;ATLANTICO 2;123.33333333333334;1;FALSE;FALSE;5328
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;11900
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;11900
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;312
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;312
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;11900
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;11900
281;CAMPOS-unit1;0;0;FALSE;FALSE;11900
282;CAMPOS-unit2;0;0;FALSE;FALSE;11900
283;DAIA-unit1;0;0;FALSE;FALSE;11900
284;DAIA-unit2;0;0;FALSE;FALSE;11900
285;DAIA-unit3;0;0;FALSE;FALSE;11900
286;STA VITORIA;0;0;FALSE;FALSE;648
287;XAVANTES-unit1;0;0;FALSE;FALSE;11570
288;XAVANTES-unit2;0;0;FALSE;FALSE;11570
289;ALTOS;0;0;FALSE;FALSE;11900
290;ARACATI;0;0;FALSE;FALSE;11900
291;BAHIA-unit1;0;0;FALSE;FALSE;1609
292;BAHIA-unit2;0;0;FALSE;FALSE;7992
293;BAHIA-unit3;0;0;FALSE;FALSE;7992
294;BATURITE;0;0;FALSE;FALSE;11900
295;IGUATU;0;0;FALSE;FALSE;11900
296;JUAZEIRO N;0;0;FALSE;FALSE;11900
297;MARAMBAIA;0;0;FALSE;FALSE;11900
298;MURICY-unit1;0;0;FALSE;FALSE;9332
299;MURICY-unit2;0;0;FALSE;FALSE;11568
300;MURICY-unit3;0;0;FALSE;FALSE;9332
301;MURICY-unit4;0;0;FALSE;FALSE;11568
302;MURICY-unit5;0;0;FALSE;FALSE;9332
303;MURICY-unit6;0;0;FALSE;FALSE;9332
304;MURICY-unit7;0;0;FALSE;FALSE;9332
305;MURICY-unit8;0;0;FALSE;FALSE;11568
306;NAZARIA;0;0;FALSE;FALSE;11900
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;5832
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;6063
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;7536
310;PSERGIPE I-steam;0;0;FALSE;FALSE;6086
311;POTIGUAR-unit1;0;0;FALSE;FALSE;9214
312;POTIGUAR-unit2;0;0;FALSE;FALSE;9214
313;POTIGUAR-unit3;0;0;FALSE;FALSE;9214
314;POTIGUAR-unit4;0;0;FALSE;FALSE;9214
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;9214
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;9214
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;9214
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;9214
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;9214
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;9334
321;PROSPERIDA-unit1;9.34;1;FALSE;FALSE;372
322;PROSPERIDA-unit2;9.34;1;FALSE;FALSE;312
323;PROSPERIDA-unit3;9.32;1;FALSE;FALSE;2832
324;SYKUE I;0;0;FALSE;FALSE;1126
325;TERMOCABO-unit1;0;0;FALSE;FALSE;1319
326;TERMOCABO-unit2;0;0;FALSE;FALSE;1319
327;TERMOCABO-unit3;0;0;FALSE;FALSE;1319
328;PARNAIB_IV;0;0;FALSE;FALSE;696
</Thermal plants>
</END>
