<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
196;UTE VIANA-unit1;777.77;
197;UTE VIANA-unit2;777.77;
198;UTE VIANA-unit3;777.77;
199;UTE VIANA-unit4;777.77;
200;CAMPINA GRAN-unit1;720.77;
201;CAMPINA GRAN-unit2;720.77;
202;CAMPINA GRAN-unit3;720.77;
203;CAMPINA GRAN-unit4;720.77;
204;SUAPE 2-unit1;790.62;
205;SUAPE 2-unit2;790.62;
206;SUAPE 2-unit3;790.62;
207;SUAPE 2-unit4;790.62;
208;SUAPE 2-unit5;790.62;
209;SUAPE 2-unit6;790.62;
210;SUAPE 2-unit7;790.62;
211;SUAPE 2-unit8;790.62;
212;SUAPE 2-unit9;790.62;
213;SUAPE 2-unit10;790.62;
214;SUAPE 2-unit11;790.62;
215;SUAPE 2-unit12;790.62;
216;SUAPE 2-unit13;790.62;
217;SUAPE 2-unit14;790.62;
218;SUAPE 2-unit15;790.62;
219;SUAPE 2-unit16;790.62;
220;SUAPE 2-unit17;790.62;
221;GLOBAL I-unit1;881.71;
222;GLOBAL I-unit2;881.71;
223;GLOBAL I-unit3;881.71;
224;GLOBAL I-unit4;881.71;
225;GLOBAL II-unit1;881.71;
226;GLOBAL II-unit2;881.71;
227;GLOBAL II-unit3;881.71;
228;GLOBAL II-unit4;881.71;
229;IGARAPE;939.55;
230;CAMACARI MI-unit1;1165.8;
231;CAMACARI MI-unit2;1165.8;
232;CAMACARI MI-unit3;1165.8;
233;CAMACARI MI-unit4;1165.8;
234;MAUA 3-unit1;63.95;
235;MAUA 3-unit2;63.95;
236;MAUA 3-unit3;63.95;
237;PERNAMBUCO3-unit1;667.48;
238;PERNAMBUCO3-unit2;667.48;
239;PERNAMBUCO3-unit3;667.48;
240;PERNAMBUCO3-unit4;667.48;
241;PALMEIRAS-unit1;923.83;
242;PALMEIRAS-unit2;923.83;
243;GOIANIA 2-unit1;1218.35;
244;GOIANIA 2-unit2;1218.35;
245;PETROLINA(L)-unit1;1279.05;
246;PETROLINA(L)-unit2;1279.05;
247;PETROLINA(L)-unit3;1279.05;
248;PETROLINA(L)-unit4;1279.05;
249;PETROLINA(L)-unit5;1279.05;
250;PETROLINA(L)-unit6;1279.05;
251;PETROLINA(L)-unit7;1279.05;
252;PETROLINA(L)-unit8;1279.05;
253;P.FERRO-unit1;1378.14;
254;P.FERRO-unit2;1378.14;
255;P.FERRO-unit3;1378.14;
256;P.FERRO-unit4;1378.14;
257;P.FERRO-unit5;1378.14;
258;P.FERRO-unit6;1378.14;
259;P.FERRO-unit7;1378.14;
260;T.MANAUS-unit1;1378.14;
261;T.MANAUS-unit2;1378.14;
262;T.MANAUS-unit3;1378.14;
263;T.MANAUS-unit4;1378.14;
264;T.MANAUS-unit5;1378.14;
265;T.MANAUS-unit6;1378.14;
266;T.MANAUS-unit7;1378.14;
267;T.MANAUS-unit8;1378.14;
268;T.MANAUS-unit9;1378.14;
269;T.MANAUS-unit10;1378.14;
270;T.MANAUS-unit11;1378.14;
271;T.MANAUS-unit12;1378.14;
272;ATLANTICO-unit1;182.77;
273;ATLANTICO-unit2;182.77;
274;ATLANTICO 2;182.77;
275;S.CRUZ 34-unit1;310.41;
276;S.CRUZ 34-unit2;310.41;
277;S.CRUZ NV-unit1;116.57;
278;S.CRUZ NV-unit2;116.57;
279;PIRATININGA 12-unit1;470.34;
280;PIRATININGA 12-unit2;470.34;
281;CAMPOS-unit1;978.1;
282;CAMPOS-unit2;978.1;
283;DAIA-unit1;1162.38;
284;DAIA-unit2;1162.38;
285;DAIA-unit3;1162.38;
286;STA VITORIA;116.91;
287;XAVANTES-unit1;1671.57;
288;XAVANTES-unit2;1671.57;
289;ALTOS;1009.78;
290;ARACATI;1009.78;
291;BAHIA-unit1;729.37;
292;BAHIA-unit2;729.37;
293;BAHIA-unit3;729.37;
294;BATURITE;1009.78;
295;IGUATU;1009.78;
296;JUAZEIRO N;1009.78;
297;MARAMBAIA;1009.78;
298;MURICY-unit1;1165.8;
299;MURICY-unit2;1165.8;
300;MURICY-unit3;1165.8;
301;MURICY-unit4;1165.8;
302;MURICY-unit5;1165.8;
303;MURICY-unit6;1165.8;
304;MURICY-unit7;1165.8;
305;MURICY-unit8;1165.8;
306;NAZARIA;1009.78;
307;PSERGIPE I-gas1;214.84;
308;PSERGIPE I-gas2;214.84;
309;PSERGIPE I-gas3;214.84;
310;PSERGIPE I-steam;214.84;
311;POTIGUAR-unit1;1221.88;
312;POTIGUAR-unit2;1221.88;
313;POTIGUAR-unit3;1221.88;
314;POTIGUAR-unit4;1221.88;
315;POTIGUAR_3-unit1;1221.87;
316;POTIGUAR_3-unit2;1221.87;
317;POTIGUAR_3-unit3;1221.87;
318;POTIGUAR_3-unit4;1221.87;
319;POTIGUAR_3-unit5;1221.87;
320;POTIGUAR_3-unit6;1221.87;
321;PROSPERIDA-unit1;159.37;
322;PROSPERIDA-unit2;159.37;
323;PROSPERIDA-unit3;159.37;
324;SYKUE I;510.12;
325;TERMOCABO-unit1;768.31;
326;TERMOCABO-unit2;768.31;
327;TERMOCABO-unit3;768.31;
328;PARNAIB_IV;151.69;
</END>
