<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;2876
178;GERAMAR II-unit2;0;0;FALSE;FALSE;2876
179;GERAMAR II-unit3;0;0;FALSE;FALSE;2876
180;GERAMAR II-unit4;0;0;FALSE;FALSE;2876
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;760
197;UTE VIANA-unit2;0;0;FALSE;FALSE;736
198;UTE VIANA-unit3;0;0;FALSE;FALSE;736
199;UTE VIANA-unit4;0;0;FALSE;FALSE;736
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;189
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;189
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;189
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;189
204;SUAPE 2-unit1;0;0;FALSE;FALSE;2876
205;SUAPE 2-unit2;0;0;FALSE;FALSE;2876
206;SUAPE 2-unit3;0;0;FALSE;FALSE;2876
207;SUAPE 2-unit4;0;0;FALSE;FALSE;2876
208;SUAPE 2-unit5;0;0;FALSE;FALSE;2876
209;SUAPE 2-unit6;0;0;FALSE;FALSE;2876
210;SUAPE 2-unit7;0;0;FALSE;FALSE;2876
211;SUAPE 2-unit8;0;0;FALSE;FALSE;2876
212;SUAPE 2-unit9;0;0;FALSE;FALSE;2876
213;SUAPE 2-unit10;0;0;FALSE;FALSE;2876
214;SUAPE 2-unit11;0;0;FALSE;FALSE;2876
215;SUAPE 2-unit12;0;0;FALSE;FALSE;2876
216;SUAPE 2-unit13;0;0;FALSE;FALSE;2876
217;SUAPE 2-unit14;0;0;FALSE;FALSE;2876
218;SUAPE 2-unit15;0;0;FALSE;FALSE;2876
219;SUAPE 2-unit16;0;0;FALSE;FALSE;2876
220;SUAPE 2-unit17;0;0;FALSE;FALSE;2876
221;GLOBAL I-unit1;0;0;FALSE;FALSE;308
222;GLOBAL I-unit2;0;0;FALSE;FALSE;308
223;GLOBAL I-unit3;0;0;FALSE;FALSE;308
224;GLOBAL I-unit4;0;0;FALSE;FALSE;2876
225;GLOBAL II-unit1;0;0;FALSE;FALSE;2876
226;GLOBAL II-unit2;0;0;FALSE;FALSE;2876
227;GLOBAL II-unit3;0;0;FALSE;FALSE;308
228;GLOBAL II-unit4;0;0;FALSE;FALSE;2876
229;IGARAPE;0;0;FALSE;FALSE;1705
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;2097
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;2544
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;2074
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;2075
234;MAUA 3-unit1;189.6;1;FALSE;FALSE;1896
235;MAUA 3-unit2;189.6;1;FALSE;FALSE;1896
236;MAUA 3-unit3;190.80000000000004;1;FALSE;FALSE;1896
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;190
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;190
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;190
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;190
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;2876
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;2876
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;2876
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;2876
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;2544
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;2544
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;2544
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;2544
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;2544
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;2544
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;2544
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;2544
253;P.FERRO-unit1;0;0;FALSE;FALSE;190
254;P.FERRO-unit2;0;0;FALSE;FALSE;190
255;P.FERRO-unit3;0;0;FALSE;FALSE;190
256;P.FERRO-unit4;0;0;FALSE;FALSE;190
257;P.FERRO-unit5;0;0;FALSE;FALSE;190
258;P.FERRO-unit6;0;0;FALSE;FALSE;190
259;P.FERRO-unit7;0;0;FALSE;FALSE;190
260;T.MANAUS-unit1;0;0;FALSE;FALSE;190
261;T.MANAUS-unit2;0;0;FALSE;FALSE;190
262;T.MANAUS-unit3;0;0;FALSE;FALSE;190
263;T.MANAUS-unit4;0;0;FALSE;FALSE;190
264;T.MANAUS-unit5;0;0;FALSE;FALSE;190
265;T.MANAUS-unit6;0;0;FALSE;FALSE;190
266;T.MANAUS-unit7;0;0;FALSE;FALSE;190
267;T.MANAUS-unit8;0;0;FALSE;FALSE;190
268;T.MANAUS-unit9;0;0;FALSE;FALSE;190
269;T.MANAUS-unit10;0;0;FALSE;FALSE;190
270;T.MANAUS-unit11;0;0;FALSE;FALSE;190
271;T.MANAUS-unit12;0;0;FALSE;FALSE;190
272;ATLANTICO-unit1;0.0;0;FALSE;FALSE;3600
273;ATLANTICO-unit2;0.0;0;FALSE;FALSE;3600
274;ATLANTICO 2;0.0;0;FALSE;FALSE;3600
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;2876
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;2876
277;S.CRUZ NV-unit1;175.0;1;FALSE;FALSE;1248
278;S.CRUZ NV-unit2;175.0;1;FALSE;FALSE;144
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;2876
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;2876
281;CAMPOS-unit1;0;0;FALSE;FALSE;2876
282;CAMPOS-unit2;0;0;FALSE;FALSE;2876
283;DAIA-unit1;0;0;FALSE;FALSE;2876
284;DAIA-unit2;0;0;FALSE;FALSE;2876
285;DAIA-unit3;0;0;FALSE;FALSE;2876
286;STA VITORIA;0.0;0;FALSE;FALSE;3600
287;XAVANTES-unit1;0;0;FALSE;FALSE;2546
288;XAVANTES-unit2;0;0;FALSE;FALSE;2546
289;ALTOS;0;0;FALSE;FALSE;2876
290;ARACATI;0;0;FALSE;FALSE;2876
291;BAHIA-unit1;0;0;FALSE;FALSE;308
292;BAHIA-unit2;0;0;FALSE;FALSE;308
293;BAHIA-unit3;0;0;FALSE;FALSE;308
294;BATURITE;0;0;FALSE;FALSE;2876
295;IGUATU;0;0;FALSE;FALSE;2876
296;JUAZEIRO N;0;0;FALSE;FALSE;2876
297;MARAMBAIA;0;0;FALSE;FALSE;2876
298;MURICY-unit1;0;0;FALSE;FALSE;308
299;MURICY-unit2;0;0;FALSE;FALSE;2544
300;MURICY-unit3;0;0;FALSE;FALSE;308
301;MURICY-unit4;0;0;FALSE;FALSE;2544
302;MURICY-unit5;0;0;FALSE;FALSE;308
303;MURICY-unit6;0;0;FALSE;FALSE;308
304;MURICY-unit7;0;0;FALSE;FALSE;308
305;MURICY-unit8;0;0;FALSE;FALSE;2544
306;NAZARIA;0;0;FALSE;FALSE;2876
307;PSERGIPE I-gas1;0.0;0;FALSE;FALSE;3600
308;PSERGIPE I-gas2;0.0;0;FALSE;FALSE;3600
309;PSERGIPE I-gas3;0.0;0;FALSE;FALSE;3600
310;PSERGIPE I-steam;0.0;0;FALSE;FALSE;3600
311;POTIGUAR-unit1;0;0;FALSE;FALSE;190
312;POTIGUAR-unit2;0;0;FALSE;FALSE;190
313;POTIGUAR-unit3;0;0;FALSE;FALSE;190
314;POTIGUAR-unit4;0;0;FALSE;FALSE;190
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;190
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;190
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;190
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;190
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;190
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;310
321;PROSPERIDA-unit1;8.7;1;FALSE;FALSE;496
322;PROSPERIDA-unit2;9.3;1;FALSE;FALSE;496
323;PROSPERIDA-unit3;0;0;FALSE;FALSE;102
324;SYKUE I;24.0;1;FALSE;FALSE;250
325;TERMOCABO-unit1;0;0;FALSE;FALSE;308
326;TERMOCABO-unit2;0;0;FALSE;FALSE;308
327;TERMOCABO-unit3;0;0;FALSE;FALSE;188
328;PARNAIB_IV;0;0;FALSE;FALSE;496
</Thermal plants>
</END>
