<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
29;MANAUARA-unit2;16.7;1;FALSE;FALSE;2296
30;MANAUARA-unit3;10.0;1;FALSE;FALSE;2296
31;MANAUARA-unit4;10.0;1;FALSE;FALSE;96
32;MANAUARA-unit5;11.6;1;FALSE;FALSE;2296
33;N.FLU_DESSEM-unit1;177.7;1;FALSE;FALSE;3212
34;N.FLU_DESSEM-unit2;178.2;1;FALSE;FALSE;3212
35;N.FLU_DESSEM-unit3;179.8;1;FALSE;FALSE;3212
36;N.FLU_DESSEM-unit4;189.30000000000007;1;FALSE;FALSE;3212
37;P. NEGRA-unit1;16.5;1;FALSE;FALSE;2818
38;P. NEGRA-unit2;16.5;1;FALSE;FALSE;2818
39;P. NEGRA-unit3;16.5;1;FALSE;FALSE;2818
40;P. NEGRA-unit4;14.499999999999998;1;FALSE;FALSE;2818
41;TERMORIO-unit1;105.0;1;FALSE;FALSE;934
42;TERMORIO-unit2;105.0;1;FALSE;FALSE;934
43;TERMORIO-unit3;105.0;1;FALSE;FALSE;934
44;TERMORIO-unit4;105.0;1;FALSE;FALSE;934
45;TERMORIO-unit5;105.0;1;FALSE;FALSE;934
46;TERMORIO-unit6;105.0;1;FALSE;FALSE;934
47;TERMORIO-unit7;110.00000000000001;1;FALSE;FALSE;934
48;TERMORIO-unit8;109.99999999999997;1;FALSE;FALSE;934
49;T.LAGOAS-unit1;45.0;1;FALSE;FALSE;2880
50;T.LAGOAS-unit2;45.0;1;FALSE;FALSE;2880
51;T.LAGOAS-unit3;45.0;1;FALSE;FALSE;2880
52;T.LAGOAS-unit4;45.0;1;FALSE;FALSE;2880
53;T.LAGOAS-unit5;45.0;1;FALSE;FALSE;2880
54;T.LAGOAS-unit6;45.0;1;FALSE;FALSE;2880
55;MARANHAO 3-unit1;155.0;1;FALSE;FALSE;1415
56;MARANHAO 3-unit2;155.0;1;FALSE;FALSE;1415
57;MARANHAO 3-unit3;181.2;1;FALSE;FALSE;1415
58;TERMOPERNAMB-unit1;164.7;1;FALSE;FALSE;2405
59;TERMOPERNAMB-unit2;160.5;1;FALSE;FALSE;2405
60;TERMOPERNAMB-unit3;207.80000000000004;1;FALSE;FALSE;2405
61;B FLUMINENSE-unit1;150.0;1;FALSE;FALSE;672
62;B FLUMINENSE-unit2;150.0;1;FALSE;FALSE;672
63;B FLUMINENSE-unit3;229.99999999999997;1;FALSE;FALSE;672
64;MARANHAO 4-unit1;168.8;1;FALSE;FALSE;2209
65;MARANHAO 4-unit2;168.8;1;FALSE;FALSE;2376
66;MARANHAO 5-unit1;168.8;1;FALSE;FALSE;2233
67;MARANHAO 5-unit2;168.8;1;FALSE;FALSE;360
68;FORTALEZA-unit1;0;0;FALSE;FALSE;277
69;FORTALEZA-unit2;0;0;FALSE;FALSE;1705
70;FORTALEZA-unit3;110.00000000000001;1;FALSE;FALSE;312
71;LINHARES-unit1;51.0;1;FALSE;FALSE;817
72;LINHARES-unit2;51.0;1;FALSE;FALSE;817
73;LINHARES-unit3;51.0;1;FALSE;FALSE;817
74;LINHARES-unit4;51.0;1;FALSE;FALSE;817
75;N VENECIA;0;0;FALSE;FALSE;1167
76;J.DEFORA-unit1;40.9;1;FALSE;FALSE;279
77;J.DEFORA-unit2;43.1;1;FALSE;FALSE;279
78;RALMEIDA(L)-unit1;0;0;FALSE;FALSE;158
79;RALMEIDA(L)-unit2;0;0;FALSE;FALSE;2164
80;RALMEIDA(L)-unit3;0;0;FALSE;FALSE;527
81;RALMEIDA(L)-unit4;0;0;FALSE;FALSE;2880
82;IBIRITE-gas;0;0;FALSE;FALSE;142
83;IBIRITE-steam;0.0;0;FALSE;FALSE;3600
84;TERMOCEARA(L)-unit1;0;0;FALSE;FALSE;216
85;TERMOCEARA(L)-unit2;0;0;FALSE;FALSE;192
86;TERMOCEARA(L)-unit3;0;0;FALSE;FALSE;192
87;TERMOCEARA(L)-unit4;0;0;FALSE;FALSE;216
88;TERMOBAHIA;0;0;FALSE;FALSE;39
89;VALE DO ACU-unit1;0;0;FALSE;FALSE;1800
90;VALE DO ACU-unit2;155.0;1;FALSE;FALSE;1799
91;URUGUAIANA-unit1;0;0;FALSE;FALSE;3212
92;URUGUAIANA-unit2;0;0;FALSE;FALSE;3212
93;URUGUAIANA-unit3;0;0;FALSE;FALSE;3212
94;M.COVAS-unit1;0;0;FALSE;FALSE;649
95;M.COVAS-unit2;0;0;FALSE;FALSE;649
96;M.COVAS-unit3;0;0;FALSE;FALSE;649
97;NPIRATININGA-unit1;0;0;FALSE;FALSE;5928
98;NPIRATININGA-unit2;0;0;FALSE;FALSE;5928
99;NPIRATININGA-unit3;0;0;FALSE;FALSE;5928
100;NPIRATININGA-unit4;0;0;FALSE;FALSE;5391
101;NPIRATININGA-unit5;0;0;FALSE;FALSE;5391
102;NPIRATININGA-unit6;0;0;FALSE;FALSE;2387
103;TERMOMACAE-unit1;0;0;FALSE;FALSE;476
104;TERMOMACAE-unit2;0;0;FALSE;FALSE;2880
105;TERMOMACAE-unit3;0;0;FALSE;FALSE;2880
106;TERMOMACAE-unit4;0;0;FALSE;FALSE;2880
107;TERMOMACAE-unit5;0;0;FALSE;FALSE;2880
108;TERMOMACAE-unit6;0;0;FALSE;FALSE;2880
109;TERMOMACAE-unit7;0;0;FALSE;FALSE;2880
110;TERMOMACAE-unit8;0;0;FALSE;FALSE;2880
111;TERMOMACAE-unit9;0;0;FALSE;FALSE;2880
112;TERMOMACAE-unit10;0;0;FALSE;FALSE;2880
113;TERMOMACAE-unit11;0;0;FALSE;FALSE;2880
114;TERMOMACAE-unit12;0;0;FALSE;FALSE;480
115;TERMOMACAE-unit13;0;0;FALSE;FALSE;2880
116;TERMOMACAE-unit14;0;0;FALSE;FALSE;580
117;TERMOMACAE-unit15;0;0;FALSE;FALSE;2880
118;TERMOMACAE-unit16;0;0;FALSE;FALSE;2880
119;TERMOMACAE-unit17;0;0;FALSE;FALSE;2880
120;TERMOMACAE-unit18;0;0;FALSE;FALSE;2880
121;TERMOMACAE-unit19;0;0;FALSE;FALSE;480
122;TERMOMACAE-unit20;0;0;FALSE;FALSE;2880
123;S.TIARAJU(L)-gas;0;0;FALSE;FALSE;120
124;S.TIARAJU(L)-steam;0.0;0;FALSE;FALSE;3600
125;TNORTE 2-unit1;0;0;FALSE;FALSE;2880
126;TNORTE 2-unit2;0;0;FALSE;FALSE;2880
127;TNORTE 2-unit3;0;0;FALSE;FALSE;2880
128;TNORTE 2-unit4;0;0;FALSE;FALSE;2880
129;APAREC B1-unit1;43.0;1;FALSE;FALSE;432
130;APAREC B1-unit2;0;0;FALSE;FALSE;432
131;APAREC B1-unit3;0;0;FALSE;FALSE;1015
132;APAREC B1-unit4;40.0;1;FALSE;FALSE;507
133;SUZANO MA;0.0;0;FALSE;FALSE;3600
134;ANGRA 2;1350.0;1;FALSE;FALSE;2880
135;ANGRA 1;0;0;FALSE;FALSE;480
136;CRIST.ROCHA-unit1;17.1;1;FALSE;FALSE;3212
137;CRIST.ROCHA-unit2;17.1;1;FALSE;FALSE;3212
138;CRIST.ROCHA-unit3;17.1;1;FALSE;FALSE;504
139;CRIST.ROCHA-unit4;4.0;1;FALSE;FALSE;432
140;CRIST.ROCHA-unit5;9.7;1;FALSE;FALSE;1921
141;TAMBAQUI-unit1;10.0;1;FALSE;FALSE;504
142;TAMBAQUI-unit2;25.0;1;FALSE;FALSE;1336
143;TAMBAQUI-unit3;25.0;1;FALSE;FALSE;480
144;MARACANAU-unit1;0;0;FALSE;FALSE;525
145;MARACANAU-unit2;0;0;FALSE;FALSE;3212
146;MARACANAU-unit3;0;0;FALSE;FALSE;525
147;MARACANAU-unit4;0;0;FALSE;FALSE;525
148;MARACANAU-unit5;0;0;FALSE;FALSE;525
149;MARACANAU-unit6;0;0;FALSE;FALSE;525
150;MARACANAU-unit7;0;0;FALSE;FALSE;525
151;MARACANAU-unit8;0;0;FALSE;FALSE;525
152;T.NORDESTE-unit1;0;0;FALSE;FALSE;1110
153;T.NORDESTE-unit2;0;0;FALSE;FALSE;717
154;T.NORDESTE-unit3;0;0;FALSE;FALSE;1110
155;T.PARAIBA-unit1;0;0;FALSE;FALSE;518
156;T.PARAIBA-unit2;0;0;FALSE;FALSE;558
157;T.PARAIBA-unit3;0;0;FALSE;FALSE;508
158;GERAMAR I-unit1;0;0;FALSE;FALSE;3212
159;GERAMAR I-unit2;0;0;FALSE;FALSE;3212
160;GERAMAR I-unit3;0;0;FALSE;FALSE;3212
161;GERAMAR I-unit4;0;0;FALSE;FALSE;3212
162;GERAMAR I-unit5;0.0;0;FALSE;FALSE;3600
163;GERAMAR I-unit6;0.0;0;FALSE;FALSE;3600
164;GERAMAR I-unit7;0.0;0;FALSE;FALSE;3600
165;GERAMAR I-unit8;0.0;0;FALSE;FALSE;3600
166;GERAMAR I-unit9;0.0;0;FALSE;FALSE;3600
167;GERAMAR I-unit10;0.0;0;FALSE;FALSE;3600
168;GERAMAR I-unit11;0.0;0;FALSE;FALSE;3600
169;GERAMAR I-unit12;0.0;0;FALSE;FALSE;3600
170;GERAMAR I-unit13;0.0;0;FALSE;FALSE;3600
171;GERAMAR I-unit14;0.0;0;FALSE;FALSE;3600
172;GERAMAR I-unit15;0.0;0;FALSE;FALSE;3600
173;GERAMAR I-unit16;0.0;0;FALSE;FALSE;3600
174;GERAMAR I-unit17;0.0;0;FALSE;FALSE;3600
175;GERAMAR I-unit18;0.0;0;FALSE;FALSE;3600
176;GERAMAR I-unit19;0.0;0;FALSE;FALSE;3600
177;GERAMAR II-unit1;0;0;FALSE;FALSE;3212
178;GERAMAR II-unit2;0;0;FALSE;FALSE;3212
179;GERAMAR II-unit3;0;0;FALSE;FALSE;3212
180;GERAMAR II-unit4;0;0;FALSE;FALSE;3212
181;GERAMAR II-unit5;0.0;0;FALSE;FALSE;3600
182;GERAMAR II-unit6;0.0;0;FALSE;FALSE;3600
183;GERAMAR II-unit7;0.0;0;FALSE;FALSE;3600
184;GERAMAR II-unit8;0.0;0;FALSE;FALSE;3600
185;GERAMAR II-unit9;0.0;0;FALSE;FALSE;3600
186;GERAMAR II-unit10;0.0;0;FALSE;FALSE;3600
187;GERAMAR II-unit11;0.0;0;FALSE;FALSE;3600
188;GERAMAR II-unit12;0.0;0;FALSE;FALSE;3600
189;GERAMAR II-unit13;0.0;0;FALSE;FALSE;3600
190;GERAMAR II-unit14;0.0;0;FALSE;FALSE;3600
191;GERAMAR II-unit15;0.0;0;FALSE;FALSE;3600
192;GERAMAR II-unit16;0.0;0;FALSE;FALSE;3600
193;GERAMAR II-unit17;0.0;0;FALSE;FALSE;3600
194;GERAMAR II-unit18;0.0;0;FALSE;FALSE;3600
195;GERAMAR II-unit19;0.0;0;FALSE;FALSE;3600
196;UTE VIANA-unit1;0;0;FALSE;FALSE;1096
197;UTE VIANA-unit2;0;0;FALSE;FALSE;1072
198;UTE VIANA-unit3;0;0;FALSE;FALSE;1072
199;UTE VIANA-unit4;0;0;FALSE;FALSE;1072
200;CAMPINA GRAN-unit1;0;0;FALSE;FALSE;525
201;CAMPINA GRAN-unit2;0;0;FALSE;FALSE;525
202;CAMPINA GRAN-unit3;0;0;FALSE;FALSE;525
203;CAMPINA GRAN-unit4;0;0;FALSE;FALSE;525
204;SUAPE 2-unit1;0;0;FALSE;FALSE;3212
205;SUAPE 2-unit2;0;0;FALSE;FALSE;3212
206;SUAPE 2-unit3;0;0;FALSE;FALSE;3212
207;SUAPE 2-unit4;0;0;FALSE;FALSE;3212
208;SUAPE 2-unit5;0;0;FALSE;FALSE;3212
209;SUAPE 2-unit6;0;0;FALSE;FALSE;3212
210;SUAPE 2-unit7;0;0;FALSE;FALSE;3212
211;SUAPE 2-unit8;0;0;FALSE;FALSE;3212
212;SUAPE 2-unit9;0;0;FALSE;FALSE;3212
213;SUAPE 2-unit10;0;0;FALSE;FALSE;3212
214;SUAPE 2-unit11;0;0;FALSE;FALSE;3212
215;SUAPE 2-unit12;0;0;FALSE;FALSE;3212
216;SUAPE 2-unit13;0;0;FALSE;FALSE;3212
217;SUAPE 2-unit14;0;0;FALSE;FALSE;3212
218;SUAPE 2-unit15;0;0;FALSE;FALSE;3212
219;SUAPE 2-unit16;0;0;FALSE;FALSE;3212
220;SUAPE 2-unit17;0;0;FALSE;FALSE;3212
221;GLOBAL I-unit1;0;0;FALSE;FALSE;644
222;GLOBAL I-unit2;0;0;FALSE;FALSE;644
223;GLOBAL I-unit3;0;0;FALSE;FALSE;644
224;GLOBAL I-unit4;0;0;FALSE;FALSE;3212
225;GLOBAL II-unit1;0;0;FALSE;FALSE;3212
226;GLOBAL II-unit2;0;0;FALSE;FALSE;3212
227;GLOBAL II-unit3;0;0;FALSE;FALSE;644
228;GLOBAL II-unit4;0;0;FALSE;FALSE;3212
229;IGARAPE;0;0;FALSE;FALSE;2041
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;2433
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;2880
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;2410
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;2411
234;MAUA 3-unit1;189.6;1;FALSE;FALSE;2232
235;MAUA 3-unit2;189.6;1;FALSE;FALSE;2232
236;MAUA 3-unit3;190.80000000000004;1;FALSE;FALSE;2232
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;526
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;526
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;526
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;526
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;3212
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;3212
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;3212
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;3212
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;2880
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;2880
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;2880
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;2880
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;2880
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;2880
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;2880
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;2880
253;P.FERRO-unit1;0;0;FALSE;FALSE;526
254;P.FERRO-unit2;0;0;FALSE;FALSE;526
255;P.FERRO-unit3;0;0;FALSE;FALSE;526
256;P.FERRO-unit4;0;0;FALSE;FALSE;526
257;P.FERRO-unit5;0;0;FALSE;FALSE;526
258;P.FERRO-unit6;0;0;FALSE;FALSE;526
259;P.FERRO-unit7;0;0;FALSE;FALSE;526
260;T.MANAUS-unit1;0;0;FALSE;FALSE;526
261;T.MANAUS-unit2;0;0;FALSE;FALSE;526
262;T.MANAUS-unit3;0;0;FALSE;FALSE;526
263;T.MANAUS-unit4;0;0;FALSE;FALSE;526
264;T.MANAUS-unit5;0;0;FALSE;FALSE;526
265;T.MANAUS-unit6;0;0;FALSE;FALSE;526
266;T.MANAUS-unit7;0;0;FALSE;FALSE;526
267;T.MANAUS-unit8;0;0;FALSE;FALSE;526
268;T.MANAUS-unit9;0;0;FALSE;FALSE;526
269;T.MANAUS-unit10;0;0;FALSE;FALSE;526
270;T.MANAUS-unit11;0;0;FALSE;FALSE;526
271;T.MANAUS-unit12;0;0;FALSE;FALSE;526
272;ATLANTICO-unit1;0.0;0;FALSE;FALSE;3600
273;ATLANTICO-unit2;0.0;0;FALSE;FALSE;3600
274;ATLANTICO 2;0.0;0;FALSE;FALSE;3600
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;3212
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;3212
277;S.CRUZ NV-unit1;175.0;1;FALSE;FALSE;1584
278;S.CRUZ NV-unit2;175.0;1;FALSE;FALSE;480
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;3212
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;3212
281;CAMPOS-unit1;0;0;FALSE;FALSE;3212
282;CAMPOS-unit2;0;0;FALSE;FALSE;3212
283;DAIA-unit1;0;0;FALSE;FALSE;3212
284;DAIA-unit2;0;0;FALSE;FALSE;3212
285;DAIA-unit3;0;0;FALSE;FALSE;3212
286;STA VITORIA;0.0;0;FALSE;FALSE;3600
287;XAVANTES-unit1;0;0;FALSE;FALSE;2882
288;XAVANTES-unit2;0;0;FALSE;FALSE;2882
289;ALTOS;0;0;FALSE;FALSE;3212
290;ARACATI;0;0;FALSE;FALSE;3212
291;BAHIA-unit1;0;0;FALSE;FALSE;644
292;BAHIA-unit2;0;0;FALSE;FALSE;644
293;BAHIA-unit3;0;0;FALSE;FALSE;644
294;BATURITE;0;0;FALSE;FALSE;3212
295;IGUATU;0;0;FALSE;FALSE;3212
296;JUAZEIRO N;0;0;FALSE;FALSE;3212
297;MARAMBAIA;0;0;FALSE;FALSE;3212
298;MURICY-unit1;0;0;FALSE;FALSE;644
299;MURICY-unit2;0;0;FALSE;FALSE;2880
300;MURICY-unit3;0;0;FALSE;FALSE;644
301;MURICY-unit4;0;0;FALSE;FALSE;2880
302;MURICY-unit5;0;0;FALSE;FALSE;644
303;MURICY-unit6;0;0;FALSE;FALSE;644
304;MURICY-unit7;0;0;FALSE;FALSE;644
305;MURICY-unit8;0;0;FALSE;FALSE;2880
306;NAZARIA;0;0;FALSE;FALSE;3212
307;PSERGIPE I-gas1;0.0;0;FALSE;FALSE;3600
308;PSERGIPE I-gas2;0.0;0;FALSE;FALSE;3600
309;PSERGIPE I-gas3;0.0;0;FALSE;FALSE;3600
310;PSERGIPE I-steam;0.0;0;FALSE;FALSE;3600
311;POTIGUAR-unit1;0;0;FALSE;FALSE;526
312;POTIGUAR-unit2;0;0;FALSE;FALSE;526
313;POTIGUAR-unit3;0;0;FALSE;FALSE;526
314;POTIGUAR-unit4;0;0;FALSE;FALSE;526
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;526
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;526
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;526
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;526
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;526
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;646
321;PROSPERIDA-unit1;9.3;1;FALSE;FALSE;832
322;PROSPERIDA-unit2;8.7;1;FALSE;FALSE;832
323;PROSPERIDA-unit3;0;0;FALSE;FALSE;438
324;SYKUE I;24.0;1;FALSE;FALSE;73
325;TERMOCABO-unit1;0;0;FALSE;FALSE;644
326;TERMOCABO-unit2;0;0;FALSE;FALSE;644
327;TERMOCABO-unit3;0;0;FALSE;FALSE;644
328;PARNAIB_IV;0;0;FALSE;FALSE;832
</Thermal plants>
</END>
