<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus14;6.84459;6.57556;6.39629;6.29044;6.35797;6.48954;6.85799;7.12676;7.28218;7.45609;7.3907;7.42527;7.18973;7.12837;7.09755;7.21465;7.83043;8.5609;8.35135;8.49177;8.4781;8.0866;7.66322;7.15543;6.80949;6.55519;6.2607;6.34323;6.40915;6.81405;7.29049;7.57533;7.80176;8.13671;8.17637;8.05499;
Bus15;30.2531;29.06397;28.2716;27.80377;28.10224;28.68378;30.31232;31.50028;32.18723;32.9559;32.66691;32.8197;31.77861;31.50738;31.37118;31.88876;34.61051;37.83918;36.91298;37.5336;37.4732;35.74279;33.87144;31.62701;30.09795;28.97395;27.6723;28.03709;28.32846;30.11808;32.22394;33.48296;34.48378;35.96428;36.13957;35.60303;
Bus16;15.51441;14.9046;14.49826;14.25834;14.4114;14.70963;15.54478;16.15399;16.50627;16.90046;16.75226;16.83061;16.29672;16.15763;16.08778;16.35321;17.74898;19.40471;18.92973;19.248;19.21703;18.32964;17.36997;16.21898;15.43484;14.85844;14.19092;14.378;14.52741;15.44517;16.5251;17.17075;17.68399;18.44322;18.53311;18.25797;
Bus17;34.31423;32.96547;32.06674;31.5361;31.87463;32.53424;34.3814;35.72882;36.50799;37.37985;37.05206;37.22536;36.04452;35.73688;35.58239;36.16945;39.25656;42.91865;41.86812;42.57205;42.50354;40.54085;38.41829;35.87256;34.13825;32.86337;31.38698;31.80075;32.13122;34.16108;36.54963;37.97766;39.11282;40.79206;40.99088;40.38233;
Bus18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus19;12.84249;12.3377;12.00134;11.80274;11.92944;12.1763;12.86762;13.37191;13.66352;13.98983;13.86715;13.93201;13.49007;13.37493;13.31711;13.53682;14.69221;16.06279;15.66961;15.93307;15.90743;15.17287;14.37848;13.42571;12.77662;12.29948;11.74693;11.90179;12.02547;12.78517;13.67911;14.21356;14.63841;15.26689;15.3413;15.11354;
Bus20;0.70981;0.68191;0.66332;0.65234;0.65935;0.67299;0.7112;0.73907;0.75519;0.77322;0.76644;0.77003;0.7456;0.73924;0.73604;0.74819;0.81204;0.8878;0.86607;0.88063;0.87921;0.83861;0.7947;0.74204;0.70617;0.6798;0.64926;0.65782;0.66465;0.70664;0.75605;0.78559;0.80907;0.84381;0.84792;0.83533;
Bus21;81.72952;78.51704;76.37645;75.11257;75.91889;77.48994;81.8895;85.09879;86.9546;89.0312;88.25047;88.66323;85.85071;85.11798;84.75002;86.14828;93.50115;102.22349;99.72134;101.39797;101.23479;96.56005;91.50455;85.44115;81.31036;78.27386;74.75741;75.74291;76.53003;81.36475;87.05379;90.45506;93.15879;97.15839;97.63195;96.18249;
Bus22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus23;9.94748;9.55648;9.29594;9.14211;9.24025;9.43147;9.96695;10.35756;10.58343;10.83618;10.74116;10.79139;10.44908;10.35989;10.31511;10.48529;11.38023;12.44184;12.1373;12.34137;12.3215;11.75253;11.13722;10.39923;9.89646;9.52688;9.09889;9.21883;9.31464;9.90308;10.5955;11.00948;11.33856;11.82536;11.88299;11.70658;
Bus24;8.73066;8.38749;8.15882;8.02381;8.10995;8.27777;8.74775;9.09058;9.28882;9.51065;9.42725;9.47135;9.1709;9.09263;9.05332;9.20269;9.98815;10.9199;10.65261;10.83172;10.81429;10.31491;9.77487;9.12715;8.68588;8.36151;7.98587;8.09115;8.17523;8.69169;9.29942;9.66275;9.95158;10.37883;10.42942;10.27458;
Bus25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus26;84.82226;81.48821;79.26662;77.95492;78.79175;80.42225;84.9883;88.31902;90.24507;92.40024;91.58998;92.01836;89.0994;88.33895;87.95706;89.40823;97.03935;106.09175;103.49491;105.23499;105.06563;100.214;94.96719;88.67435;84.38724;81.23584;77.58632;78.60911;79.42602;84.44369;90.34801;93.87798;96.68403;100.83498;101.32645;99.82215;
Bus27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus29;77.52136;74.47429;72.44391;71.24511;72.00992;73.50007;77.67311;80.71715;82.47741;84.44708;83.70656;84.09807;81.43036;80.73536;80.38634;81.71261;88.68689;96.96012;94.5868;96.17711;96.02233;91.58829;86.79309;81.04189;77.12378;74.24363;70.90824;71.843;72.58959;77.17538;82.57149;85.79763;88.36215;92.15582;92.60499;91.23016;
Bus30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus31;35.32824;33.93962;33.01434;32.46802;32.81655;33.49565;35.3974;36.78464;37.58683;38.48445;38.14698;38.3254;37.10966;36.79293;36.63388;37.23829;40.41663;44.18693;43.10535;43.83009;43.75955;41.73886;39.55358;36.93263;35.14706;33.83451;32.31449;32.74048;33.08072;35.17057;37.6297;39.09993;40.26864;41.9975;42.2022;41.57566;
Bus32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus34;6.85473;6.5853;6.40577;6.29976;6.36739;6.49916;6.86815;7.13732;7.29297;7.46713;7.40165;7.43627;7.20038;7.13893;7.10807;7.22534;7.84203;8.57358;8.36373;8.50435;8.49066;8.09858;7.67458;7.16603;6.81958;6.5649;6.26998;6.35263;6.41865;6.82414;7.30129;7.58655;7.81332;8.14877;8.18849;8.06692;
Bus35;5.32864;5.11919;4.97963;4.89723;4.9498;5.05223;5.33907;5.54831;5.66931;5.8047;5.7538;5.78071;5.59734;5.54957;5.52558;5.61674;6.09614;6.66482;6.50168;6.611;6.60036;6.29557;5.96596;5.57064;5.30131;5.10334;4.87407;4.93832;4.98964;5.30486;5.67578;5.89753;6.07381;6.33458;6.36546;6.27096;
Bus36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus37;4.66953;4.48599;4.36369;4.29148;4.33755;4.42731;4.67867;4.86203;4.96806;5.08671;5.0421;5.06568;4.90499;4.86313;4.84211;4.922;5.34209;5.84044;5.69748;5.79327;5.78395;5.51686;5.22802;4.88159;4.64559;4.4721;4.27119;4.3275;4.37247;4.64869;4.97373;5.16806;5.32253;5.55105;5.5781;5.49529;
Bus38;21.67455;20.8226;20.25492;19.91974;20.13358;20.55022;21.71697;22.56807;23.06023;23.61094;23.40389;23.51336;22.76748;22.57316;22.47558;22.8464;24.79637;27.10952;26.44595;26.89059;26.84732;25.60758;24.26687;22.65887;21.56339;20.75811;19.82555;20.08691;20.29565;21.57781;23.08654;23.98855;24.70557;25.76626;25.89185;25.50745;
Bus39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus40;8.12225;7.803;7.59026;7.46466;7.54479;7.70092;8.13815;8.45709;8.64152;8.84789;8.7703;8.81132;8.53181;8.459;8.42243;8.56139;9.29211;10.15894;9.91027;10.0769;10.06068;9.5961;9.09369;8.49111;8.0806;7.77883;7.42937;7.5273;7.60553;8.086;8.65138;8.98939;9.25809;9.65557;9.70263;9.55858;
Bus41;14.14549;13.58949;13.219;13.00025;13.13981;13.41172;14.17318;14.72864;15.04983;15.40925;15.27412;15.34556;14.85878;14.73196;14.66827;14.91028;16.18289;17.69253;17.25946;17.54965;17.52141;16.71232;15.83733;14.78789;14.07295;13.5474;12.93878;13.10935;13.24558;14.08236;15.067;15.65568;16.12364;16.81588;16.89784;16.64697;
Bus42;10.55588;10.14097;9.8645;9.70126;9.80541;10.00832;10.57655;10.99105;11.23074;11.49894;11.39811;11.45142;11.08816;10.99353;10.946;11.1266;12.07627;13.20281;12.87964;13.09619;13.07511;12.47134;11.81839;11.03527;10.50175;10.10956;9.65539;9.78268;9.88434;10.50877;11.24355;11.68284;12.03205;12.54862;12.60978;12.42258;
Bus43;6.38829;6.13719;5.96987;5.87108;5.93411;6.05691;6.40079;6.65164;6.7967;6.95901;6.89799;6.93025;6.71042;6.65314;6.62438;6.73367;7.3084;7.99017;7.7946;7.92565;7.91289;7.5475;7.15234;6.6784;6.35552;6.11818;5.84332;5.92035;5.98188;6.35978;6.80445;7.07031;7.28164;7.59427;7.63128;7.51799;
Bus44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus45;5.12584;4.92436;4.79011;4.71084;4.76141;4.85995;5.13587;5.33715;5.45354;5.58378;5.53482;5.5607;5.38431;5.33835;5.31528;5.40297;5.86412;6.41116;6.25424;6.35939;6.34915;6.05597;5.7389;5.35862;5.09955;4.90911;4.68857;4.75038;4.79974;5.10296;5.45976;5.67308;5.84265;6.09349;6.12319;6.03229;
Bus46;5.07514;4.87565;4.74273;4.66425;4.71432;4.81188;5.08507;5.28436;5.3996;5.52855;5.48007;5.5057;5.33105;5.28555;5.2627;5.34953;5.80612;6.34775;6.19237;6.29649;6.28635;5.99607;5.68214;5.30562;5.04911;4.86055;4.64219;4.70339;4.75227;5.05249;5.40576;5.61697;5.78486;6.03322;6.06263;5.97262;
Bus47;3.19921;3.07346;2.98967;2.9402;2.97176;3.03326;3.20548;3.3311;3.40374;3.48503;3.45447;3.47063;3.36053;3.33185;3.31745;3.37218;3.66;4.00143;3.90348;3.96911;3.96273;3.77974;3.58185;3.3445;3.18281;3.06395;2.9263;2.96487;2.99569;3.18494;3.40763;3.54077;3.6466;3.80316;3.8217;3.76496;
Bus48;1.47032;1.41253;1.37402;1.35128;1.36579;1.39405;1.4732;1.53093;1.56432;1.60168;1.58763;1.59506;1.54446;1.53128;1.52466;1.54981;1.68209;1.83901;1.79399;1.82416;1.82122;1.73712;1.64617;1.53709;1.46278;1.40815;1.34489;1.36262;1.37678;1.46376;1.5661;1.62729;1.67593;1.74789;1.75641;1.73033;
Bus49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus50;24.74194;23.76943;23.12141;22.73879;22.98289;23.45849;24.79037;25.76192;26.32373;26.95237;26.71602;26.84098;25.98955;25.76773;25.65633;26.07963;28.30556;30.94607;30.18859;30.69616;30.64676;29.23158;27.70113;25.86556;24.61505;23.69581;22.63127;22.92962;23.1679;24.63151;26.35375;27.38342;28.20192;29.41271;29.55607;29.11728;
Bus51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus52;64.69409;62.1512;60.45679;59.45635;60.09461;61.33819;64.82072;67.36107;68.83007;70.47383;69.85583;70.18256;67.95627;67.37627;67.085;68.19182;74.01208;80.91636;78.93575;80.26291;80.13374;76.43339;72.43164;67.63208;64.36229;61.95871;59.17522;59.95531;60.57836;64.40535;68.90858;71.6009;73.74108;76.90702;77.28186;76.13453;
Bus53;24.66589;23.69636;23.05034;22.6689;22.91225;23.38639;24.71417;25.68273;26.24281;26.86953;26.63391;26.75848;25.90966;25.68852;25.57747;25.99947;28.21856;30.85095;30.0958;30.60181;30.55256;29.14173;27.61598;25.78605;24.53939;23.62297;22.56171;22.85914;23.09669;24.5558;26.27275;27.29925;28.11523;29.32231;29.46522;29.02778;
Bus54;56.02427;53.82216;52.35482;51.48846;52.04118;53.1181;56.13393;58.33384;59.60598;61.02945;60.49428;60.77722;58.84928;58.347;58.09477;59.05326;64.09353;70.07255;68.35737;69.50668;69.39482;66.19036;62.72489;58.56853;55.73694;53.65547;51.245;51.92054;52.4601;55.77423;59.67397;62.00548;63.85885;66.60051;66.92512;65.93154;
Bus55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus56;70.98097;68.19097;66.3319;65.23424;65.93452;67.29895;71.11992;73.90713;75.51888;77.32238;76.64433;77.00281;74.56017;73.92381;73.60424;74.81861;81.20448;88.77971;86.60662;88.06276;87.92103;83.86109;79.47045;74.20447;70.61694;67.97978;64.92579;65.78168;66.46529;70.66418;75.60503;78.55898;80.90714;84.38074;84.79201;83.53318;
Bus57;10.95135;10.52089;10.23406;10.06471;10.17275;10.38327;10.97279;11.40281;11.65149;11.92974;11.82513;11.88043;11.50357;11.40539;11.35608;11.54344;12.52869;13.69744;13.36216;13.58683;13.56496;12.93857;12.26116;11.44869;10.89518;10.48831;10.01712;10.14917;10.25464;10.90247;11.66478;12.12053;12.48282;13.01874;13.0822;12.88798;
Bus58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus59;60.43523;58.05974;56.47688;55.5423;56.13854;57.30025;60.55353;62.92665;64.29894;65.83448;65.25717;65.56239;63.48266;62.94084;62.66875;63.7027;69.13981;75.58958;73.73935;74.97915;74.85848;71.40173;67.66342;63.17981;60.12528;57.87993;55.27967;56.00841;56.59045;60.1655;64.37228;66.88736;68.88665;71.84417;72.19434;71.12254;
Bus60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus63;95.2666;91.52203;89.02689;87.55367;88.49355;90.32481;95.45309;99.19393;101.35713;103.77768;102.86764;103.34877;100.0704;99.21631;98.7874;100.41726;108.98801;119.15505;116.23846;118.1928;118.00259;112.55356;106.6607;99.593;94.77802;91.23858;87.13968;88.28842;89.20591;94.84142;101.47275;105.43738;108.58893;113.251;113.80299;112.11346;
Bus64;7.56454;7.26721;7.06909;6.95211;7.02674;7.17215;7.57935;7.87639;8.04816;8.24036;8.1681;8.2063;7.94598;7.87817;7.84411;7.97353;8.65408;9.46138;9.22979;9.38497;9.36987;8.9372;8.46928;7.90808;7.52575;7.2447;6.91923;7.01045;7.0833;7.53078;8.05734;8.37214;8.62239;8.99258;9.03641;8.90225;
Bus65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus66;2.3373;2.24543;2.18421;2.14807;2.17113;2.21606;2.34188;2.43366;2.48673;2.54612;2.52379;2.53559;2.45516;2.43421;2.42368;2.46367;2.67395;2.92339;2.85183;2.89978;2.89511;2.76143;2.61685;2.44345;2.32531;2.23848;2.13791;2.1661;2.18861;2.32687;2.48957;2.58684;2.66416;2.77854;2.79208;2.75063;
Bus67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus68;5.48074;5.26532;5.12177;5.03702;5.09109;5.19644;5.49147;5.70669;5.83114;5.97039;5.91804;5.94572;5.75711;5.70797;5.6833;5.77707;6.27015;6.85506;6.68727;6.7997;6.78876;6.47527;6.13625;5.72965;5.45264;5.24901;5.0132;5.07929;5.13207;5.45628;5.83779;6.06588;6.24719;6.5154;6.54715;6.44995;
Bus69;31.87553;30.62262;29.78776;29.29484;29.60931;30.22204;31.93792;33.18958;33.91337;34.72327;34.41878;34.57976;33.48284;33.19707;33.05356;33.5989;36.46661;39.86843;38.89256;39.54647;39.48282;37.65962;35.68791;33.32311;31.71205;30.52778;29.15632;29.54067;29.84766;31.73326;33.95206;35.27859;36.33308;37.89298;38.07767;37.51236;
Bus70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus71;64.03498;61.518;59.84085;58.85061;59.48236;60.71327;64.16032;66.67479;68.12882;69.75583;69.14414;69.46753;67.26393;66.68983;66.40154;67.49707;73.25804;80.09198;78.13155;79.44519;79.31733;75.65468;71.6937;66.94304;63.70657;61.32747;58.57234;59.34448;59.96119;63.74918;68.20654;70.87142;72.98979;76.12348;76.49451;75.35886;
Bus72;3.50342;3.36571;3.27395;3.21978;3.25434;3.32168;3.51028;3.64784;3.7274;3.81641;3.78295;3.80064;3.68008;3.64867;3.63289;3.69283;4.00802;4.38191;4.27466;4.34653;4.33953;4.13914;3.92243;3.66252;3.48545;3.35529;3.20455;3.2468;3.28054;3.48778;3.73165;3.87745;3.99335;4.16479;4.18509;4.12296;
Bus73;7.97015;7.65687;7.44813;7.32487;7.4035;7.55671;7.98575;8.29872;8.47969;8.6822;8.60606;8.64632;8.37204;8.30059;8.2647;8.40106;9.1181;9.96869;9.72469;9.88819;9.87228;9.4164;8.9234;8.3321;7.92927;7.63316;7.29024;7.38634;7.4631;7.93458;8.48936;8.82105;9.08472;9.47475;9.52093;9.37958;
Bus74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus75;19.64145;18.86942;18.35498;18.05125;18.24502;18.62258;19.6799;20.45116;20.89715;21.39621;21.20858;21.30778;20.63186;20.45577;20.36734;20.70338;22.47044;24.56661;23.96529;24.36822;24.32901;23.20556;21.99061;20.53344;19.54072;18.81098;17.96589;18.20273;18.39189;19.55379;20.92099;21.73839;22.38816;23.34936;23.46316;23.11482;
Bus76;11.22006;10.77904;10.48518;10.31167;10.42236;10.63804;11.24203;11.68261;11.93738;12.22246;12.11528;12.17194;11.78583;11.68524;11.63473;11.82668;12.83611;14.03354;13.69003;13.92021;13.8978;13.25604;12.56201;11.72961;11.16252;10.74566;10.26291;10.3982;10.50626;11.16999;11.951;12.41793;12.78911;13.33818;13.40319;13.20421;
Bus77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus79;70.37256;67.60648;65.76334;64.67509;65.36937;66.72211;70.51032;73.27364;74.87158;76.65962;75.98738;76.34278;73.92108;73.29017;72.97334;74.1773;80.50844;88.01874;85.86428;87.30793;87.16742;83.14228;78.78928;73.56844;70.01165;67.3971;64.36928;65.21784;65.89559;70.05849;74.95699;77.88562;80.21365;83.65747;84.06522;82.81718;
Bus80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
