<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
227;GLOBAL II-unit3;0;0;FALSE;FALSE;6140
228;GLOBAL II-unit4;0;0;FALSE;FALSE;4800
229;IGARAPE;0;0;FALSE;FALSE;7537
230;CAMACARI MI-unit1;0;0;FALSE;FALSE;7929
231;CAMACARI MI-unit2;0;0;FALSE;FALSE;8376
232;CAMACARI MI-unit3;0;0;FALSE;FALSE;7906
233;CAMACARI MI-unit4;0;0;FALSE;FALSE;7907
234;MAUA 3-unit1;188.33333333333334;1;FALSE;FALSE;112
235;MAUA 3-unit2;188.33333333333334;1;FALSE;FALSE;112
236;MAUA 3-unit3;188.33333333333334;1;FALSE;FALSE;112
237;PERNAMBUCO3-unit1;0;0;FALSE;FALSE;4657
238;PERNAMBUCO3-unit2;0;0;FALSE;FALSE;6022
239;PERNAMBUCO3-unit3;0;0;FALSE;FALSE;4656
240;PERNAMBUCO3-unit4;0;0;FALSE;FALSE;4657
241;PALMEIRAS-unit1;0;0;FALSE;FALSE;4230
242;PALMEIRAS-unit2;0;0;FALSE;FALSE;8708
243;GOIANIA 2-unit1;0;0;FALSE;FALSE;8708
244;GOIANIA 2-unit2;0;0;FALSE;FALSE;8708
245;PETROLINA(L)-unit1;0;0;FALSE;FALSE;8376
246;PETROLINA(L)-unit2;0;0;FALSE;FALSE;8376
247;PETROLINA(L)-unit3;0;0;FALSE;FALSE;8376
248;PETROLINA(L)-unit4;0;0;FALSE;FALSE;8376
249;PETROLINA(L)-unit5;0;0;FALSE;FALSE;8376
250;PETROLINA(L)-unit6;0;0;FALSE;FALSE;8376
251;PETROLINA(L)-unit7;0;0;FALSE;FALSE;8376
252;PETROLINA(L)-unit8;0;0;FALSE;FALSE;8376
253;P.FERRO-unit1;0;0;FALSE;FALSE;6022
254;P.FERRO-unit2;0;0;FALSE;FALSE;6022
255;P.FERRO-unit3;0;0;FALSE;FALSE;6022
256;P.FERRO-unit4;0;0;FALSE;FALSE;6022
257;P.FERRO-unit5;0;0;FALSE;FALSE;6022
258;P.FERRO-unit6;0;0;FALSE;FALSE;6022
259;P.FERRO-unit7;0;0;FALSE;FALSE;6022
260;T.MANAUS-unit1;0;0;FALSE;FALSE;6022
261;T.MANAUS-unit2;0;0;FALSE;FALSE;6022
262;T.MANAUS-unit3;0;0;FALSE;FALSE;6022
263;T.MANAUS-unit4;0;0;FALSE;FALSE;6022
264;T.MANAUS-unit5;0;0;FALSE;FALSE;6022
265;T.MANAUS-unit6;0;0;FALSE;FALSE;6022
266;T.MANAUS-unit7;0;0;FALSE;FALSE;6022
267;T.MANAUS-unit8;0;0;FALSE;FALSE;6022
268;T.MANAUS-unit9;0;0;FALSE;FALSE;6022
269;T.MANAUS-unit10;0;0;FALSE;FALSE;6022
270;T.MANAUS-unit11;0;0;FALSE;FALSE;6022
271;T.MANAUS-unit12;0;0;FALSE;FALSE;6022
272;ATLANTICO-unit1;135.33333333333331;1;FALSE;FALSE;2136
273;ATLANTICO-unit2;135.33333333333331;1;FALSE;FALSE;2136
274;ATLANTICO 2;135.33333333333331;1;FALSE;FALSE;2136
275;S.CRUZ 34-unit1;0;0;FALSE;FALSE;8708
276;S.CRUZ 34-unit2;0;0;FALSE;FALSE;8708
277;S.CRUZ NV-unit1;0;0;FALSE;FALSE;1970
278;S.CRUZ NV-unit2;0;0;FALSE;FALSE;2393
279;PIRATININGA 12-unit1;0;0;FALSE;FALSE;8708
280;PIRATININGA 12-unit2;0;0;FALSE;FALSE;8708
281;CAMPOS-unit1;0;0;FALSE;FALSE;8708
282;CAMPOS-unit2;0;0;FALSE;FALSE;8708
283;DAIA-unit1;0;0;FALSE;FALSE;8708
284;DAIA-unit2;0;0;FALSE;FALSE;8708
285;DAIA-unit3;0;0;FALSE;FALSE;8708
286;STA VITORIA;14.000000000000002;1;FALSE;FALSE;3120
287;XAVANTES-unit1;0;0;FALSE;FALSE;8378
288;XAVANTES-unit2;0;0;FALSE;FALSE;8378
289;ALTOS;0;0;FALSE;FALSE;8708
290;ARACATI;0;0;FALSE;FALSE;8708
291;BAHIA-unit1;0;0;FALSE;FALSE;4800
292;BAHIA-unit2;0;0;FALSE;FALSE;4800
293;BAHIA-unit3;0;0;FALSE;FALSE;4800
294;BATURITE;0;0;FALSE;FALSE;8708
295;IGUATU;0;0;FALSE;FALSE;8708
296;JUAZEIRO N;0;0;FALSE;FALSE;8708
297;MARAMBAIA;0;0;FALSE;FALSE;8708
298;MURICY-unit1;0;0;FALSE;FALSE;6140
299;MURICY-unit2;0;0;FALSE;FALSE;8376
300;MURICY-unit3;0;0;FALSE;FALSE;6140
301;MURICY-unit4;0;0;FALSE;FALSE;8376
302;MURICY-unit5;0;0;FALSE;FALSE;6140
303;MURICY-unit6;0;0;FALSE;FALSE;6140
304;MURICY-unit7;0;0;FALSE;FALSE;6140
305;MURICY-unit8;0;0;FALSE;FALSE;8376
306;NAZARIA;0;0;FALSE;FALSE;8708
307;PSERGIPE I-gas1;0;0;FALSE;FALSE;2640
308;PSERGIPE I-gas2;0;0;FALSE;FALSE;2871
309;PSERGIPE I-gas3;0;0;FALSE;FALSE;4344
310;PSERGIPE I-steam;0;0;FALSE;FALSE;2894
311;POTIGUAR-unit1;0;0;FALSE;FALSE;6022
312;POTIGUAR-unit2;0;0;FALSE;FALSE;6022
313;POTIGUAR-unit3;0;0;FALSE;FALSE;6022
314;POTIGUAR-unit4;0;0;FALSE;FALSE;6022
315;POTIGUAR_3-unit1;0;0;FALSE;FALSE;6022
316;POTIGUAR_3-unit2;0;0;FALSE;FALSE;6022
317;POTIGUAR_3-unit3;0;0;FALSE;FALSE;6022
318;POTIGUAR_3-unit4;0;0;FALSE;FALSE;6022
319;POTIGUAR_3-unit5;0;0;FALSE;FALSE;6022
320;POTIGUAR_3-unit6;0;0;FALSE;FALSE;6142
321;PROSPERIDA-unit1;0;0;FALSE;FALSE;25
322;PROSPERIDA-unit2;0;0;FALSE;FALSE;913
323;PROSPERIDA-unit3;0;0;FALSE;FALSE;902
324;SYKUE I;0;0;FALSE;FALSE;936
325;TERMOCABO-unit1;0;0;FALSE;FALSE;6140
326;TERMOCABO-unit2;0;0;FALSE;FALSE;6140
327;TERMOCABO-unit3;0;0;FALSE;FALSE;6140
328;PARNAIB_IV;0;0;FALSE;FALSE;5279
</Thermal plants>
</END>
